lep_pt	genWeights	sumWeight	N_exp
130.99539	0.49554962	256276.42	35563
210.19493	0.49554962	256276.42	35563
117.79438	-0.49554962	256276.42	35563
258.17038	0.49554962	256276.42	35563
100.623566	0.49554962	256276.42	35563
37.221497	0.49554962	256276.42	35563
70.78435	0.49554962	256276.42	35563
213.73587	0.49554962	256276.42	35563
208.17508	-0.49554962	256276.42	35563
55.399788	-0.49554962	256276.42	35563
256.55945	0.49554962	256276.42	35563
25.979921	0.49554962	256276.42	35563
108.776405	-0.49554962	256276.42	35563
68.618164	0.49554962	256276.42	35563
60.39874	0.49554962	256276.42	35563
114.27309	0.49554962	256276.42	35563
37.306576	0.49554962	256276.42	35563
92.16882	0.49554962	256276.42	35563
34.760048	0.49554962	256276.42	35563
44.760105	0.49554962	256276.42	35563
212.7609	0.49554962	256276.42	35563
103.236725	-0.49554962	256276.42	35563
62.21328	-0.49554962	256276.42	35563
92.43318	0.49554962	256276.42	35563
22.153912	0.49554962	256276.42	35563
28.496727	-0.49554962	256276.42	35563
218.70044	0.49554962	256276.42	35563
31.210361	0.49554962	256276.42	35563
49.962074	0.49554962	256276.42	35563
96.35351	0.49554962	256276.42	35563
87.63327	0.49554962	256276.42	35563
62.975292	0.49554962	256276.42	35563
97.432556	0.49554962	256276.42	35563
87.43256	0.49554962	256276.42	35563
69.2427	-0.49554962	256276.42	35563
114.99192	0.49554962	256276.42	35563
66.72976	0.49554962	256276.42	35563
202.18161	0.49554962	256276.42	35563
132.61214	-0.49554962	256276.42	35563
73.687164	0.49554962	256276.42	35563
85.77888	0.49554962	256276.42	35563
74.24911	0.49554962	256276.42	35563
99.81878	0.49554962	256276.42	35563
49.491486	0.49554962	256276.42	35563
59.56308	0.49554962	256276.42	35563
53.103523	0.49554962	256276.42	35563
103.67689	0.49554962	256276.42	35563
78.24095	0.49554962	256276.42	35563
153.73024	0.49554962	256276.42	35563
34.270615	0.49554962	256276.42	35563
176.17662	-0.49554962	256276.42	35563
78.03757	0.49554962	256276.42	35563
21.137882	0.49554962	256276.42	35563
54.17495	0.49554962	256276.42	35563
43.647873	0.49554962	256276.42	35563
