lep_pt	AK8_pt	genWeights	sumWeight	N_exp
195.3721	424.5	1.0	50000.0	1380
94.21959	432.0	1.0	50000.0	1380
96.20349	391.0	1.0	50000.0	1380
369.0623	318.75	1.0	50000.0	1380
119.91732	314.75	1.0	50000.0	1380
206.35655	446.5	1.0	50000.0	1380
178.91759	469.25	1.0	50000.0	1380
102.58666	485.25	1.0	50000.0	1380
698.783	416.5	1.0	50000.0	1380
105.03105	589.0	1.0	50000.0	1380
114.155945	353.25	1.0	50000.0	1380
179.34158	267.25	1.0	50000.0	1380
1055.225	866.0	1.0	50000.0	1380
136.12154	424.25	1.0	50000.0	1380
176.26689	344.25	1.0	50000.0	1380
66.03359	339.75	1.0	50000.0	1380
87.526886	601.5	1.0	50000.0	1380
255.55779	404.0	1.0	50000.0	1380
187.97131	394.75	1.0	50000.0	1380
198.30879	820.0	1.0	50000.0	1380
163.59962	301.5	1.0	50000.0	1380
75.09398	213.125	1.0	50000.0	1380
175.69302	485.0	1.0	50000.0	1380
171.09882	347.75	1.0	50000.0	1380
121.7863	483.5	1.0	50000.0	1380
115.069695	445.25	1.0	50000.0	1380
58.84732	560.0	1.0	50000.0	1380
93.256966	326.25	1.0	50000.0	1380
51.20625	450.5	1.0	50000.0	1380
146.02808	451.75	1.0	50000.0	1380
60.026848	773.0	1.0	50000.0	1380
193.87192	405.25	1.0	50000.0	1380
111.48949	402.0	1.0	50000.0	1380
51.090332	550.0	1.0	50000.0	1380
131.98882	323.0	1.0	50000.0	1380
155.69867	441.5	1.0	50000.0	1380
121.77608	355.25	1.0	50000.0	1380
146.78389	347.5	1.0	50000.0	1380
122.86617	391.0	1.0	50000.0	1380
124.019104	391.25	1.0	50000.0	1380
70.60918	346.0	1.0	50000.0	1380
148.89978	435.0	1.0	50000.0	1380
144.92104	454.25	1.0	50000.0	1380
59.74873	380.75	1.0	50000.0	1380
150.82188	255.5	1.0	50000.0	1380
187.40466	364.25	1.0	50000.0	1380
191.84242	420.0	1.0	50000.0	1380
52.41078	415.5	1.0	50000.0	1380
79.30151	400.0	1.0	50000.0	1380
62.89495	434.75	1.0	50000.0	1380
171.5414	459.25	1.0	50000.0	1380
169.04831	373.75	1.0	50000.0	1380
