lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
112.72036	679.0	217.25	110.0625	0.5828111	252.875	2.8689086	208202.42	29118
136.84622	337.5	221.875	148.5	0.3438914	140.625	2.8689086	208202.42	29118
42.465378	375.5	103.4375	103.4375	0.6105898	128.875	2.8689086	208202.42	29118
291.81094	485.5	115.5	115.5	0.42439517	147.375	2.8689086	208202.42	29118
267.62558	484.5	94.0625	94.0625	0.8276553	45.25	2.8689086	208202.42	29118
139.839	495.25	103.9375	103.9375	0.5674625	211.25	-2.8689086	208202.42	29118
45.858047	454.75	123.875	123.875	0.45416668	113.625	2.8689086	208202.42	29118
225.62068	641.0	245.375	141.125	0.40180814	200.25	-2.8689086	208202.42	29118
100.62474	410.25	150.125	150.125	0.5292056	211.0	2.8689086	208202.42	29118
127.16494	418.0	81.25	81.25	0.8294931	93.3125	-2.8689086	208202.42	29118
54.752674	210.25	112.9375	112.9375	0.6380171	76.5625	2.8689086	208202.42	29118
81.551056	435.0	88.875	88.875	0.48729864	165.5	-2.8689086	208202.42	29118
136.5537	335.5	134.875	134.875	0.638796	150.5	2.8689086	208202.42	29118
65.70698	249.375	67.4375	67.4375	0.8464912	83.75	-2.8689086	208202.42	29118
170.5244	424.25	152.6875	114.5625	0.8107164	148.0	-2.8689086	208202.42	29118
78.24769	300.5	128.125	128.125	0.61353105	135.25	2.8689086	208202.42	29118
65.5433	245.875	74.875	74.875	0.4597751	117.0625	2.8689086	208202.42	29118
