lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
96.92359	501.5	226.0	120.6875	0.3879032	148.75	-2.8689086	511317.03	29118
231.63138	405.0	70.3125	70.3125	0.23659241	150.375	-2.8689086	511317.03	29118
179.6845	221.625	155.875	92.125	0.45845374	89.75	-2.8689086	511317.03	29118
93.00489	337.25	134.75	134.75	0.36184755	173.125	2.8689086	511317.03	29118
122.650856	239.125	214.0625	120.0	0.74636304	84.1875	-2.8689086	511317.03	29118
85.27975	300.0	89.5625	89.5625	0.66089964	111.0	2.8689086	511317.03	29118
116.62434	408.75	80.4375	80.4375	0.57482994	125.6875	2.8689086	511317.03	29118
145.79884	368.0	92.0625	92.0625	0.5856531	175.25	2.8689086	511317.03	29118
249.50845	393.5	169.1875	121.25	0.6525878	126.0625	-2.8689086	511317.03	29118
249.69316	504.75	91.125	91.125	0.33637026	174.625	-2.8689086	511317.03	29118
71.245766	305.25	76.0625	76.0625	0.7277027	112.5625	2.8689086	511317.03	29118
132.043	366.25	116.5	116.5	0.3692978	182.375	2.8689086	511317.03	29118
82.59986	344.0	247.5625	146.25	0.8026178	140.5	2.8689086	511317.03	29118
127.0765	509.25	55.5625	55.5625	0.65193915	120.4375	2.8689086	511317.03	29118
497.0417	464.25	86.875	86.875	0.58681136	158.25	2.8689086	511317.03	29118
36.36488	414.75	276.4375	158.125	0.57214075	184.875	2.8689086	511317.03	29118
64.27526	244.25	92.78125	60.03125	0.7475013	86.1875	2.8689086	511317.03	29118
177.03606	469.5	56.875	56.875	0.47368422	198.875	-2.8689086	511317.03	29118
80.65474	272.0	95.3125	95.3125	0.7601206	102.1875	2.8689086	511317.03	29118
35.253567	366.5	134.375	134.375	0.70597243	114.5	2.8689086	511317.03	29118
159.38832	523.0	129.65625	71.4375	0.8622281	84.5625	-2.8689086	511317.03	29118
81.765976	354.25	77.8125	77.8125	0.54937845	154.0	2.8689086	511317.03	29118
113.819115	577.5	134.25	134.25	0.81548196	165.625	2.8689086	511317.03	29118
62.387493	321.0	80.46875	43.25	0.5338729	134.5	-2.8689086	511317.03	29118
128.9685	370.25	184.375	115.6875	0.29798827	165.375	2.8689086	511317.03	29118
73.99526	361.0	130.875	130.875	0.9432892	134.375	-2.8689086	511317.03	29118
45.934864	351.25	114.0	114.0	0.6714944	114.5625	-2.8689086	511317.03	29118
85.21515	359.5	92.9375	92.9375	0.55241936	141.25	-2.8689086	511317.03	29118
76.873436	306.5	62.765625	37.40625	0.9063772	102.875	2.8689086	511317.03	29118
94.72242	407.0	135.625	135.625	0.6665319	190.5	2.8689086	511317.03	29118
52.89052	308.25	87.40625	60.09375	0.40425533	122.0	-2.8689086	511317.03	29118
321.99295	312.25	89.4375	89.4375	0.42929965	133.875	2.8689086	511317.03	29118
240.70605	550.0	99.75	99.75	0.66132814	147.75	2.8689086	511317.03	29118
152.16623	579.5	242.5625	150.875	0.45021802	188.75	-2.8689086	511317.03	29118
119.6001	634.0	96.4375	96.4375	0.41021603	169.125	2.8689086	511317.03	29118
84.14503	518.5	98.1875	98.1875	0.52360743	182.0	2.8689086	511317.03	29118
101.77653	307.75	61.375	61.375	0.8296703	94.9375	-2.8689086	511317.03	29118
153.83633	655.0	61.3125	61.3125	0.76760566	81.375	2.8689086	511317.03	29118
84.07642	478.75	134.0	134.0	0.5140509	173.125	-2.8689086	511317.03	29118
47.13295	369.25	58.703125	31.234375	0.80411196	139.375	-2.8689086	511317.03	29118
267.40057	583.0	179.59375	140.375	0.74932027	169.375	-2.8689086	511317.03	29118
