lep_pt	AK8_pt	genWeights	sumWeight	N_exp
32.294178	234.375	0.61813426	31798.062	33941
49.28016	215.875	0.61813426	31798.062	33941
22.890898	228.125	0.61813426	31798.062	33941
38.3746	568.5	-0.61813426	31798.062	33941
60.52717	224.375	0.61813426	31798.062	33941
71.70013	278.25	0.61813426	31798.062	33941
36.796192	232.75	0.61813426	31798.062	33941
140.39601	427.25	0.61813426	31798.062	33941
111.947296	467.5	-0.61813426	31798.062	33941
81.86643	210.5	0.61813426	31798.062	33941
220.13683	223.625	-0.61813426	31798.062	33941
74.35888	202.625	0.61813426	31798.062	33941
56.714035	392.0	0.61813426	31798.062	33941
158.79773	271.75	0.61813426	31798.062	33941
68.2784	676.5	0.61813426	31798.062	33941
25.279469	229.75	0.61813426	31798.062	33941
140.02043	286.0	0.61813426	31798.062	33941
111.01092	425.75	0.61813426	31798.062	33941
183.25955	231.0	0.61813426	31798.062	33941
173.38794	267.0	0.61813426	31798.062	33941
180.9275	347.0	0.61813426	31798.062	33941
63.927963	360.0	0.61813426	31798.062	33941
66.98769	285.75	0.61813426	31798.062	33941
88.96287	257.0	0.61813426	31798.062	33941
106.58697	628.5	-0.61813426	31798.062	33941
43.715515	223.875	0.61813426	31798.062	33941
54.01148	200.375	0.61813426	31798.062	33941
88.48247	296.75	0.61813426	31798.062	33941
24.520441	300.25	-0.61813426	31798.062	33941
97.6443	253.0	-0.61813426	31798.062	33941
275.15326	201.125	-0.61813426	31798.062	33941
102.86297	239.875	0.61813426	31798.062	33941
22.965805	385.75	0.61813426	31798.062	33941
93.17165	202.25	0.61813426	31798.062	33941
80.17501	223.0	-0.61813426	31798.062	33941
472.3993	229.5	0.61813426	31798.062	33941
143.37917	369.5	-0.61813426	31798.062	33941
202.75563	703.0	0.61813426	31798.062	33941
31.214737	246.0	0.61813426	31798.062	33941
106.93869	332.25	0.61813426	31798.062	33941
223.00983	329.25	0.61813426	31798.062	33941
84.11941	300.0	0.61813426	31798.062	33941
531.942	342.75	0.61813426	31798.062	33941
97.00499	239.75	-0.61813426	31798.062	33941
118.0196	241.5	0.61813426	31798.062	33941
51.78606	213.0	0.61813426	31798.062	33941
111.69504	480.25	0.61813426	31798.062	33941
64.42338	747.0	0.61813426	31798.062	33941
33.858395	225.125	-0.61813426	31798.062	33941
111.130646	212.125	-0.61813426	31798.062	33941
283.0771	465.0	-0.61813426	31798.062	33941
45.939476	374.75	0.61813426	31798.062	33941
39.322014	204.125	0.61813426	31798.062	33941
70.414	600.0	0.61813426	31798.062	33941
149.68726	261.75	-0.61813426	31798.062	33941
172.73634	429.5	0.61813426	31798.062	33941
226.13846	265.0	0.61813426	31798.062	33941
19.346846	442.0	0.61813426	31798.062	33941
52.44741	206.25	0.61813426	31798.062	33941
