lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
72.73225	320.5	355.5625	279.0	0.58208954	141.875	1.0	1132766.0	173880
141.96104	343.75	116.375	78.875	0.6271748	151.25	1.0	1132766.0	173880
139.08055	349.25	114.75	114.75	0.6506221	94.5625	1.0	1132766.0	173880
47.23762	423.5	168.75	168.75	0.8655602	1.515625	1.0	1132766.0	173880
245.16916	442.0	136.125	136.125	0.6608659	168.0	1.0	1132766.0	173880
413.21848	547.5	140.0625	106.4375	0.9343891	198.875	1.0	1132766.0	173880
304.4934	601.0	117.03125	79.75	0.5592437	176.625	1.0	1132766.0	173880
185.90361	321.25	83.09375	42.4375	0.6963059	82.875	1.0	1132766.0	173880
143.16295	381.5	162.375	162.375	0.7994377	153.375	1.0	1132766.0	173880
199.09573	430.75	239.3125	135.0	0.6313345	148.125	1.0	1132766.0	173880
80.3448	382.5	160.5	160.5	0.8398018	167.375	1.0	1132766.0	173880
67.24902	371.0	107.0625	107.0625	0.5503117	167.625	1.0	1132766.0	173880
86.08636	371.0	165.6875	96.25	0.8450874	2.5117188	1.0	1132766.0	173880
255.09157	464.25	124.375	124.375	0.7554439	132.5	1.0	1132766.0	173880
230.6049	432.0	95.8125	95.8125	0.51651186	174.125	1.0	1132766.0	173880
224.33055	329.75	158.75	158.75	0.80543935	8.15625	1.0	1132766.0	173880
249.85837	410.25	170.125	170.125	0.736929	158.625	1.0	1132766.0	173880
638.7885	600.5	144.125	144.125	0.54545456	163.625	1.0	1132766.0	173880
236.03131	347.25	88.0	88.0	0.45307335	141.0	1.0	1132766.0	173880
132.65117	480.25	60.6875	60.6875	0.65799034	132.375	1.0	1132766.0	173880
333.96198	578.0	122.6875	122.6875	0.37099448	229.125	1.0	1132766.0	173880
83.247116	393.0	108.5625	108.5625	0.54754007	167.875	1.0	1132766.0	173880
142.4929	422.75	76.25	76.25	0.7931537	1.9023438	1.0	1132766.0	173880
248.13162	311.75	126.4375	126.4375	0.6024306	141.125	1.0	1132766.0	173880
156.24268	343.25	124.15625	88.6875	0.71779597	158.625	1.0	1132766.0	173880
65.43176	307.0	163.625	163.625	0.6162387	143.75	1.0	1132766.0	173880
180.74467	382.5	88.0625	88.0625	0.79048765	157.75	1.0	1132766.0	173880
294.66135	429.75	77.625	77.625	0.6548887	79.5625	1.0	1132766.0	173880
53.76335	354.75	197.5625	111.625	0.53839517	176.75	1.0	1132766.0	173880
189.87067	227.375	98.375	98.375	0.781562	80.0	1.0	1132766.0	173880
64.86975	372.0	79.0625	79.0625	0.4628242	148.875	1.0	1132766.0	173880
63.13721	423.5	120.125	120.125	0.5289304	175.625	1.0	1132766.0	173880
421.90436	634.0	238.5	238.5	0.62252045	242.625	1.0	1132766.0	173880
73.93151	265.25	132.125	77.5	0.5334278	113.4375	1.0	1132766.0	173880
512.5246	318.0	108.4375	108.4375	0.84831136	96.625	1.0	1132766.0	173880
43.474197	328.25	85.8125	85.8125	0.7579462	114.8125	1.0	1132766.0	173880
59.651302	348.75	90.3125	90.3125	0.7864662	5.3476562	1.0	1132766.0	173880
126.297905	377.5	72.1875	72.1875	0.64619374	153.875	1.0	1132766.0	173880
208.42357	370.0	218.1875	66.8125	0.66033137	179.25	1.0	1132766.0	173880
120.38374	305.25	148.125	148.125	0.7842158	117.125	1.0	1132766.0	173880
114.82276	446.0	137.5	137.5	0.822156	120.6875	1.0	1132766.0	173880
114.02461	426.5	122.25	122.25	0.47387344	157.375	1.0	1132766.0	173880
298.46298	561.5	212.5	212.5	0.7116147	269.75	1.0	1132766.0	173880
135.7978	418.25	147.25	147.25	0.66226786	162.5	1.0	1132766.0	173880
110.23527	437.75	78.5625	78.5625	0.5819969	204.25	1.0	1132766.0	173880
294.62558	443.5	113.5625	113.5625	0.49520588	148.875	1.0	1132766.0	173880
77.25318	338.25	65.375	65.375	0.9291531	1.9111328	1.0	1132766.0	173880
65.2135	318.0	91.4375	91.4375	0.7688266	47.5	1.0	1132766.0	173880
99.20782	418.25	107.21875	73.0625	0.57138443	120.3125	1.0	1132766.0	173880
359.45947	402.25	100.1875	100.1875	0.7942652	8.40625	1.0	1132766.0	173880
256.4958	483.5	106.125	106.125	0.32973894	131.625	1.0	1132766.0	173880
205.57014	503.75	185.625	185.625	0.8181149	182.25	1.0	1132766.0	173880
93.003395	318.5	101.125	101.125	0.51450676	148.625	1.0	1132766.0	173880
153.96454	373.0	116.09375	58.21875	0.78236914	85.0	1.0	1132766.0	173880
113.29851	327.0	88.9375	88.9375	0.7308719	142.875	1.0	1132766.0	173880
196.22778	322.0	122.0625	122.0625	0.8069106	108.1875	1.0	1132766.0	173880
365.39914	384.75	107.0625	107.0625	0.66736054	147.25	1.0	1132766.0	173880
186.61687	502.25	175.875	116.1875	0.6030618	169.25	1.0	1132766.0	173880
92.79224	272.0	199.0	119.8125	0.49279898	92.8125	1.0	1132766.0	173880
108.66859	265.0	59.84375	59.84375	0.5797685	62.34375	1.0	1132766.0	173880
488.37143	332.5	100.125	100.125	0.35230178	135.25	1.0	1132766.0	173880
83.73871	345.75	279.75	185.25	0.33913198	172.625	1.0	1132766.0	173880
51.56735	322.75	127.3125	127.3125	0.6605238	66.0	1.0	1132766.0	173880
121.886925	411.5	89.75	89.75	0.74787647	131.125	1.0	1132766.0	173880
