lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
109.48805	429.5	135.375	135.375	0.9292862	164.375	1.0	665639.0	173880
261.31888	330.0	95.5625	95.5625	0.6926952	55.875	1.0	665639.0	173880
129.82607	349.75	83.875	83.875	0.66534007	164.25	1.0	665639.0	173880
94.821495	400.75	145.625	107.1875	0.5662368	84.5	1.0	665639.0	173880
145.22963	371.75	121.59375	73.875	0.5849057	120.875	1.0	665639.0	173880
61.128937	418.5	216.5	216.5	0.7048346	193.125	1.0	665639.0	173880
560.6305	518.0	153.40625	104.3125	0.65513927	192.25	1.0	665639.0	173880
75.44311	354.0	77.8125	77.8125	0.83943087	1.6835938	1.0	665639.0	173880
179.0885	380.25	153.5	153.5	0.6896985	167.375	1.0	665639.0	173880
144.62598	373.5	99.5625	99.5625	0.6637931	173.375	1.0	665639.0	173880
74.428505	290.0	89.125	89.125	0.49876544	118.0	1.0	665639.0	173880
133.31583	311.75	82.625	82.625	0.79883945	107.375	1.0	665639.0	173880
77.57072	346.25	58.0625	58.0625	0.9063893	113.5625	1.0	665639.0	173880
62.531178	339.25	213.1875	132.25	0.5305895	126.5625	1.0	665639.0	173880
124.209236	433.0	88.5	88.5	0.6901825	145.75	1.0	665639.0	173880
100.27793	407.25	89.1875	89.1875	0.8099298	64.625	1.0	665639.0	173880
134.01897	345.0	83.875	83.875	0.81803674	7.0273438	1.0	665639.0	173880
184.5223	271.25	185.75	112.875	0.7443281	143.875	1.0	665639.0	173880
259.21555	447.25	108.53125	58.03125	0.8245614	152.125	1.0	665639.0	173880
127.81851	402.75	130.875	130.875	0.47403684	187.75	1.0	665639.0	173880
61.149895	340.0	73.6875	73.6875	0.6732342	118.625	1.0	665639.0	173880
45.328518	347.0	66.625	66.625	0.7786947	28.421875	1.0	665639.0	173880
76.76027	292.25	80.4375	80.4375	0.53134674	123.125	1.0	665639.0	173880
183.13872	326.25	72.875	72.875	0.84897023	37.03125	1.0	665639.0	173880
170.55316	499.0	140.0	140.0	0.62	191.25	1.0	665639.0	173880
282.7076	471.25	74.5	74.5	0.45319635	147.75	1.0	665639.0	173880
197.79762	382.25	81.5625	81.5625	0.54384077	130.5	1.0	665639.0	173880
43.943367	390.75	98.5625	98.5625	0.80472106	0.4741211	1.0	665639.0	173880
138.54593	293.0	69.125	69.125	0.44577625	134.875	1.0	665639.0	173880
318.61475	630.0	234.875	146.5	0.80140734	196.0	1.0	665639.0	173880
