lep_pt	AK8_pt	genWeights	sumWeight	N_exp
88.17989	235.625	0.49554962	289157.1	35563
178.05646	207.75	0.49554962	289157.1	35563
67.65696	294.25	0.49554962	289157.1	35563
537.83307	763.5	0.49554962	289157.1	35563
134.30772	436.25	0.49554962	289157.1	35563
111.021835	248.0	-0.49554962	289157.1	35563
97.08437	434.25	-0.49554962	289157.1	35563
75.30304	289.75	-0.49554962	289157.1	35563
46.97364	242.25	0.49554962	289157.1	35563
113.57729	200.75	0.49554962	289157.1	35563
176.35727	207.375	0.49554962	289157.1	35563
273.80807	537.5	0.49554962	289157.1	35563
112.960045	270.5	0.49554962	289157.1	35563
80.1204	238.5	-0.49554962	289157.1	35563
133.33745	558.0	0.49554962	289157.1	35563
262.47415	465.75	-0.49554962	289157.1	35563
72.27117	202.875	0.49554962	289157.1	35563
187.95543	361.0	-0.49554962	289157.1	35563
128.86424	273.0	0.49554962	289157.1	35563
102.034996	268.75	0.49554962	289157.1	35563
320.72284	548.0	0.49554962	289157.1	35563
227.94853	413.0	0.49554962	289157.1	35563
122.52455	286.25	-0.49554962	289157.1	35563
251.34242	326.5	0.49554962	289157.1	35563
264.52475	595.0	0.49554962	289157.1	35563
180.0419	356.0	0.49554962	289157.1	35563
79.36004	202.75	0.49554962	289157.1	35563
304.99045	221.75	0.49554962	289157.1	35563
185.58936	238.125	0.49554962	289157.1	35563
69.81099	733.5	0.49554962	289157.1	35563
180.1562	380.25	0.49554962	289157.1	35563
136.4086	252.0	-0.49554962	289157.1	35563
165.94551	273.0	0.49554962	289157.1	35563
93.097946	296.25	0.49554962	289157.1	35563
193.02963	210.5	0.49554962	289157.1	35563
169.51721	226.875	-0.49554962	289157.1	35563
149.7064	287.5	0.49554962	289157.1	35563
94.707184	219.875	0.49554962	289157.1	35563
344.66144	303.5	-0.49554962	289157.1	35563
71.55076	208.375	0.49554962	289157.1	35563
153.59424	247.75	-0.49554962	289157.1	35563
147.90404	260.0	-0.49554962	289157.1	35563
218.3919	572.0	0.49554962	289157.1	35563
220.82175	307.5	-0.49554962	289157.1	35563
329.6745	300.25	0.49554962	289157.1	35563
160.36845	292.25	0.49554962	289157.1	35563
44.928955	249.0	0.49554962	289157.1	35563
80.58501	323.25	-0.49554962	289157.1	35563
91.38894	210.625	0.49554962	289157.1	35563
296.26794	390.0	-0.49554962	289157.1	35563
94.83609	313.0	-0.49554962	289157.1	35563
98.16401	230.375	-0.49554962	289157.1	35563
96.97628	240.625	-0.49554962	289157.1	35563
241.77124	200.5	0.49554962	289157.1	35563
147.59921	621.5	0.49554962	289157.1	35563
39.430103	215.375	-0.49554962	289157.1	35563
103.79794	240.5	-0.49554962	289157.1	35563
230.61986	220.5	0.49554962	289157.1	35563
168.55357	234.375	0.49554962	289157.1	35563
213.05484	237.625	0.49554962	289157.1	35563
261.4171	256.5	0.49554962	289157.1	35563
78.0047	312.75	0.49554962	289157.1	35563
107.00629	277.0	-0.49554962	289157.1	35563
204.4896	366.75	-0.49554962	289157.1	35563
44.206917	252.75	0.49554962	289157.1	35563
192.65152	523.0	0.49554962	289157.1	35563
399.85892	444.5	0.49554962	289157.1	35563
101.0393	214.375	0.49554962	289157.1	35563
171.00523	552.0	-0.49554962	289157.1	35563
178.93622	235.0	-0.49554962	289157.1	35563
98.427086	259.0	0.49554962	289157.1	35563
505.52252	757.0	0.49554962	289157.1	35563
165.96925	224.25	0.49554962	289157.1	35563
53.57068	201.875	0.49554962	289157.1	35563
126.820496	263.75	0.49554962	289157.1	35563
