lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
670.4667	449.75	128.75	128.75	0.7534493	163.25	1.0	50000.0	1380
364.7547	782.0	88.3125	88.3125	0.5061964	201.75	1.0	50000.0	1380
238.67088	683.0	178.875	101.0	0.7805706	146.125	1.0	50000.0	1380
529.5957	1383.0	269.53125	206.75	0.5347539	434.5	1.0	50000.0	1380
80.929756	616.5	135.375	135.375	0.699632	167.5	1.0	50000.0	1380
408.79855	769.5	94.5625	94.5625	0.6742948	173.5	1.0	50000.0	1380
347.8994	705.0	82.875	82.875	0.8290744	129.75	1.0	50000.0	1380
252.89465	537.5	76.4375	76.4375	0.37744534	186.375	1.0	50000.0	1380
127.48433	743.0	181.75	181.75	0.30647093	262.5	1.0	50000.0	1380
310.255	690.0	178.75	178.75	0.8037687	198.25	1.0	50000.0	1380
224.50348	554.0	69.1875	69.1875	0.35538533	155.5	1.0	50000.0	1380
322.40067	746.0	186.875	95.1875	0.30039525	183.875	1.0	50000.0	1380
354.5553	906.0	104.25	104.25	0.54688907	195.375	1.0	50000.0	1380
268.59637	771.0	110.1875	110.1875	0.6466796	194.375	1.0	50000.0	1380
178.37227	933.0	114.5625	114.5625	0.55127215	469.75	1.0	50000.0	1380
311.10883	791.5	65.0	65.0	0.5253268	116.25	1.0	50000.0	1380
141.26329	495.0	160.84375	105.25	0.6902417	165.75	1.0	50000.0	1380
313.63986	492.5	166.625	166.625	0.35199076	195.0	1.0	50000.0	1380
403.4947	579.0	70.75	70.75	0.51580334	192.75	1.0	50000.0	1380
301.74872	532.5	107.75	107.75	0.48793796	159.625	1.0	50000.0	1380
143.23566	514.5	93.0	93.0	0.8170638	65.0625	1.0	50000.0	1380
330.9767	476.5	127.765625	98.75	0.4772319	108.75	1.0	50000.0	1380
136.94972	686.0	86.875	86.875	0.72240806	2.0566406	1.0	50000.0	1380
166.42696	688.0	113.6875	113.6875	0.50484353	195.5	1.0	50000.0	1380
199.16347	730.5	122.5	122.5	0.6447368	113.875	1.0	50000.0	1380
113.43702	675.5	120.671875	89.5625	0.51464605	180.625	1.0	50000.0	1380
295.95532	386.5	100.5	100.5	0.88307494	18.28125	1.0	50000.0	1380
327.5002	681.0	105.0625	105.0625	0.46593407	185.375	1.0	50000.0	1380
342.10867	703.0	177.6875	94.8125	0.59606403	200.0	1.0	50000.0	1380
235.26097	916.0	87.75	87.75	0.46997166	185.0	1.0	50000.0	1380
334.58484	744.5	226.0625	122.625	0.6695005	164.75	1.0	50000.0	1380
236.84506	617.5	88.8125	88.8125	0.6922504	157.375	1.0	50000.0	1380
225.37352	663.5	235.875	135.75	0.6289127	170.125	1.0	50000.0	1380
296.64297	640.0	136.90625	99.9375	0.32439023	160.0	1.0	50000.0	1380
226.2127	584.0	77.9375	77.9375	0.5080483	88.25	1.0	50000.0	1380
292.304	1064.0	78.3125	78.3125	0.6282693	8.09375	1.0	50000.0	1380
439.7654	660.5	117.4375	117.4375	0.87641793	116.625	1.0	50000.0	1380
261.84906	859.5	59.75	59.75	0.4618088	152.875	1.0	50000.0	1380
244.60483	953.5	77.8125	77.8125	0.77261615	178.625	1.0	50000.0	1380
206.62584	911.0	95.0625	95.0625	0.5239279	156.75	1.0	50000.0	1380
239.36905	716.0	124.5625	124.5625	0.6565901	54.1875	1.0	50000.0	1380
316.63626	466.75	59.59375	59.59375	0.79435027	182.75	1.0	50000.0	1380
63.45656	705.0	123.125	123.125	0.32246575	172.25	1.0	50000.0	1380
293.96472	754.5	120.8125	120.8125	0.5480259	164.375	1.0	50000.0	1380
422.8709	857.0	68.734375	42.84375	0.8222789	25.640625	1.0	50000.0	1380
245.66351	633.0	248.75	151.375	0.48738012	172.375	1.0	50000.0	1380
213.57307	896.5	248.6875	134.25	0.51723194	326.5	1.0	50000.0	1380
182.69194	687.0	102.0	102.0	0.720121	183.25	1.0	50000.0	1380
193.3126	835.5	123.53125	75.375	0.7882948	95.5625	1.0	50000.0	1380
586.15234	936.0	84.75	84.75	0.8028169	7.3945312	1.0	50000.0	1380
230.47258	471.75	73.9375	73.9375	0.49168473	182.25	1.0	50000.0	1380
266.8217	894.0	203.0	203.0	0.27990195	166.25	1.0	50000.0	1380
203.623	937.5	78.9375	78.9375	0.622345	179.75	1.0	50000.0	1380
172.22514	918.5	85.1875	85.1875	0.6570973	164.875	1.0	50000.0	1380
345.81555	600.0	119.375	119.375	0.32928625	162.25	1.0	50000.0	1380
192.69525	935.5	81.25	81.25	0.6105967	61.78125	1.0	50000.0	1380
377.32617	490.75	435.875	269.0	0.75446427	116.5	1.0	50000.0	1380
406.44238	614.5	69.125	69.125	0.5825792	172.25	1.0	50000.0	1380
84.21811	740.0	115.28125	65.75	0.9420505	220.0	1.0	50000.0	1380
357.3739	289.75	118.5	118.5	0.7631868	87.0	1.0	50000.0	1380
349.12122	737.5	131.0	131.0	0.66424495	197.625	1.0	50000.0	1380
190.66626	773.5	172.65625	143.75	0.6018977	238.625	1.0	50000.0	1380
201.95053	635.5	148.625	148.625	0.60877866	229.0	1.0	50000.0	1380
252.08363	628.0	100.9375	100.9375	0.48057553	179.625	1.0	50000.0	1380
208.7444	819.5	149.625	149.625	0.49953052	189.0	1.0	50000.0	1380
244.86299	487.75	106.5	106.5	0.7030917	224.875	1.0	50000.0	1380
240.56456	861.5	63.96875	63.96875	0.73535156	100.6875	1.0	50000.0	1380
276.44907	903.5	71.625	71.625	0.39174455	171.125	1.0	50000.0	1380
277.1934	732.0	205.875	105.9375	0.27905005	168.75	1.0	50000.0	1380
275.30698	534.0	173.375	173.375	0.43292683	182.875	1.0	50000.0	1380
364.4723	606.5	165.625	165.625	0.7640264	117.125	1.0	50000.0	1380
241.31737	572.0	136.25	136.25	0.39423078	160.5	1.0	50000.0	1380
292.8712	882.5	61.75	61.75	0.9085106	141.75	1.0	50000.0	1380
279.01132	799.5	210.1875	129.75	0.6733564	234.625	1.0	50000.0	1380
330.0456	703.5	164.0	164.0	0.55264944	193.125	1.0	50000.0	1380
232.75487	643.0	104.4375	104.4375	0.76543736	114.75	1.0	50000.0	1380
183.47389	657.5	99.3125	99.3125	0.5265448	288.25	1.0	50000.0	1380
285.18973	834.0	73.0625	73.0625	0.47202548	68.4375	1.0	50000.0	1380
284.81174	790.0	90.90625	64.25	0.5438766	188.625	1.0	50000.0	1380
410.35092	527.5	233.375	164.875	0.6453538	242.25	1.0	50000.0	1380
184.90027	1444.0	99.625	99.625	0.65129834	195.0	1.0	50000.0	1380
549.9788	658.5	137.625	137.625	0.24766718	185.875	1.0	50000.0	1380
277.7182	902.5	151.875	151.875	0.60283935	202.75	1.0	50000.0	1380
242.4807	600.0	92.875	92.875	0.5803443	199.125	1.0	50000.0	1380
372.36066	626.0	180.375	148.5	0.6526316	244.125	1.0	50000.0	1380
387.58246	572.5	77.0625	77.0625	0.7924528	7.6171875	1.0	50000.0	1380
268.54337	605.0	69.875	69.875	0.5779175	3.6542969	1.0	50000.0	1380
218.9024	506.0	58.34375	58.34375	0.51491326	179.5	1.0	50000.0	1380
199.1419	519.0	64.8125	64.8125	0.63621694	173.25	1.0	50000.0	1380
109.752365	345.5	110.8125	110.8125	0.63257575	69.8125	1.0	50000.0	1380
291.6618	661.0	81.125	81.125	0.54071826	138.5	1.0	50000.0	1380
339.00864	917.5	151.0	115.625	0.6824005	253.375	1.0	50000.0	1380
250.9049	414.25	147.25	147.25	0.44851658	180.0	1.0	50000.0	1380
169.85919	442.0	86.875	86.875	0.41115472	135.0	1.0	50000.0	1380
244.19649	698.0	115.75	115.75	0.33850226	165.625	1.0	50000.0	1380
216.36926	918.0	78.0625	78.0625	0.40230963	168.625	1.0	50000.0	1380
226.48177	863.0	77.5	77.5	0.5629978	110.0625	1.0	50000.0	1380
138.52411	791.0	113.125	113.125	0.9296407	70.6875	1.0	50000.0	1380
245.03809	748.5	140.25	140.25	0.44974446	190.375	1.0	50000.0	1380
272.1212	751.0	85.375	85.375	0.77320576	36.65625	1.0	50000.0	1380
301.0953	730.5	459.375	327.25	0.5543109	170.875	1.0	50000.0	1380
338.19824	761.5	78.84375	47.28125	0.4848703	116.125	1.0	50000.0	1380
225.45273	697.5	121.1875	121.1875	0.4499041	192.25	1.0	50000.0	1380
283.29407	744.5	187.5	187.5	0.65361446	103.625	1.0	50000.0	1380
285.24603	811.5	77.75	77.75	0.7973103	210.0	1.0	50000.0	1380
46.04991	371.5	353.8125	152.125	0.27893335	184.5	1.0	50000.0	1380
374.84253	882.5	204.04688	125.125	0.6301633	327.75	1.0	50000.0	1380
491.20694	615.5	128.0	128.0	0.79541284	87.3125	1.0	50000.0	1380
167.66284	971.5	90.25	90.25	0.5084373	106.9375	1.0	50000.0	1380
249.21869	789.5	59.53125	59.53125	0.6098535	92.6875	1.0	50000.0	1380
255.42296	405.0	254.6875	139.25	0.35128206	181.75	1.0	50000.0	1380
271.91388	659.5	129.625	129.625	0.71010387	157.25	1.0	50000.0	1380
207.95737	702.0	154.875	154.875	0.30024752	192.125	1.0	50000.0	1380
179.08719	648.0	234.625	127.6875	0.5210487	197.875	1.0	50000.0	1380
278.72174	885.5	100.4375	100.4375	0.78204465	15.015625	1.0	50000.0	1380
107.893166	766.0	107.3125	107.3125	0.751731	186.5	1.0	50000.0	1380
269.4818	677.0	65.875	65.875	0.5619469	81.9375	1.0	50000.0	1380
310.50827	849.0	161.875	95.9375	0.636768	88.8125	1.0	50000.0	1380
274.4531	590.0	131.75	131.75	0.3795646	193.875	1.0	50000.0	1380
283.4025	614.5	171.625	171.625	0.88870966	15.5390625	1.0	50000.0	1380
114.233955	599.0	233.625	118.75	0.3613383	212.375	1.0	50000.0	1380
291.43552	696.5	171.9375	140.625	0.6877384	173.5	1.0	50000.0	1380
384.61	508.25	67.5	67.5	0.32937878	163.0	1.0	50000.0	1380
89.59125	762.0	80.5625	80.5625	0.44332817	184.0	1.0	50000.0	1380
364.10553	539.5	112.625	112.625	0.61470586	163.875	1.0	50000.0	1380
352.72128	731.0	102.5625	102.5625	0.49645704	213.5	1.0	50000.0	1380
109.57851	406.25	57.96875	57.96875	0.8139183	185.125	1.0	50000.0	1380
158.47949	754.5	83.5	83.5	0.67462933	173.375	1.0	50000.0	1380
346.4143	621.0	62.5	62.5	0.9116945	90.625	1.0	50000.0	1380
318.53888	824.0	204.8125	152.25	0.7823027	4.0976562	1.0	50000.0	1380
222.4529	626.0	87.0625	87.0625	0.35305798	188.75	1.0	50000.0	1380
480.1898	610.0	134.75	134.75	0.53365386	230.5	1.0	50000.0	1380
231.04648	875.5	228.75	153.125	0.6802554	227.125	1.0	50000.0	1380
261.62762	604.5	129.375	129.375	0.7440042	173.125	1.0	50000.0	1380
209.54294	648.0	169.5	169.5	0.57214344	203.625	1.0	50000.0	1380
315.46924	583.0	183.84375	136.75	0.37982094	163.375	1.0	50000.0	1380
181.27203	681.5	125.875	125.875	0.59397024	195.5	1.0	50000.0	1380
171.96855	909.5	72.125	72.125	0.40467626	90.0	1.0	50000.0	1380
348.50058	362.0	178.0	130.25	0.67001384	151.75	1.0	50000.0	1380
372.21567	664.5	70.8125	70.8125	0.50723326	172.125	1.0	50000.0	1380
300.93607	795.0	121.5	121.5	0.5194366	262.25	1.0	50000.0	1380
265.81622	407.75	181.15625	150.125	0.32464173	167.125	1.0	50000.0	1380
296.14075	548.5	131.375	131.375	0.66753346	180.875	1.0	50000.0	1380
439.3606	886.5	185.84375	138.0	0.45162016	83.1875	1.0	50000.0	1380
257.7721	638.0	84.125	84.125	0.4336333	184.375	1.0	50000.0	1380
