lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
180.76527	246.5	35.125	35.125	0.79637617	87.875	0.005284793	763.3356	415
131.67935	411.25	124.75	124.75	0.4513158	185.125	0.005284793	763.3356	415
131.87675	531.5	132.0625	69.3125	0.55050504	183.375	-0.005284793	763.3356	415
334.63626	383.5	241.76562	110.6875	0.35861057	170.5	-0.005284793	763.3356	415
274.55798	363.25	29.453125	29.453125	0.64285713	114.125	0.005284793	763.3356	415
181.11879	302.5	244.3125	132.25	0.49114102	123.6875	-0.005284793	763.3356	415
308.53696	705.5	25.359375	25.359375	0.63142353	169.375	0.005284793	763.3356	415
126.14668	265.0	158.25	107.3125	0.884492	108.6875	-0.005284793	763.3356	415
128.37408	472.5	145.64062	115.4375	0.3736754	178.625	-0.005284793	763.3356	415
270.2245	383.75	166.09375	104.0625	0.5688949	165.375	0.005284793	763.3356	415
290.59836	852.5	65.453125	39.65625	0.56659144	352.25	0.005284793	763.3356	415
330.43515	506.0	94.25	94.25	0.61533993	186.5	0.005284793	763.3356	415
103.11	512.5	129.625	129.625	0.88487476	81.0625	0.005284793	763.3356	415
302.79895	326.0	61.96875	61.96875	0.6851495	110.75	0.005284793	763.3356	415
124.26336	305.25	35.21875	35.21875	0.64887434	113.6875	0.005284793	763.3356	415
82.99429	353.0	25.359375	25.359375	0.60417944	149.0	0.005284793	763.3356	415
209.03168	338.25	130.5	130.5	0.83212495	138.625	0.005284793	763.3356	415
311.39798	418.0	123.8125	123.8125	0.47241086	165.25	0.005284793	763.3356	415
116.08476	369.25	38.1875	38.1875	0.67022413	168.25	0.005284793	763.3356	415
358.4169	484.0	73.5625	73.5625	0.33417085	164.375	0.005284793	763.3356	415
112.78002	488.25	30.734375	30.734375	0.8012698	6.109375	0.005284793	763.3356	415
304.0535	503.5	111.46875	72.4375	0.71903324	148.5	0.005284793	763.3356	415
315.9683	516.0	77.0625	77.0625	0.33530015	216.75	0.005284793	763.3356	415
135.72746	526.5	125.09375	64.625	0.6188251	150.0	0.005284793	763.3356	415
241.71916	378.25	95.0625	95.0625	0.79751426	101.875	0.005284793	763.3356	415
164.36029	306.0	79.09375	46.21875	0.23422268	124.6875	0.005284793	763.3356	415
371.21228	536.0	199.0	199.0	0.68594307	183.375	-0.005284793	763.3356	415
478.194	376.0	29.328125	29.328125	0.52290773	142.5	0.005284793	763.3356	415
160.40663	373.75	107.1875	107.1875	0.46148148	119.3125	0.005284793	763.3356	415
130.45128	262.0	391.34375	194.625	0.7789405	102.3125	-0.005284793	763.3356	415
172.33113	222.5	222.10938	131.375	0.66816545	73.3125	0.005284793	763.3356	415
95.521545	310.5	85.875	85.875	0.35458717	141.125	0.005284793	763.3356	415
320.40686	577.0	57.28125	57.28125	0.7222222	172.375	0.005284793	763.3356	415
305.06525	282.5	66.5625	36.15625	0.7674957	103.1875	0.005284793	763.3356	415
147.41795	225.75	142.5	142.5	0.8866959	3.2929688	0.005284793	763.3356	415
189.84503	229.375	93.0625	93.0625	0.88778406	64.0625	0.005284793	763.3356	415
193.19395	265.75	180.375	180.375	0.5347682	95.875	0.005284793	763.3356	415
148.16403	460.0	30.03125	30.03125	0.49037036	181.375	0.005284793	763.3356	415
219.92827	923.0	29.65625	29.65625	0.788642	87.625	0.005284793	763.3356	415
243.30972	433.25	140.23438	110.6875	0.25	177.25	0.005284793	763.3356	415
158.69832	341.75	55.84375	55.84375	0.6012333	134.0	0.005284793	763.3356	415
204.94386	258.5	82.0	82.0	0.89036804	106.8125	-0.005284793	763.3356	415
275.7899	349.75	138.75	138.75	0.8872	125.4375	0.005284793	763.3356	415
440.23022	535.5	57.78125	57.78125	0.825406	134.75	-0.005284793	763.3356	415
167.17172	407.75	163.0	163.0	0.43804285	196.5	0.005284793	763.3356	415
149.93428	385.25	111.125	111.125	0.1545096	161.875	0.005284793	763.3356	415
255.55113	627.0	45.4375	45.4375	0.7602362	88.9375	0.005284793	763.3356	415
172.71762	309.75	123.71875	73.125	0.71087784	104.375	0.005284793	763.3356	415
257.52423	531.5	161.75	161.75	0.5185048	199.0	-0.005284793	763.3356	415
172.24234	457.0	129.25	129.25	0.3390824	184.0	0.005284793	763.3356	415
445.13168	473.0	67.03125	38.21875	0.87149185	7.8359375	0.005284793	763.3356	415
