lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
175.56381	240.125	0.84245366	59.75		0.49554962	290511.84	35563
276.40048	522.0	0.6019934	190.75		0.49554962	290511.84	35563
112.88578	209.375	0.85808945	3.3203125		0.49554962	290511.84	35563
206.49297	215.375	0.83241975	57.53125		0.49554962	290511.84	35563
123.18957	207.5	0.8479564	19.703125	c	0.49554962	290511.84	35563
72.90868	214.375	0.78601825	6.1289062	c	-0.49554962	290511.84	35563
259.92358	565.0	0.52329504	79.1875		-0.49554962	290511.84	35563
131.42017	298.5	0.77136755	21.734375	d	0.49554962	290511.84	35563
87.54937	348.0	0.6768512	116.25	b	-0.49554962	290511.84	35563
153.92767	304.5	0.75153375	104.875	a	0.49554962	290511.84	35563
240.70758	214.75	0.76844263	59.65625		0.49554962	290511.84	35563
148.08179	220.5	0.76907927	12.265625		0.49554962	290511.84	35563
242.76611	469.0	0.89931905	150.875		0.49554962	290511.84	35563
132.81026	269.75	0.839268	27.953125	d	0.49554962	290511.84	35563
82.8183	299.5	0.8901515	2.6953125	d	0.49554962	290511.84	35563
261.3503	291.0	0.835536	74.6875		-0.49554962	290511.84	35563
44.872803	373.5	0.80483735	138.25	c	0.49554962	290511.84	35563
366.02615	413.0	0.37425742	198.75	a	0.49554962	290511.84	35563
92.49003	265.25	0.880292	3.1640625	d	0.49554962	290511.84	35563
333.04584	399.25	0.6924067	111.875		0.49554962	290511.84	35563
207.09825	447.5	0.5568182	139.75	d	0.49554962	290511.84	35563
126.43753	217.125	0.8069088	45.75	d	0.49554962	290511.84	35563
101.811905	374.25	0.79836917	105.25		0.49554962	290511.84	35563
80.87634	277.0	0.83020407	121.5	b	0.49554962	290511.84	35563
212.09497	281.25	0.8030019	105.0625	b	0.49554962	290511.84	35563
80.11308	345.0	0.7413468	126.6875	d	0.49554962	290511.84	35563
171.73685	306.25	0.80832356	93.625		0.49554962	290511.84	35563
71.918274	338.5	0.75531363	0.040405273	c	-0.49554962	290511.84	35563
109.36449	407.0	0.71422595	55.28125		0.49554962	290511.84	35563
174.36719	218.25	0.6585082	34.8125	b	0.49554962	290511.84	35563
181.89186	417.5	0.79791796	129.25		-0.49554962	290511.84	35563
121.54456	344.25	0.72785145	113.0	b	-0.49554962	290511.84	35563
154.74109	229.125	0.76825845	12.90625	d	-0.49554962	290511.84	35563
191.14923	357.25	0.86080873	73.6875		0.49554962	290511.84	35563
93.46013	249.5	0.8524924	58.09375	d	-0.49554962	290511.84	35563
73.568825	252.125	0.8733108	3.15625		0.49554962	290511.84	35563
198.79419	310.0	0.84487534	124.5		0.49554962	290511.84	35563
73.61666	606.0	0.85971415	189.5	d	0.49554962	290511.84	35563
125.16736	212.75	0.70852536	77.25	c	0.49554962	290511.84	35563
347.158	816.0	0.73882943	0.5234375	d	0.49554962	290511.84	35563
234.46758	350.75	0.4259377	177.875	a	-0.49554962	290511.84	35563
275.0972	381.0	0.7781617	1.4443359		0.49554962	290511.84	35563
110.327614	222.75	0.68123275	87.25	c	0.49554962	290511.84	35563
75.24978	207.625	0.7046834	89.25	b	-0.49554962	290511.84	35563
306.5785	845.0	0.65963566	38.3125	a	0.49554962	290511.84	35563
238.56905	354.75	0.72069824	49.28125	d	0.49554962	290511.84	35563
92.337364	316.75	0.9656226	86.5625		0.49554962	290511.84	35563
128.74509	205.25	0.75426877	33.0625	c	0.49554962	290511.84	35563
55.64289	218.25	0.7993755	2.6054688		-0.49554962	290511.84	35563
79.64559	317.0	0.4527424	141.625		0.49554962	290511.84	35563
134.92783	222.0	0.71936756	67.375	d	0.49554962	290511.84	35563
123.779015	212.875	0.8408051	4.9179688		0.49554962	290511.84	35563
65.091	206.125	0.75848216	13.53125		-0.49554962	290511.84	35563
70.20924	208.375	0.63494915	101.875	d	0.49554962	290511.84	35563
111.2237	359.0	0.8240072	56.71875		0.49554962	290511.84	35563
105.70427	242.125	0.6922723	119.1875		0.49554962	290511.84	35563
103.996124	237.25	0.54818904	76.75	b	0.49554962	290511.84	35563
85.9851	322.75	0.879209	2.5	d	0.49554962	290511.84	35563
78.01433	225.5	0.8450957	87.1875	b	0.49554962	290511.84	35563
325.42432	895.5	0.5989523	275.0	a	0.49554962	290511.84	35563
255.70232	565.0	0.8258165	134.75		-0.49554962	290511.84	35563
300.88965	390.0	0.79583335	141.5	d	-0.49554962	290511.84	35563
90.00642	215.0	0.7992895	55.53125	b	0.49554962	290511.84	35563
144.16708	237.625	0.7660142	71.625	c	0.49554962	290511.84	35563
147.37265	217.625	0.76891047	2.1640625		0.49554962	290511.84	35563
77.74477	239.0	0.9133594	28.890625		0.49554962	290511.84	35563
275.78705	425.5	0.23813342	169.125	a	-0.49554962	290511.84	35563
213.24812	238.5	0.8564307	19.578125	d	0.49554962	290511.84	35563
214.32654	646.0	0.49973616	162.75	a	-0.49554962	290511.84	35563
49.580353	252.0	0.83554715	3.1210938		-0.49554962	290511.84	35563
187.12363	484.5	0.90804595	3.8496094	d	0.49554962	290511.84	35563
106.122	227.5	0.7298165	80.125		0.49554962	290511.84	35563
226.24788	266.75	0.84589374	87.9375	b	0.49554962	290511.84	35563
57.62723	238.125	0.84281844	81.1875	b	0.49554962	290511.84	35563
86.21492	289.5	0.73155504	84.3125	b	-0.49554962	290511.84	35563
374.2925	227.375	0.6530484	78.8125		-0.49554962	290511.84	35563
235.99016	217.625	0.5944134	48.9375	d	0.49554962	290511.84	35563
116.67018	282.25	0.74598217	103.3125	c	-0.49554962	290511.84	35563
137.2594	356.75	0.87382627	29.421875		-0.49554962	290511.84	35563
376.91376	209.75	0.88180935	5.171875	c	0.49554962	290511.84	35563
248.56053	442.5	0.85231113	103.75		-0.49554962	290511.84	35563
199.20396	268.0	0.7606915	91.6875	c	-0.49554962	290511.84	35563
121.50725	214.125	0.84744924	27.734375		-0.49554962	290511.84	35563
204.80515	305.5	0.8746425	85.9375	b	0.49554962	290511.84	35563
132.70984	735.0	0.35454115	200.125	a	0.49554962	290511.84	35563
78.66491	288.75	0.75020444	84.9375	c	0.49554962	290511.84	35563
81.858315	275.25	0.8020134	2.046875	d	0.49554962	290511.84	35563
240.14766	265.25	0.5603604	110.0		-0.49554962	290511.84	35563
46.92922	267.5	0.886421	6.5898438		0.49554962	290511.84	35563
177.18779	240.0	0.87485313	69.0	d	0.49554962	290511.84	35563
87.02351	276.0	0.8195946	31.453125	c	0.49554962	290511.84	35563
94.04976	271.25	0.81637716	87.3125		0.49554962	290511.84	35563
156.40518	288.5	0.8747927	85.25	b	0.49554962	290511.84	35563
141.55746	212.875	0.8229531	35.09375	d	0.49554962	290511.84	35563
153.67474	298.75	0.91757244	59.09375	c	-0.49554962	290511.84	35563
64.5669	230.375	0.75975037	95.5	b	-0.49554962	290511.84	35563
251.98796	443.75	0.7874433	110.75	b	-0.49554962	290511.84	35563
113.95582	357.0	0.7955975	84.5625		-0.49554962	290511.84	35563
153.50471	242.125	0.6838462	63.21875		0.49554962	290511.84	35563
261.3514	284.5	0.6988586	86.3125	c	0.49554962	290511.84	35563
114.05785	287.25	0.7618037	5.4882812		-0.49554962	290511.84	35563
83.01314	215.625	0.7312084	95.8125		0.49554962	290511.84	35563
103.989265	203.125	0.84721214	26.90625		0.49554962	290511.84	35563
146.84555	243.875	0.88223684	80.5625	d	0.49554962	290511.84	35563
198.95538	324.75	0.8750751	81.875	b	-0.49554962	290511.84	35563
206.75822	369.0	0.82798165	30.765625	d	-0.49554962	290511.84	35563
68.932686	293.0	0.6543799	81.8125	b	-0.49554962	290511.84	35563
64.148056	294.25	0.6753805	123.6875	a	-0.49554962	290511.84	35563
540.9865	501.0	0.5849553	183.625	a	0.49554962	290511.84	35563
98.71933	218.125	0.5769577	59.84375	c	-0.49554962	290511.84	35563
171.16527	253.0	0.89776355	98.75	c	-0.49554962	290511.84	35563
79.153656	312.75	0.78050274	129.125		0.49554962	290511.84	35563
78.278885	278.75	0.8276657	88.75	b	0.49554962	290511.84	35563
32.395016	214.75	0.7875481	5.2421875		0.49554962	290511.84	35563
157.78232	288.0	0.48812917	99.375	d	-0.49554962	290511.84	35563
217.00111	386.0	0.8574836	12.828125	d	0.49554962	290511.84	35563
221.66899	260.0	0.7819071	100.4375		0.49554962	290511.84	35563
60.523556	217.875	0.64334303	85.375		0.49554962	290511.84	35563
192.35515	219.25	0.84620833	89.6875		-0.49554962	290511.84	35563
131.16074	218.75	0.6997307	88.3125	c	0.49554962	290511.84	35563
146.61075	222.75	0.7683524	21.421875		-0.49554962	290511.84	35563
206.276	308.5	0.76200753	46.71875	c	0.49554962	290511.84	35563
151.49854	307.25	0.83432835	138.625		-0.49554962	290511.84	35563
94.94862	233.25	0.87296194	75.4375	c	0.49554962	290511.84	35563
179.0389	313.75	0.8775971	126.5625		0.49554962	290511.84	35563
224.62798	337.25	0.8684211	1.3535156		0.49554962	290511.84	35563
97.060265	415.0	0.8084633	2.9238281	b	0.49554962	290511.84	35563
97.660225	213.875	0.8080645	81.625		0.49554962	290511.84	35563
58.376198	374.75	0.72676057	84.5625		0.49554962	290511.84	35563
160.2677	286.25	0.6208469	115.6875		0.49554962	290511.84	35563
71.661125	272.25	0.8263566	87.3125	b	0.49554962	290511.84	35563
225.1215	217.0	0.8662953	58.65625	d	0.49554962	290511.84	35563
361.49124	227.5	0.8244585	1.8984375		0.49554962	290511.84	35563
117.87662	316.5	0.70776254	83.8125	d	0.49554962	290511.84	35563
171.87193	360.75	0.86756337	85.375	b	-0.49554962	290511.84	35563
155.68214	258.25	0.60524195	50.96875		0.49554962	290511.84	35563
159.73903	573.5	0.5265128	120.1875	a	0.49554962	290511.84	35563
54.47725	205.125	0.85968256	75.625		0.49554962	290511.84	35563
50.708298	213.125	0.6628003	79.4375	c	-0.49554962	290511.84	35563
72.212326	532.0	0.86290324	2.2832031	d	0.49554962	290511.84	35563
359.01877	377.25	0.7334065	186.875	b	0.49554962	290511.84	35563
161.25381	246.375	0.81515443	2.0605469	d	-0.49554962	290511.84	35563
234.29153	269.25	0.45621863	106.9375		-0.49554962	290511.84	35563
214.70857	258.5	0.8367658	41.78125	d	-0.49554962	290511.84	35563
109.21566	297.0	0.47435898	106.75	c	0.49554962	290511.84	35563
87.33861	240.0	0.7657795	67.0		0.49554962	290511.84	35563
119.06366	266.5	0.92762643	95.6875	b	-0.49554962	290511.84	35563
197.1379	244.625	0.7522709	83.5625	d	-0.49554962	290511.84	35563
75.819084	203.75	0.81238616	14.4921875	d	0.49554962	290511.84	35563
77.54953	217.875	0.81256133	88.3125	d	0.49554962	290511.84	35563
73.69872	236.5	0.6527943	53.25	d	0.49554962	290511.84	35563
157.40239	210.0	0.88225937	61.4375	c	-0.49554962	290511.84	35563
53.87721	264.25	0.81180495	80.125	b	0.49554962	290511.84	35563
77.77878	206.25	0.6522539	90.875	b	0.49554962	290511.84	35563
223.09639	201.25	0.8322182	14.8984375		-0.49554962	290511.84	35563
248.43555	200.125	0.80504966	13.5625	d	0.49554962	290511.84	35563
145.91876	201.0	0.7958042	74.5625	d	0.49554962	290511.84	35563
189.79771	211.25	0.80759495	33.59375	d	-0.49554962	290511.84	35563
161.02896	414.75	0.6710655	142.625		0.49554962	290511.84	35563
92.43049	206.625	0.63882065	10.578125	c	0.49554962	290511.84	35563
244.09418	270.75	0.79692155	94.4375		0.49554962	290511.84	35563
66.78724	325.5	0.81571347	102.5625	b	0.49554962	290511.84	35563
152.26404	343.25	0.86269885	101.8125		-0.49554962	290511.84	35563
56.41405	411.75	0.49055076	164.75	a	0.49554962	290511.84	35563
184.9479	285.5	0.7614852	60.21875		-0.49554962	290511.84	35563
190.25896	228.875	0.80082303	68.3125	c	-0.49554962	290511.84	35563
60.03169	212.125	0.8561924	3.7617188	d	-0.49554962	290511.84	35563
