lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
240.25781	294.75	0.3165175	127.625	d	0.49554962	208729.48	35563
269.5084	313.25	0.9060632	118.8125		0.49554962	208729.48	35563
127.990616	239.25	0.8226134	96.375	b	-0.49554962	208729.48	35563
87.30559	281.25	0.4704861	89.0625		-0.49554962	208729.48	35563
76.06974	260.5	0.8503937	84.875	b	0.49554962	208729.48	35563
54.510826	268.0	0.8308656	92.0	b	0.49554962	208729.48	35563
99.61585	224.0	0.88132197	10.546875		-0.49554962	208729.48	35563
524.396	490.5	0.7107143	79.5625		0.49554962	208729.48	35563
209.13887	735.0	0.6365714	5.1210938	d	0.49554962	208729.48	35563
138.46255	254.875	0.76	2.8984375		0.49554962	208729.48	35563
109.27148	237.375	0.84074944	55.59375	c	-0.49554962	208729.48	35563
87.37241	246.875	0.81906974	90.0	c	0.49554962	208729.48	35563
260.34637	260.0	0.8646714	15.9609375		0.49554962	208729.48	35563
118.934326	237.75	0.5425331	101.125	b	-0.49554962	208729.48	35563
118.34809	220.25	0.84490484	0.734375		0.49554962	208729.48	35563
83.42684	207.75	0.9190715	60.9375	c	-0.49554962	208729.48	35563
214.91557	217.125	0.82197416	66.0625		0.49554962	208729.48	35563
309.16415	323.25	0.8263773	66.1875		-0.49554962	208729.48	35563
207.35773	229.0	0.7939944	107.5		0.49554962	208729.48	35563
442.34375	345.0	0.65008026	7.0507812	d	0.49554962	208729.48	35563
411.66858	396.25	0.66343355	124.1875	b	0.49554962	208729.48	35563
80.43217	229.875	0.72849697	48.96875	d	0.49554962	208729.48	35563
363.31277	367.5	0.7441077	3.9121094	d	0.49554962	208729.48	35563
139.375	218.125	0.82094324	110.625		0.49554962	208729.48	35563
113.30076	264.75	0.71235836	2.3046875		0.49554962	208729.48	35563
273.4259	276.75	0.843927	46.6875	d	-0.49554962	208729.48	35563
162.82274	246.625	0.8940678	63.5625		-0.49554962	208729.48	35563
220.02927	326.0	0.55752563	143.625		-0.49554962	208729.48	35563
157.48334	298.0	0.6891892	73.9375		0.49554962	208729.48	35563
53.186115	318.0	0.49506983	33.53125		0.49554962	208729.48	35563
180.22923	344.5	0.7868352	0.7080078	d	0.49554962	208729.48	35563
210.73256	401.0	0.5947136	126.375		-0.49554962	208729.48	35563
242.54387	470.75	0.7907928	10.171875		-0.49554962	208729.48	35563
224.62843	318.75	0.8058058	75.1875		0.49554962	208729.48	35563
220.70169	226.5	0.80363476	26.15625		0.49554962	208729.48	35563
255.68684	206.5	0.8226837	86.375	c	0.49554962	208729.48	35563
120.820595	292.5	0.8087248	82.0625	c	-0.49554962	208729.48	35563
40.236553	243.75	0.6907707	37.34375		-0.49554962	208729.48	35563
183.20868	308.5	0.80897886	5.0	d	-0.49554962	208729.48	35563
193.8776	290.25	0.5586753	100.0	b	0.49554962	208729.48	35563
315.6901	404.25	0.7309833	93.125		0.49554962	208729.48	35563
