lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
93.51513	223.875	0.92506593	83.0	b	0.49554962	156882.11	35563
316.7829	228.125	0.80223185	33.4375	c	-0.49554962	156882.11	35563
47.66952	232.0	0.94290376	73.375		0.49554962	156882.11	35563
129.32007	218.375	0.887619	64.3125		-0.49554962	156882.11	35563
155.545	209.375	0.8408474	50.46875	b	0.49554962	156882.11	35563
72.41971	281.5	0.7940842	18.203125		0.49554962	156882.11	35563
123.208305	290.75	0.61241883	146.75	a	0.49554962	156882.11	35563
92.344475	268.25	0.6362007	95.5	c	-0.49554962	156882.11	35563
95.979355	633.5	0.72126436	35.90625	a	0.49554962	156882.11	35563
114.47148	251.75	0.5714286	102.25		0.49554962	156882.11	35563
329.2172	473.5	0.87726945	153.0		-0.49554962	156882.11	35563
108.47709	247.625	0.6317003	94.8125	c	-0.49554962	156882.11	35563
155.3702	302.25	0.64330983	27.734375	b	0.49554962	156882.11	35563
210.38805	444.5	0.96042717	83.9375	b	-0.49554962	156882.11	35563
335.25165	521.5	0.7439379	163.0	a	0.49554962	156882.11	35563
278.467	201.375	0.84150946	74.0625	c	-0.49554962	156882.11	35563
168.65465	237.875	0.72794116	1.8476562		0.49554962	156882.11	35563
118.812035	255.875	0.83450395	89.9375		-0.49554962	156882.11	35563
195.93808	230.125	0.80390835	4.6015625		0.49554962	156882.11	35563
45.411175	550.0	0.8411215	180.5		0.49554962	156882.11	35563
317.28073	265.75	0.8885449	90.5625		-0.49554962	156882.11	35563
119.69134	257.75	0.80812013	102.5625	b	0.49554962	156882.11	35563
155.33183	253.25	0.8572628	89.0	b	0.49554962	156882.11	35563
97.91555	472.25	0.45119956	201.125		0.49554962	156882.11	35563
127.86725	234.625	0.76630086	1.6777344		0.49554962	156882.11	35563
135.13095	231.25	0.8455008	48.5625	d	0.49554962	156882.11	35563
329.33743	244.0	0.7564246	66.125		0.49554962	156882.11	35563
125.20414	435.75	0.7542017	78.625		0.49554962	156882.11	35563
176.87138	214.0	0.82365006	9.2265625	d	-0.49554962	156882.11	35563
74.66502	200.625	0.8719212	11.5390625	c	0.49554962	156882.11	35563
107.064606	569.5	0.6214882	184.5	a	-0.49554962	156882.11	35563
361.50256	394.25	0.8292521	80.8125	d	0.49554962	156882.11	35563
116.41789	306.0	0.74406904	58.25		0.49554962	156882.11	35563
76.217094	237.125	0.8392988	85.625		0.49554962	156882.11	35563
358.62033	257.5	0.8312937	84.1875		-0.49554962	156882.11	35563
164.59497	284.25	0.82603306	76.75	b	-0.49554962	156882.11	35563
193.47453	205.625	0.7970858	19.453125		0.49554962	156882.11	35563
57.106678	231.875	0.80944884	28.171875	d	-0.49554962	156882.11	35563
318.86136	210.125	0.7192403	3.5957031		-0.49554962	156882.11	35563
197.95851	340.25	0.8174905	1.6748047	d	0.49554962	156882.11	35563
