lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
60.27515	353.0	121.3125	121.3125	0.6352819	143.625	0.61813426	59470.082	33941
139.64961	358.0	219.4375	125.0	0.4257287	145.375	0.61813426	59470.082	33941
55.648342	392.5	167.375	167.375	0.48808795	180.25	0.61813426	59470.082	33941
89.56544	418.75	102.75	102.75	0.3640464	166.75	-0.61813426	59470.082	33941
45.155514	1180.0	77.5	77.5	0.6987768	131.625	0.61813426	59470.082	33941
42.61984	377.0	247.75	165.25	0.66153294	162.25	0.61813426	59470.082	33941
67.64294	387.75	145.875	145.875	0.8939802	127.125	0.61813426	59470.082	33941
31.226177	751.0	257.5625	145.875	0.69268954	6.0507812	-0.61813426	59470.082	33941
64.725235	636.5	110.734375	84.9375	0.46594313	182.625	0.61813426	59470.082	33941
85.787125	387.5	140.125	140.125	0.37128463	161.0	-0.61813426	59470.082	33941
226.09262	589.0	151.21875	108.625	0.65320456	76.0625	-0.61813426	59470.082	33941
251.34122	561.5	95.875	57.34375	0.72037286	122.625	0.61813426	59470.082	33941
212.54045	443.0	156.21875	101.125	0.72439164	156.125	0.61813426	59470.082	33941
