AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
319.75	349.0	0.49554962	161032.83	35563
300.25	296.0	0.49554962	161032.83	35563
312.75	331.0	0.49554962	161032.83	35563
541.5	534.0	-0.49554962	161032.83	35563
274.25	141.5	-0.49554962	161032.83	35563
527.5	499.0	0.49554962	161032.83	35563
345.25	307.0	0.49554962	161032.83	35563
401.25	371.0	-0.49554962	161032.83	35563
386.75	392.0	-0.49554962	161032.83	35563
382.75	269.0	-0.49554962	161032.83	35563
353.75	305.0	-0.49554962	161032.83	35563
500.75	466.0	0.49554962	161032.83	35563
565.5	530.0	0.49554962	161032.83	35563
771.5	804.0	0.49554962	161032.83	35563
447.75	422.0	0.49554962	161032.83	35563
455.25	79.75	0.49554962	161032.83	35563
410.0	482.0	0.49554962	161032.83	35563
309.0	312.0	0.49554962	161032.83	35563
408.0	386.0	0.49554962	161032.83	35563
421.25	392.0	0.49554962	161032.83	35563
622.5	652.0	-0.49554962	161032.83	35563
422.5	426.0	-0.49554962	161032.83	35563
387.25	394.0	0.49554962	161032.83	35563
489.5	480.0	-0.49554962	161032.83	35563
367.75	394.0	-0.49554962	161032.83	35563
387.5	379.0	0.49554962	161032.83	35563
392.25	357.0	0.49554962	161032.83	35563
304.5	355.0	0.49554962	161032.83	35563
582.5	536.0	0.49554962	161032.83	35563
368.25	378.0	0.49554962	161032.83	35563
431.0	438.0	-0.49554962	161032.83	35563
255.75	247.0	0.49554962	161032.83	35563
367.75	347.0	0.49554962	161032.83	35563
364.75	330.0	0.49554962	161032.83	35563
455.5	376.0	0.49554962	161032.83	35563
534.5	457.0	-0.49554962	161032.83	35563
421.0	458.0	0.49554962	161032.83	35563
418.25	437.0	0.49554962	161032.83	35563
216.25	248.0	0.49554962	161032.83	35563
435.0	391.0	-0.49554962	161032.83	35563
524.0	508.0	0.49554962	161032.83	35563
426.25	416.0	0.49554962	161032.83	35563
298.0	298.0	0.49554962	161032.83	35563
298.25	164.0	0.49554962	161032.83	35563
418.0	436.0	0.49554962	161032.83	35563
313.0	318.0	0.49554962	161032.83	35563
414.5	409.0	0.49554962	161032.83	35563
349.0	168.5	0.49554962	161032.83	35563
434.25	409.0	0.49554962	161032.83	35563
358.0	487.0	0.49554962	161032.83	35563
836.0	842.0	0.49554962	161032.83	35563
611.0	536.0	0.49554962	161032.83	35563
283.5	256.0	0.49554962	161032.83	35563
328.0	355.0	-0.49554962	161032.83	35563
470.25	435.0	0.49554962	161032.83	35563
560.0	536.0	-0.49554962	161032.83	35563
486.5	480.0	0.49554962	161032.83	35563
551.0	361.0	0.49554962	161032.83	35563
227.5	82.25	0.49554962	161032.83	35563
401.75	381.0	0.49554962	161032.83	35563
329.0	344.0	-0.49554962	161032.83	35563
406.25	419.0	0.49554962	161032.83	35563
215.0	269.0	-0.49554962	161032.83	35563
389.0	423.0	-0.49554962	161032.83	35563
318.5	324.0	0.49554962	161032.83	35563
410.75	394.0	0.49554962	161032.83	35563
452.25	473.0	0.49554962	161032.83	35563
358.25	403.0	0.49554962	161032.83	35563
348.75	312.0	0.49554962	161032.83	35563
354.25	393.0	0.49554962	161032.83	35563
307.25	341.0	-0.49554962	161032.83	35563
