lep_pt	genWeights	sumWeight	N_exp
88.17989	0.49554962	289157.1	35563
110.58715	0.49554962	289157.1	35563
113.12084	0.49554962	289157.1	35563
68.07501	0.49554962	289157.1	35563
83.64159	0.49554962	289157.1	35563
87.8551	0.49554962	289157.1	35563
83.71536	0.49554962	289157.1	35563
178.05646	0.49554962	289157.1	35563
126.2643	0.49554962	289157.1	35563
92.108826	0.49554962	289157.1	35563
122.306946	0.49554962	289157.1	35563
58.721546	0.49554962	289157.1	35563
69.04639	0.49554962	289157.1	35563
266.5159	-0.49554962	289157.1	35563
119.622986	0.49554962	289157.1	35563
48.206676	0.49554962	289157.1	35563
257.2852	-0.49554962	289157.1	35563
65.164185	0.49554962	289157.1	35563
67.65696	0.49554962	289157.1	35563
50.870426	0.49554962	289157.1	35563
107.40225	-0.49554962	289157.1	35563
70.10319	0.49554962	289157.1	35563
129.60013	-0.49554962	289157.1	35563
158.66939	-0.49554962	289157.1	35563
118.93775	0.49554962	289157.1	35563
140.02402	-0.49554962	289157.1	35563
125.25997	-0.49554962	289157.1	35563
25.944008	0.49554962	289157.1	35563
170.8546	0.49554962	289157.1	35563
95.98466	-0.49554962	289157.1	35563
88.35342	0.49554962	289157.1	35563
537.83307	0.49554962	289157.1	35563
134.30772	0.49554962	289157.1	35563
59.790184	-0.49554962	289157.1	35563
173.27678	0.49554962	289157.1	35563
111.021835	-0.49554962	289157.1	35563
201.65034	0.49554962	289157.1	35563
54.115627	0.49554962	289157.1	35563
110.73436	0.49554962	289157.1	35563
97.08437	-0.49554962	289157.1	35563
107.9879	0.49554962	289157.1	35563
72.59102	-0.49554962	289157.1	35563
51.455883	0.49554962	289157.1	35563
46.589664	0.49554962	289157.1	35563
89.22636	-0.49554962	289157.1	35563
131.48549	0.49554962	289157.1	35563
75.30304	-0.49554962	289157.1	35563
46.506187	0.49554962	289157.1	35563
112.516556	-0.49554962	289157.1	35563
165.67462	0.49554962	289157.1	35563
105.29449	-0.49554962	289157.1	35563
86.42206	-0.49554962	289157.1	35563
75.462364	0.49554962	289157.1	35563
112.20271	0.49554962	289157.1	35563
69.10949	-0.49554962	289157.1	35563
90.376236	0.49554962	289157.1	35563
72.26828	0.49554962	289157.1	35563
229.45534	0.49554962	289157.1	35563
46.97364	0.49554962	289157.1	35563
96.80958	0.49554962	289157.1	35563
63.885235	0.49554962	289157.1	35563
106.62375	0.49554962	289157.1	35563
113.57729	0.49554962	289157.1	35563
176.35727	0.49554962	289157.1	35563
86.80622	0.49554962	289157.1	35563
86.49532	0.49554962	289157.1	35563
267.45456	0.49554962	289157.1	35563
123.35741	-0.49554962	289157.1	35563
58.482204	0.49554962	289157.1	35563
99.491295	-0.49554962	289157.1	35563
273.80807	0.49554962	289157.1	35563
130.61682	0.49554962	289157.1	35563
85.43886	0.49554962	289157.1	35563
98.17935	0.49554962	289157.1	35563
81.691956	-0.49554962	289157.1	35563
168.90712	0.49554962	289157.1	35563
112.960045	0.49554962	289157.1	35563
177.7631	0.49554962	289157.1	35563
47.054054	0.49554962	289157.1	35563
80.1204	-0.49554962	289157.1	35563
39.16331	0.49554962	289157.1	35563
89.380104	0.49554962	289157.1	35563
55.38788	0.49554962	289157.1	35563
93.50291	0.49554962	289157.1	35563
215.20808	0.49554962	289157.1	35563
130.08618	0.49554962	289157.1	35563
82.46508	0.49554962	289157.1	35563
163.94424	-0.49554962	289157.1	35563
19.089365	-0.49554962	289157.1	35563
165.4335	0.49554962	289157.1	35563
133.33745	0.49554962	289157.1	35563
172.46219	0.49554962	289157.1	35563
112.37209	0.49554962	289157.1	35563
86.520035	0.49554962	289157.1	35563
131.12498	0.49554962	289157.1	35563
155.41939	-0.49554962	289157.1	35563
142.03436	0.49554962	289157.1	35563
162.55048	0.49554962	289157.1	35563
262.47415	-0.49554962	289157.1	35563
162.95111	0.49554962	289157.1	35563
72.27117	0.49554962	289157.1	35563
186.86514	-0.49554962	289157.1	35563
101.31503	-0.49554962	289157.1	35563
65.73044	0.49554962	289157.1	35563
91.95393	-0.49554962	289157.1	35563
143.6171	0.49554962	289157.1	35563
151.7053	0.49554962	289157.1	35563
187.95543	-0.49554962	289157.1	35563
41.34417	0.49554962	289157.1	35563
128.86424	0.49554962	289157.1	35563
111.51532	0.49554962	289157.1	35563
45.7605	0.49554962	289157.1	35563
56.384674	0.49554962	289157.1	35563
95.39194	0.49554962	289157.1	35563
117.62686	0.49554962	289157.1	35563
87.97722	0.49554962	289157.1	35563
49.686466	0.49554962	289157.1	35563
60.858913	0.49554962	289157.1	35563
87.58351	-0.49554962	289157.1	35563
102.034996	0.49554962	289157.1	35563
137.33684	0.49554962	289157.1	35563
189.55367	0.49554962	289157.1	35563
40.750942	0.49554962	289157.1	35563
105.15318	-0.49554962	289157.1	35563
192.96687	0.49554962	289157.1	35563
176.46576	0.49554962	289157.1	35563
138.9145	0.49554962	289157.1	35563
115.8402	-0.49554962	289157.1	35563
320.72284	0.49554962	289157.1	35563
128.08563	0.49554962	289157.1	35563
114.15214	0.49554962	289157.1	35563
141.17815	-0.49554962	289157.1	35563
36.042362	0.49554962	289157.1	35563
176.94331	-0.49554962	289157.1	35563
188.03146	-0.49554962	289157.1	35563
52.197052	0.49554962	289157.1	35563
68.93212	-0.49554962	289157.1	35563
184.97546	0.49554962	289157.1	35563
114.75937	0.49554962	289157.1	35563
111.67374	0.49554962	289157.1	35563
165.82056	0.49554962	289157.1	35563
104.88124	0.49554962	289157.1	35563
88.589325	0.49554962	289157.1	35563
157.2276	0.49554962	289157.1	35563
227.94853	0.49554962	289157.1	35563
