lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
61.765667	410.25	88.5	88.5	0.4504381	152.125	0.61813426	5277.631	33941
204.84737	661.5	273.48438	176.125	0.61529934	235.875	-0.61813426	5277.631	33941
96.31253	479.75	132.0	99.8125	0.36355785	187.125	0.61813426	5277.631	33941
40.61765	367.5	42.40625	42.40625	0.55551773	110.3125	0.61813426	5277.631	33941
244.648	442.25	65.5	65.5	0.608642	78.875	0.61813426	5277.631	33941
53.705654	452.75	229.1875	116.25	0.38588503	182.875	-0.61813426	5277.631	33941
354.8918	539.0	99.6875	99.6875	0.6072343	169.5	-0.61813426	5277.631	33941
300.59625	316.75	115.0625	115.0625	0.7510898	129.25	0.61813426	5277.631	33941
129.58798	374.25	143.4375	117.3125	0.89270645	126.3125	0.61813426	5277.631	33941
46.66305	323.5	174.5625	110.3125	0.48254365	148.5	0.61813426	5277.631	33941
184.82773	447.5	225.28125	164.125	0.8382481	158.375	0.61813426	5277.631	33941
65.35059	480.75	152.5	152.5	0.36081168	193.75	-0.61813426	5277.631	33941
83.214676	453.0	102.8125	102.8125	0.24825905	173.125	0.61813426	5277.631	33941
164.01404	601.5	110.5	110.5	0.52860945	192.25	0.61813426	5277.631	33941
56.191864	348.25	28.71875	28.71875	0.8864178	109.0	0.61813426	5277.631	33941
270.657	341.5	54.53125	54.53125	0.4820549	140.125	0.61813426	5277.631	33941
659.48816	636.5	180.6875	140.875	0.5440552	234.875	0.61813426	5277.631	33941
213.32617	839.5	154.0	154.0	0.4224138	168.125	0.61813426	5277.631	33941
278.5479	351.5	222.28125	90.6875	0.60714287	131.625	0.61813426	5277.631	33941
54.65057	385.25	115.9375	80.3125	0.6098049	136.25	0.61813426	5277.631	33941
172.43256	300.5	68.0625	68.0625	0.8699552	109.75	0.61813426	5277.631	33941
86.95197	679.0	25.65625	25.65625	0.52976614	214.0	0.61813426	5277.631	33941
177.9147	572.0	193.125	138.875	0.4062742	175.875	0.61813426	5277.631	33941
128.76506	355.0	28.609375	28.609375	0.81344223	131.125	-0.61813426	5277.631	33941
135.40295	495.25	205.625	140.875	0.80835116	164.5	0.61813426	5277.631	33941
20.136097	232.5	89.65625	46.59375	0.6623037	114.875	0.61813426	5277.631	33941
33.302376	464.25	56.125	56.125	0.76124376	197.0	0.61813426	5277.631	33941
112.2761	539.0	54.5	54.5	0.76491934	104.25	-0.61813426	5277.631	33941
127.823746	624.5	200.6875	135.75	0.7353342	184.875	0.61813426	5277.631	33941
34.72682	238.25	244.78125	83.75	0.50739956	92.75	0.61813426	5277.631	33941
51.492958	546.0	208.3125	113.3125	0.8558025	173.375	0.61813426	5277.631	33941
311.53986	587.0	166.46875	122.5625	0.75458515	151.375	0.61813426	5277.631	33941
59.808407	433.0	217.5625	140.0	0.4521208	159.375	-0.61813426	5277.631	33941
185.64626	534.5	96.125	96.125	0.72186345	215.25	-0.61813426	5277.631	33941
25.398016	418.75	241.59375	93.3125	0.84969056	104.5	0.61813426	5277.631	33941
220.94197	353.25	66.0625	66.0625	0.7560841	66.125	0.61813426	5277.631	33941
33.35397	232.75	34.0625	34.0625	0.73571426	3.0117188	0.61813426	5277.631	33941
196.87277	714.0	69.25	69.25	0.5429173	246.25	0.61813426	5277.631	33941
47.039192	353.5	201.15625	138.25	0.5163934	131.0	0.61813426	5277.631	33941
68.86391	280.0	61.46875	61.46875	0.8008621	75.5	0.61813426	5277.631	33941
56.73788	525.0	124.5625	72.0625	0.43538085	81.4375	0.61813426	5277.631	33941
136.98395	527.5	127.6875	127.6875	0.38708586	184.5	0.61813426	5277.631	33941
113.17901	249.125	34.96875	34.96875	0.7128402	82.375	0.61813426	5277.631	33941
