lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
175.9716	536.0	26.71875	26.71875	0.47003034	152.875	0.61813426	36514.426	33941
250.75009	506.0	102.890625	77.25	0.2703465	165.0	-0.61813426	36514.426	33941
97.300385	346.25	128.625	88.8125	0.47212693	83.3125	-0.61813426	36514.426	33941
95.15608	645.5	250.5625	199.375	0.7285408	213.625	0.61813426	36514.426	33941
112.35334	896.0	38.15625	38.15625	0.57418114	191.625	-0.61813426	36514.426	33941
245.46184	292.75	161.75	85.625	0.7713153	111.125	-0.61813426	36514.426	33941
20.555208	200.875	99.625	99.625	0.78564304	66.1875	0.61813426	36514.426	33941
111.65068	391.0	200.78125	108.75	0.683813	151.5	0.61813426	36514.426	33941
144.16809	299.5	51.375	51.375	0.4599861	108.375	0.61813426	36514.426	33941
28.372211	340.75	236.375	143.75	0.51075697	172.625	0.61813426	36514.426	33941
187.38391	1102.0	29.796875	29.796875	0.5278276	397.25	0.61813426	36514.426	33941
235.85922	331.25	156.8125	115.0	0.7298765	99.5625	-0.61813426	36514.426	33941
104.18009	272.75	95.3125	95.3125	0.7475925	1.4765625	0.61813426	36514.426	33941
85.24423	408.75	189.90625	142.75	0.51521295	172.0	0.61813426	36514.426	33941
123.57806	522.5	115.9375	115.9375	0.45530975	188.5	0.61813426	36514.426	33941
122.10201	324.25	71.9375	71.9375	0.5377069	131.625	0.61813426	36514.426	33941
153.58722	649.5	143.25	143.25	0.4148148	199.375	0.61813426	36514.426	33941
79.2338	449.5	112.3125	112.3125	0.77809185	6.6367188	0.61813426	36514.426	33941
67.68394	374.25	55.09375	55.09375	0.37125534	141.0	-0.61813426	36514.426	33941
59.744644	529.0	155.625	155.625	0.36240426	200.125	0.61813426	36514.426	33941
144.72578	361.75	99.421875	68.25	0.56591827	126.5	-0.61813426	36514.426	33941
179.86371	607.5	125.875	125.875	0.7515111	224.0	0.61813426	36514.426	33941
206.31767	365.0	70.875	70.875	0.73226	115.625	0.61813426	36514.426	33941
84.12976	731.5	111.625	111.625	0.5111434	179.375	0.61813426	36514.426	33941
72.347664	563.0	103.25	103.25	0.49545684	177.25	-0.61813426	36514.426	33941
141.41786	461.0	193.5	193.5	0.6084123	203.0	0.61813426	36514.426	33941
86.4399	511.75	87.8125	87.8125	0.46421126	158.625	-0.61813426	36514.426	33941
324.386	392.75	108.875	67.75	0.33318058	137.75	0.61813426	36514.426	33941
113.12697	319.5	144.0	144.0	0.86846274	117.0	0.61813426	36514.426	33941
550.52637	548.0	93.6875	93.6875	0.56430537	177.375	0.61813426	36514.426	33941
195.76111	236.5	134.96875	95.0625	0.63305324	101.1875	-0.61813426	36514.426	33941
350.4502	296.75	140.34375	80.9375	0.45786518	152.125	-0.61813426	36514.426	33941
31.118155	239.0	30.71875	30.71875	0.7956372	7.9257812	0.61813426	36514.426	33941
212.9927	565.5	155.5	155.5	0.40229547	194.0	0.61813426	36514.426	33941
203.4557	305.75	67.9375	67.9375	0.8296804	107.9375	0.61813426	36514.426	33941
198.69398	454.25	118.3125	118.3125	0.35739645	144.375	0.61813426	36514.426	33941
354.7427	470.25	233.0625	141.0	0.32498285	184.0	0.61813426	36514.426	33941
254.79102	317.75	153.78125	109.625	0.79759645	129.25	0.61813426	36514.426	33941
74.53376	337.0	94.125	94.125	0.882397	129.375	0.61813426	36514.426	33941
68.91867	656.0	46.25	46.25	0.72282606	1.6582031	-0.61813426	36514.426	33941
500.21365	458.5	52.90625	52.90625	0.5416667	176.25	0.61813426	36514.426	33941
386.58542	313.0	196.375	84.9375	0.6085022	124.9375	0.61813426	36514.426	33941
52.11403	297.75	151.0625	111.0625	0.82508963	2.6210938	0.61813426	36514.426	33941
91.25117	798.5	90.0625	90.0625	0.6036852	80.8125	0.61813426	36514.426	33941
163.21762	485.25	201.5	143.375	0.3378304	173.875	-0.61813426	36514.426	33941
25.208136	329.0	100.6875	100.6875	0.80150026	132.25	0.61813426	36514.426	33941
368.9727	565.0	148.78125	87.125	0.6842299	100.4375	0.61813426	36514.426	33941
100.85106	317.75	185.0	101.5625	0.826261	142.75	-0.61813426	36514.426	33941
79.60204	288.0	93.5625	93.5625	0.5246391	125.5	0.61813426	36514.426	33941
75.46181	533.0	72.5	72.5	0.8464286	3.2792969	0.61813426	36514.426	33941
85.38148	613.5	84.5	84.5	0.6201479	224.625	-0.61813426	36514.426	33941
90.854034	404.25	79.4375	79.4375	0.5402135	122.5	0.61813426	36514.426	33941
49.047546	428.25	49.40625	49.40625	0.4362489	140.0	-0.61813426	36514.426	33941
113.32105	722.5	60.46875	60.46875	0.5152559	209.125	0.61813426	36514.426	33941
43.21601	225.875	94.8125	94.8125	0.7466614	95.125	-0.61813426	36514.426	33941
239.90273	497.75	91.6875	91.6875	0.5676533	157.5	0.61813426	36514.426	33941
208.86726	511.0	34.5625	34.5625	0.6432408	47.59375	0.61813426	36514.426	33941
250.98677	506.25	219.46875	115.625	0.6074619	180.375	-0.61813426	36514.426	33941
50.516685	422.75	33.8125	33.8125	0.62430555	130.875	-0.61813426	36514.426	33941
21.589413	319.75	30.0	30.0	0.69755244	93.8125	0.61813426	36514.426	33941
43.77352	543.0	200.625	122.3125	0.78898305	13.65625	0.61813426	36514.426	33941
229.76938	366.0	92.5625	92.5625	0.5810292	96.0625	0.61813426	36514.426	33941
522.3586	406.75	101.0625	101.0625	0.3	171.75	0.61813426	36514.426	33941
74.29224	331.5	131.53125	94.125	0.6760462	117.8125	-0.61813426	36514.426	33941
47.097935	539.5	122.28125	81.1875	0.81657755	80.3125	-0.61813426	36514.426	33941
53.557693	478.5	137.0	137.0	0.39215225	162.625	0.61813426	36514.426	33941
208.16794	317.5	150.21875	94.3125	0.4897236	88.625	0.61813426	36514.426	33941
145.95949	477.75	110.8125	56.8125	0.5293079	151.125	0.61813426	36514.426	33941
60.808918	280.75	163.03125	99.875	0.8828298	96.0	0.61813426	36514.426	33941
84.58211	439.75	42.75	42.75	0.8341503	92.875	-0.61813426	36514.426	33941
49.62025	338.5	25.90625	25.90625	0.7086811	120.4375	0.61813426	36514.426	33941
34.16664	622.0	79.53125	45.6875	0.61698717	187.0	-0.61813426	36514.426	33941
171.31392	447.5	275.6875	132.875	0.29685917	185.25	0.61813426	36514.426	33941
64.85892	819.5	51.84375	51.84375	0.6215374	186.25	-0.61813426	36514.426	33941
316.97696	725.5	174.5	142.375	0.4975475	191.5	0.61813426	36514.426	33941
810.7106	436.0	81.6875	81.6875	0.48807803	132.75	0.61813426	36514.426	33941
109.87776	363.5	68.125	68.125	0.8800676	13.8984375	0.61813426	36514.426	33941
139.20876	468.5	166.71875	132.375	0.38150644	168.25	0.61813426	36514.426	33941
408.25308	965.5	110.0625	110.0625	0.511431	207.5	0.61813426	36514.426	33941
294.3063	589.5	42.84375	42.84375	0.35996515	188.5	0.61813426	36514.426	33941
81.00115	695.0	31.140625	31.140625	0.48785546	189.25	0.61813426	36514.426	33941
163.1401	1128.0	82.5625	82.5625	0.8093297	290.25	0.61813426	36514.426	33941
220.00626	1146.0	112.125	112.125	0.6284722	93.25	-0.61813426	36514.426	33941
55.1779	386.25	68.75	68.75	0.7550535	149.625	0.61813426	36514.426	33941
115.74056	389.75	107.8125	107.8125	0.3115727	192.0	0.61813426	36514.426	33941
57.72043	277.25	220.1875	161.25	0.8649254	87.0625	0.61813426	36514.426	33941
111.03659	391.25	52.25	52.25	0.43794078	148.375	0.61813426	36514.426	33941
162.13304	491.5	74.75	74.75	0.91118914	3.5136719	0.61813426	36514.426	33941
134.79576	521.0	97.5625	55.78125	0.61436	191.375	0.61813426	36514.426	33941
415.07895	360.5	36.4375	36.4375	0.3858773	122.375	-0.61813426	36514.426	33941
50.153336	526.0	285.6875	166.625	0.4561325	222.0	0.61813426	36514.426	33941
118.37744	610.0	52.25	52.25	0.33947584	181.75	0.61813426	36514.426	33941
143.91426	564.5	65.375	65.375	0.8037608	5.5351562	0.61813426	36514.426	33941
308.90698	852.0	52.46875	52.46875	0.38686132	172.75	0.61813426	36514.426	33941
140.69693	474.25	222.0	135.875	0.41925314	214.5	0.61813426	36514.426	33941
79.299164	502.0	166.4375	95.1875	0.79395854	54.40625	0.61813426	36514.426	33941
74.00262	266.75	91.3125	55.8125	0.56595093	120.1875	-0.61813426	36514.426	33941
