lep_pt	AK4_pt	genWeights	sumWeight	N_exp
49.327564	48.6875	2.8689086	225952.33	29118
51.69749	129.375	-2.8689086	225952.33	29118
71.02149	76.625	2.8689086	225952.33	29118
53.025063	65.125	2.8689086	225952.33	29118
228.74123	107.0625	2.8689086	225952.33	29118
81.429245	84.875	2.8689086	225952.33	29118
137.02477	147.875	2.8689086	225952.33	29118
138.13684	103.8125	2.8689086	225952.33	29118
71.90054	84.4375	2.8689086	225952.33	29118
64.802086	59.40625	2.8689086	225952.33	29118
59.15267	43.03125	-2.8689086	225952.33	29118
55.343334	63.96875	-2.8689086	225952.33	29118
156.66705	41.6875	2.8689086	225952.33	29118
152.86046	94.125	-2.8689086	225952.33	29118
87.061195	119.5	-2.8689086	225952.33	29118
85.39269	86.5	-2.8689086	225952.33	29118
47.78057	127.4375	-2.8689086	225952.33	29118
47.149223	67.875	2.8689086	225952.33	29118
108.95067	50.1875	-2.8689086	225952.33	29118
58.916393	124.875	-2.8689086	225952.33	29118
151.18254	77.3125	-2.8689086	225952.33	29118
106.5419	59.1875	2.8689086	225952.33	29118
69.30535	100.8125	-2.8689086	225952.33	29118
36.314392	82.8125	2.8689086	225952.33	29118
47.478645	66.3125	2.8689086	225952.33	29118
166.59749	189.625	2.8689086	225952.33	29118
64.129295	70.25	-2.8689086	225952.33	29118
263.23773	142.0	2.8689086	225952.33	29118
48.81223	89.625	2.8689086	225952.33	29118
65.20162	57.40625	2.8689086	225952.33	29118
309.1489	108.3125	-2.8689086	225952.33	29118
204.50127	97.9375	2.8689086	225952.33	29118
66.76423	93.0	2.8689086	225952.33	29118
79.85312	38.03125	2.8689086	225952.33	29118
112.86936	50.53125	2.8689086	225952.33	29118
85.95822	89.6875	-2.8689086	225952.33	29118
65.23255	75.875	-2.8689086	225952.33	29118
111.85357	125.4375	2.8689086	225952.33	29118
57.566696	39.5	2.8689086	225952.33	29118
138.2466	95.375	-2.8689086	225952.33	29118
71.14751	73.5625	-2.8689086	225952.33	29118
46.07966	70.875	2.8689086	225952.33	29118
67.514854	124.9375	-2.8689086	225952.33	29118
43.9474	63.21875	-2.8689086	225952.33	29118
58.060165	99.75	-2.8689086	225952.33	29118
93.34492	92.9375	-2.8689086	225952.33	29118
37.257656	61.875	2.8689086	225952.33	29118
428.4967	88.6875	2.8689086	225952.33	29118
55.856472	114.1875	2.8689086	225952.33	29118
91.65944	60.65625	2.8689086	225952.33	29118
165.83353	90.25	2.8689086	225952.33	29118
55.865704	57.84375	2.8689086	225952.33	29118
70.04761	91.8125	2.8689086	225952.33	29118
149.90009	111.375	-2.8689086	225952.33	29118
94.25062	110.25	-2.8689086	225952.33	29118
86.98489	96.125	-2.8689086	225952.33	29118
51.814194	106.3125	2.8689086	225952.33	29118
58.26414	77.875	2.8689086	225952.33	29118
42.071724	78.5	-2.8689086	225952.33	29118
85.3088	86.6875	-2.8689086	225952.33	29118
216.35571	83.6875	2.8689086	225952.33	29118
66.506775	66.0	-2.8689086	225952.33	29118
27.742586	78.1875	2.8689086	225952.33	29118
178.22072	129.125	-2.8689086	225952.33	29118
19.532583	88.3125	-2.8689086	225952.33	29118
73.00543	124.375	2.8689086	225952.33	29118
26.104286	48.1875	2.8689086	225952.33	29118
47.59243	119.0625	2.8689086	225952.33	29118
130.8778	65.75	-2.8689086	225952.33	29118
53.6143	81.5	-2.8689086	225952.33	29118
167.80763	60.09375	2.8689086	225952.33	29118
52.607754	101.75	2.8689086	225952.33	29118
67.976	87.4375	2.8689086	225952.33	29118
37.082985	90.75	2.8689086	225952.33	29118
56.343365	80.625	-2.8689086	225952.33	29118
64.66762	85.375	2.8689086	225952.33	29118
55.495243	36.0625	2.8689086	225952.33	29118
