AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
52.125	185.625	52.125	1.4975667e-05	0.077697754	3.1264810169684267	5244000.0	708981.0	False
27.25	287.25	54.65625	2.3543835e-06	0.08947754	1.028635076234849	5244000.0	708981.0	False
42.6875	173.0	42.6875	-10.0	0.3876953	3.1260441998749116	5244000.0	708981.0	False
83.9375	201.25	83.9375	3.4160912e-06	0.19921875	2.277053743116639	5244000.0	708981.0	False
41.46875	185.5	41.46875	0.0034770966	0.05267334	0.14700029740752996	5244000.0	708981.0	False
28.265625	287.75	78.015625	1.3960525e-06	0.07171631	3.363170805937287	5244000.0	708981.0	False
25.734375	208.0	25.734375	0.0579834	0.052093506	1.0569458142651769	5244000.0	708981.0	False
27.265625	223.375	27.265625	0.0038394928	0.1081543	1.3657855030253216	5244000.0	708981.0	False
70.0	196.75	70.0	1.5191734e-05	0.20935059	0.264206576273466	5244000.0	708981.0	False
40.5625	196.0	40.5625	6.246567e-05	0.093444824	2.4085275105533697	5244000.0	708981.0	False
117.875	170.625	117.875	-10.0	0.082092285	3.5469594136908285	5244000.0	708981.0	False
27.234375	227.0	68.265625	3.822148e-06	0.18835449	0.7125734320662929	5244000.0	708981.0	False
31.5625	224.25	31.5625	3.848225e-06	0.06347656	3.305506694822995	5244000.0	708981.0	False
44.15625	196.0	44.15625	1.3813376e-05	0.99072266	0.13479695922731594	5244000.0	708981.0	False
32.625	208.25	32.625	8.3073974e-07	0.63720703	1.5994090846305227	5244000.0	708981.0	False
40.78125	195.5	40.78125	0.0006246567	0.14794922	0.9398979395456308	5244000.0	708981.0	False
27.796875	222.5	27.796875	0.00018978119	0.085754395	8.001921206634961	5244000.0	708981.0	False
168.375	211.25	168.375	0.0053710938	0.9892578	1.2307465648895857	5244000.0	708981.0	False
83.8125	175.5	83.8125	-10.0	0.984375	0.6532894959140947	5244000.0	708981.0	False
26.890625	229.625	26.890625	0.00031375885	0.15881348	5.501958585125109	5244000.0	708981.0	False
47.9375	192.125	131.25	8.635223e-06	0.066711426	2.4468629543931826	5244000.0	708981.0	False
28.78125	178.875	28.78125	1.1533499e-05	0.22399902	0.3911744408197819	5244000.0	708981.0	False
27.71875	232.125	96.53125	5.1140785e-05	0.9921875	3.8251294511181015	5244000.0	708981.0	False
70.1875	189.5	70.1875	0.044158936	0.7421875	0.38760767110201755	5244000.0	708981.0	False
102.875	173.875	102.875	0.0011968613	0.061676025	0.6176483365052263	5244000.0	708981.0	False
33.625	221.375	33.625	0.0008196831	0.07910156	3.7873209447991485	5244000.0	708981.0	False
43.96875	177.125	43.96875	0.086242676	0.79296875	6.264396034124331	5244000.0	708981.0	False
38.25	211.25	38.25	0.00027632713	0.11755371	0.9289599405542077	5244000.0	708981.0	False
30.390625	199.875	30.390625	2.9243529e-06	0.053771973	1.9447826408972446	5244000.0	708981.0	False
34.40625	210.5	34.40625	9.842217e-06	0.18127441	1.6070015700438347	5244000.0	708981.0	False
136.875	181.875	136.875	1.23381615e-05	0.050445557	5.133794752917538	5244000.0	708981.0	False
106.1875	217.125	106.1875	8.684397e-05	0.08544922	1.8627802706045173	5244000.0	708981.0	False
27.46875	197.5	70.6875	0.00013267994	0.21411133	0.8134135030071832	5244000.0	708981.0	False
40.40625	242.625	40.40625	8.106232e-06	0.15393066	0.5856923362925954	5244000.0	708981.0	False
88.125	170.125	88.125	4.4077635e-05	0.17150879	3.634990285532581	5244000.0	708981.0	False
34.84375	175.5	34.84375	0.00022733212	0.8613281	0.685400471999202	5244000.0	708981.0	False
25.71875	204.125	25.71875	3.8906e-07	0.05340576	2.7806231626189515	5244000.0	708981.0	False
46.96875	170.25	46.96875	-10.0	0.06878662	0.9606056688154183	5244000.0	708981.0	False
