lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
127.868454	296.5	0.9944458	1.093788981437683	1.1792603	1.0782603025436401	0.8694458	1.026572585105896	1.1063232	0.9783965945243835	0.85891724	0.9175124168395996	0.9348755	0.8911031484603882	0.49554962	208729.48	35563
117.133995	387.25	1.411377	1.093788981437683	1.302185	1.0782603025436401	1.0838623	1.026572585105896	0.9265442	0.9783965945243835	0.78515625	0.9175124168395996	0.727478	0.8911031484603882	0.49554962	208729.48	35563
948.256	1510.0	1.3327026	1.093788981437683	1.2526245	1.0782603025436401	1.0639648	1.026572585105896	0.95144653	0.9783965945243835	0.81140137	0.9175124168395996	0.7720032	0.8911031484603882	0.49554962	208729.48	35563
685.0933	637.0	1.2238159	1.093788981437683	1.1121826	1.0782603025436401	1.0998535	1.026572585105896	0.9140625	0.9783965945243835	0.90130615	0.9175124168395996	0.8241577	0.8911031484603882	0.49554962	208729.48	35563
127.009415	309.5	1.8075562	1.093788981437683	1.0544434	1.0782603025436401	1.6003418	1.026572585105896	0.52685547	0.9783965945243835	0.93341064	0.9175124168395996	0.5472107	0.8911031484603882	0.49554962	208729.48	35563
204.62805	458.25	1.4743042	1.093788981437683	1.2872314	1.0782603025436401	1.1453857	1.026572585105896	0.88079834	0.9783965945243835	0.79281616	0.9175124168395996	0.6983032	0.8911031484603882	-0.49554962	208729.48	35563
110.2189	478.0	1.3530884	1.093788981437683	1.2904053	1.0782603025436401	1.048523	1.026572585105896	0.9549866	0.9783965945243835	0.7911377	0.9175124168395996	0.7555237	0.8911031484603882	-0.49554962	208729.48	35563
97.45166	436.5	1.0946655	1.093788981437683	0.9682007	1.0782603025436401	1.1362305	1.026572585105896	0.88848877	0.9783965945243835	0.9869385	0.9175124168395996	0.87438965	0.8911031484603882	0.49554962	208729.48	35563
130.91107	567.0	1.1549072	1.093788981437683	1.2173462	1.0782603025436401	0.95977783	1.026572585105896	1.0223389	0.9783965945243835	0.8354187	0.9175124168395996	0.8477783	0.8911031484603882	0.49554962	208729.48	35563
108.13155	383.75	1.2875366	1.093788981437683	1.2717285	1.0782603025436401	1.015625	1.026572585105896	0.97875977	0.9783965945243835	0.8034363	0.9175124168395996	0.7845459	0.8911031484603882	0.49554962	208729.48	35563
47.50848	461.0	1.1828613	1.093788981437683	1.0256958	1.0782603025436401	1.1569214	1.026572585105896	0.87405396	0.9783965945243835	0.95224	0.9175124168395996	0.83065796	0.8911031484603882	0.49554962	208729.48	35563
59.60175	381.25	1.5735474	1.093788981437683	1.3538818	1.0782603025436401	1.1639404	1.026572585105896	0.8623352	0.9783965945243835	0.755188	0.9175124168395996	0.65008545	0.8911031484603882	-0.49554962	208729.48	35563
