lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
222.14131	413.0	1.3448486	1.0930083990097046	1.2648315	1.0773504972457886	1.0651855	1.0265549421310425	0.9395752	0.9783827662467957	0.8066406	0.9178193211555481	0.7568054	0.8914743065834045	0.49554962	289570.47	35563
59.94009	350.25	1.1998901	1.0930083990097046	1.0649414	1.0773504972457886	1.1296997	1.0265549421310425	0.89178467	0.9783827662467957	0.927063	0.9178193211555481	0.8253174	0.8914743065834045	0.49554962	289570.47	35563
173.12547	365.5	1.2125244	1.0930083990097046	1.2420654	1.0773504972457886	0.9838867	1.0265549421310425	1.0073853	0.9783827662467957	0.82110596	0.9178193211555481	0.82266235	0.8914743065834045	0.49554962	289570.47	35563
159.86458	273.5	1.348877	1.0930083990097046	1.2006226	1.0773504972457886	1.1238403	1.0265549421310425	0.89630127	0.9783827662467957	0.8462219	0.9178193211555481	0.75823975	0.8914743065834045	0.49554962	289570.47	35563
67.993126	453.75	1.350769	1.0930083990097046	1.2659302	1.0773504972457886	1.0687256	1.0265549421310425	0.9389343	0.9783827662467957	0.80596924	0.9178193211555481	0.7557678	0.8914743065834045	0.49554962	289570.47	35563
336.3914	474.75	1.3817749	1.0930083990097046	1.2893677	1.0773504972457886	1.0717163	1.0265549421310425	0.93637085	0.9783827662467957	0.791687	0.9178193211555481	0.7413025	0.8914743065834045	-0.49554962	289570.47	35563
185.14465	419.5	1.5465088	1.0930083990097046	1.350708	1.0773504972457886	1.1450806	1.0265549421310425	0.88061523	0.9783827662467957	0.7554016	0.9178193211555481	0.6651306	0.8914743065834045	-0.49554962	289570.47	35563
225.06549	426.25	1.1557617	1.0930083990097046	1.2327881	1.0773504972457886	0.9472046	1.0265549421310425	1.0361938	0.9783827662467957	0.82644653	0.9178193211555481	0.8506775	0.8914743065834045	0.49554962	289570.47	35563
51.52266	473.0	0.9223633	1.0930083990097046	1.0805054	1.0773504972457886	0.8843994	1.0265549421310425	1.1192017	0.9783827662467957	0.91986084	0.9178193211555481	1.0089111	0.8914743065834045	0.49554962	289570.47	35563
145.24124	346.25	1.2652588	1.0930083990097046	1.2643433	1.0773504972457886	1.0042114	1.0265549421310425	0.9928589	0.9783827662467957	0.80758667	0.9178193211555481	0.7996826	0.8914743065834045	0.49554962	289570.47	35563
52.822437	235.375	1.484436	1.0930083990097046	1.3103638	1.0773504972457886	1.1328125	1.0265549421310425	0.8895569	0.9783827662467957	0.7810364	0.9178193211555481	0.6947632	0.8914743065834045	-0.49554962	289570.47	35563
177.99184	248.0	1.4561768	1.0930083990097046	1.3015137	1.0773504972457886	1.1188354	1.0265549421310425	0.89907837	0.9783827662467957	0.7854614	0.9178193211555481	0.7062073	0.8914743065834045	-0.49554962	289570.47	35563
344.82364	671.5	0.9364624	1.0930083990097046	1.1137695	1.0773504972457886	0.8692932	1.0265549421310425	1.1216431	0.9783827662467957	0.8998718	0.9178193211555481	0.9911194	0.8914743065834045	0.49554962	289570.47	35563
79.396614	623.0	1.3743286	1.0930083990097046	1.279602	1.0773504972457886	1.0740356	1.0265549421310425	0.93447876	0.9783827662467957	0.7967529	0.9178193211555481	0.74453735	0.8914743065834045	-0.49554962	289570.47	35563
188.40504	518.0	1.4714355	1.0930083990097046	1.281189	1.0773504972457886	1.1484375	1.0265549421310425	0.8788452	0.9783827662467957	0.79592896	0.9178193211555481	0.6994934	0.8914743065834045	-0.49554962	289570.47	35563
457.62213	738.0	1.5012817	1.0930083990097046	1.2772217	1.0773504972457886	1.175415	1.0265549421310425	0.86099243	0.9783827662467957	0.79818726	0.9178193211555481	0.68725586	0.8914743065834045	0.49554962	289570.47	35563
178.60663	527.0	1.4815674	1.0930083990097046	1.2990112	1.0773504972457886	1.1405029	1.0265549421310425	0.8842163	0.9783827662467957	0.78674316	0.9178193211555481	0.6956482	0.8914743065834045	0.49554962	289570.47	35563
335.96942	350.25	1.489563	1.0930083990097046	1.2860718	1.0773504972457886	1.1582031	1.0265549421310425	0.8722229	0.9783827662467957	0.793396	0.9178193211555481	0.6920166	0.8914743065834045	-0.49554962	289570.47	35563
187.18604	421.5	1.1613159	1.0930083990097046	1.213501	1.0773504972457886	0.96380615	1.0265549421310425	1.0345459	0.9783827662467957	0.8381653	0.9178193211555481	0.8624878	0.8914743065834045	0.49554962	289570.47	35563
333.78348	558.0	1.0107422	1.0930083990097046	1.0870361	1.0773504972457886	0.94989014	1.0265549421310425	1.0574341	0.9783827662467957	0.9159241	0.9178193211555481	0.95526123	0.8914743065834045	0.49554962	289570.47	35563
167.19519	485.5	1.1270142	1.0930083990097046	1.0717773	1.0773504972457886	1.0505981	1.0265549421310425	0.9528198	0.9783827662467957	0.92471313	0.9178193211555481	0.88165283	0.8914743065834045	0.49554962	289570.47	35563
104.2231	371.25	1.4545898	1.0930083990097046	1.3118286	1.0773504972457886	1.1088257	1.0265549421310425	0.9062195	0.9783827662467957	0.7803345	0.9178193211555481	0.70718384	0.8914743065834045	-0.49554962	289570.47	35563
62.1121	311.5	1.069397	1.0930083990097046	0.9806824	1.0773504972457886	1.095581	1.0265549421310425	0.9170227	0.9783827662467957	0.9780884	0.9178193211555481	0.8944702	0.8914743065834045	0.49554962	289570.47	35563
86.69058	296.75	1.4301758	1.0930083990097046	1.2980957	1.0773504972457886	1.1017456	1.0265549421310425	0.913208	0.9783827662467957	0.78723145	0.9178193211555481	0.7189026	0.8914743065834045	0.49554962	289570.47	35563
253.07117	435.5	1.5126953	1.0930083990097046	1.2925415	1.0773504972457886	1.1702881	1.0265549421310425	0.8640442	0.9783827662467957	0.79003906	0.9178193211555481	0.6826172	0.8914743065834045	-0.49554962	289570.47	35563
175.8424	280.5	0.9601135	1.0930083990097046	1.1368408	1.0773504972457886	0.8681946	1.0265549421310425	1.1306152	0.9783827662467957	0.8845215	0.9178193211555481	0.9840393	0.8914743065834045	0.49554962	289570.47	35563
123.5487	353.0	1.177124	1.0930083990097046	1.0465088	1.0773504972457886	1.1281128	1.0265549421310425	0.8937683	0.9783827662467957	0.939209	0.9178193211555481	0.8377991	0.8914743065834045	0.49554962	289570.47	35563
182.33939	219.125	1.1293335	1.0930083990097046	1.0219727	1.0773504972457886	1.1088257	1.0265549421310425	0.90756226	0.9783827662467957	0.9534912	0.9178193211555481	0.8634949	0.8914743065834045	0.49554962	289570.47	35563
165.75407	295.25	1.1015015	1.0930083990097046	1.0612793	1.0773504972457886	1.0367432	1.0265549421310425	0.9642029	0.9783827662467957	0.930603	0.9178193211555481	0.89797974	0.8914743065834045	0.49554962	289570.47	35563
55.884583	269.75	1.506958	1.0930083990097046	1.3059692	1.0773504972457886	1.1538696	1.0265549421310425	0.87506104	0.9783827662467957	0.7832031	0.9178193211555481	0.68536377	0.8914743065834045	0.49554962	289570.47	35563
144.87343	376.25	1.2491455	1.0930083990097046	1.257019	1.0773504972457886	0.99819946	1.0265549421310425	0.9959717	0.9783827662467957	0.8118286	0.9178193211555481	0.8059082	0.8914743065834045	0.49554962	289570.47	35563
88.07108	463.25	1.3787842	1.0930083990097046	1.2687378	1.0773504972457886	1.0878296	1.0265549421310425	0.92419434	0.9783827662467957	0.80407715	0.9178193211555481	0.74246216	0.8914743065834045	0.49554962	289570.47	35563
127.57587	412.75	1.4547119	1.0930083990097046	1.2897339	1.0773504972457886	1.1278687	1.0265549421310425	0.89334106	0.9783827662467957	0.7915039	0.9178193211555481	0.7070923	0.8914743065834045	0.49554962	289570.47	35563
78.59038	449.75	0.9352112	1.0930083990097046	1.1881714	1.0773504972457886	0.8196411	1.0265549421310425	1.1223145	0.9783827662467957	0.85369873	0.9178193211555481	0.94091797	0.8914743065834045	0.49554962	289570.47	35563
