lep_pt	AK8_pt	genWeights	sumWeight	N_exp
30.110153	331.75	2.8689086	473849.0	29118
26.49744	505.75	2.8689086	473849.0	29118
160.50865	598.0	-2.8689086	473849.0	29118
25.782192	247.75	2.8689086	473849.0	29118
77.94481	249.625	-2.8689086	473849.0	29118
65.77586	287.25	2.8689086	473849.0	29118
86.59666	274.0	2.8689086	473849.0	29118
200.46193	478.0	2.8689086	473849.0	29118
90.735374	502.25	2.8689086	473849.0	29118
97.5238	472.0	2.8689086	473849.0	29118
94.79673	295.5	2.8689086	473849.0	29118
132.98677	365.0	-2.8689086	473849.0	29118
222.55138	527.0	-2.8689086	473849.0	29118
134.91353	439.75	2.8689086	473849.0	29118
111.11694	440.75	-2.8689086	473849.0	29118
65.00711	241.0	2.8689086	473849.0	29118
71.591385	291.75	2.8689086	473849.0	29118
309.40002	749.5	2.8689086	473849.0	29118
126.60296	304.25	2.8689086	473849.0	29118
27.239786	364.25	2.8689086	473849.0	29118
91.06857	501.0	2.8689086	473849.0	29118
188.95488	673.5	2.8689086	473849.0	29118
128.93027	249.25	2.8689086	473849.0	29118
49.16234	287.75	2.8689086	473849.0	29118
43.320847	576.0	2.8689086	473849.0	29118
79.64947	206.75	2.8689086	473849.0	29118
96.30728	462.75	-2.8689086	473849.0	29118
39.745975	283.75	2.8689086	473849.0	29118
172.7239	404.0	2.8689086	473849.0	29118
94.78509	389.0	2.8689086	473849.0	29118
69.73134	247.5	-2.8689086	473849.0	29118
197.6298	348.5	-2.8689086	473849.0	29118
167.71185	333.5	-2.8689086	473849.0	29118
186.27777	512.0	2.8689086	473849.0	29118
31.66197	581.0	2.8689086	473849.0	29118
24.886776	344.0	-2.8689086	473849.0	29118
54.88766	464.0	2.8689086	473849.0	29118
80.81234	385.75	2.8689086	473849.0	29118
91.66048	326.75	2.8689086	473849.0	29118
73.820854	265.0	-2.8689086	473849.0	29118
260.3461	974.5	2.8689086	473849.0	29118
162.66	426.25	2.8689086	473849.0	29118
70.81208	502.75	-2.8689086	473849.0	29118
18.519564	474.75	-2.8689086	473849.0	29118
158.67943	531.0	-2.8689086	473849.0	29118
88.92965	277.75	2.8689086	473849.0	29118
73.733315	396.0	-2.8689086	473849.0	29118
111.541046	1440.0	2.8689086	473849.0	29118
70.45552	461.25	2.8689086	473849.0	29118
68.5156	365.5	2.8689086	473849.0	29118
120.829895	700.5	-2.8689086	473849.0	29118
50.02082	411.25	2.8689086	473849.0	29118
38.518826	559.0	-2.8689086	473849.0	29118
35.67873	466.25	-2.8689086	473849.0	29118
94.4882	592.0	2.8689086	473849.0	29118
43.309425	465.75	2.8689086	473849.0	29118
82.44098	289.5	2.8689086	473849.0	29118
58.52189	237.125	-2.8689086	473849.0	29118
89.84239	215.375	2.8689086	473849.0	29118
56.939117	444.25	2.8689086	473849.0	29118
61.04283	223.5	2.8689086	473849.0	29118
76.12555	487.0	2.8689086	473849.0	29118
58.860813	325.5	2.8689086	473849.0	29118
33.397003	317.25	2.8689086	473849.0	29118
105.88314	273.0	2.8689086	473849.0	29118
78.47915	353.75	2.8689086	473849.0	29118
55.81008	510.0	2.8689086	473849.0	29118
44.816124	478.75	2.8689086	473849.0	29118
30.873337	405.25	2.8689086	473849.0	29118
71.99656	456.75	-2.8689086	473849.0	29118
20.549427	343.25	2.8689086	473849.0	29118
137.04184	409.25	2.8689086	473849.0	29118
155.55812	421.5	2.8689086	473849.0	29118
45.056564	403.25	2.8689086	473849.0	29118
115.55294	526.5	2.8689086	473849.0	29118
