lep_pt	AK8_pt	AK4_pt	M_sd	genWeights	sumWeight	N_exp
107.984955	274.25	41.5	6.608665e-06	1.0	730439.0	5244000
318.7867	311.75	30.21875	11.375	1.0	730439.0	5244000
227.54701	242.375	45.9375	98.5625	1.0	730439.0	5244000
109.50715	228.375	43.84375	64.75	1.0	730439.0	5244000
200.00696	339.0	47.96875	0.97314453	1.0	730439.0	5244000
231.92047	408.0	25.90625	39.3125	1.0	730439.0	5244000
187.69377	388.25	32.9375	5.28125	1.0	730439.0	5244000
135.82872	246.0	52.8125	26.359375	1.0	730439.0	5244000
142.00124	208.625	52.375	46.0	1.0	730439.0	5244000
225.43347	210.75	36.96875	9.8984375	1.0	730439.0	5244000
119.89002	224.125	79.3125	8.7578125	1.0	730439.0	5244000
122.79894	246.75	34.59375	62.84375	1.0	730439.0	5244000
209.6831	272.25	32.21875	5.71875	1.0	730439.0	5244000
195.10558	220.875	38.40625	78.875	1.0	730439.0	5244000
227.43823	238.75	49.65625	2.4238281	1.0	730439.0	5244000
152.15363	209.0	43.78125	2.3886719	1.0	730439.0	5244000
299.14075	227.0	79.5625	86.9375	1.0	730439.0	5244000
125.77932	211.125	44.84375	60.15625	1.0	730439.0	5244000
138.82114	258.0	68.8125	32.0625	1.0	730439.0	5244000
351.72934	220.625	75.625	3.9277344	1.0	730439.0	5244000
217.08911	286.0	26.25	15.4921875	1.0	730439.0	5244000
95.34281	205.25	56.21875	10.796875	1.0	730439.0	5244000
113.068794	238.125	30.875	33.6875	1.0	730439.0	5244000
158.04358	201.625	35.0	55.40625	1.0	730439.0	5244000
136.57167	258.75	63.0625	3.640625	1.0	730439.0	5244000
259.40082	228.5	37.09375	65.9375	1.0	730439.0	5244000
218.78581	281.75	55.34375	121.5	1.0	730439.0	5244000
63.937622	227.0	41.5625	3.3535156	1.0	730439.0	5244000
79.11839	201.625	142.375	2.6152344	1.0	730439.0	5244000
133.67609	264.25	27.3125	11.1171875	1.0	730439.0	5244000
148.96645	262.75	35.75	60.46875	1.0	730439.0	5244000
75.698006	207.375	105.0	31.75	1.0	730439.0	5244000
52.253872	204.125	86.0	4.3515625	1.0	730439.0	5244000
183.1018	204.125	26.21875	53.3125	1.0	730439.0	5244000
99.659966	209.25	36.21875	3.1875	1.0	730439.0	5244000
170.99727	204.25	54.46875	58.1875	1.0	730439.0	5244000
175.44275	221.75	28.984375	27.453125	1.0	730439.0	5244000
104.9913	219.625	30.234375	5.984375	1.0	730439.0	5244000
127.37339	294.0	77.625	30.28125	1.0	730439.0	5244000
124.706184	246.875	42.28125	44.25	1.0	730439.0	5244000
106.95695	250.5	53.125	28.90625	1.0	730439.0	5244000
169.54752	211.0	41.15625	13.5546875	1.0	730439.0	5244000
120.0869	200.75	73.875	3.2402344	1.0	730439.0	5244000
