AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
324.75	322.0	0.49554962	161032.83	35563
496.75	445.0	0.49554962	161032.83	35563
551.0	385.0	0.49554962	161032.83	35563
578.5	544.0	0.49554962	161032.83	35563
312.75	403.0	0.49554962	161032.83	35563
385.25	372.0	0.49554962	161032.83	35563
276.75	268.0	0.49554962	161032.83	35563
333.0	340.0	0.49554962	161032.83	35563
648.5	493.0	-0.49554962	161032.83	35563
444.75	425.0	0.49554962	161032.83	35563
270.0	238.5	0.49554962	161032.83	35563
282.5	311.0	0.49554962	161032.83	35563
285.5	334.0	0.49554962	161032.83	35563
381.75	383.0	0.49554962	161032.83	35563
358.0	335.0	0.49554962	161032.83	35563
314.0	305.0	0.49554962	161032.83	35563
306.5	356.0	-0.49554962	161032.83	35563
349.5	187.5	0.49554962	161032.83	35563
609.0	588.0	0.49554962	161032.83	35563
539.0	662.0	0.49554962	161032.83	35563
511.25	501.0	0.49554962	161032.83	35563
628.0	608.0	0.49554962	161032.83	35563
272.25	219.0	-0.49554962	161032.83	35563
509.0	511.0	0.49554962	161032.83	35563
246.5	219.0	0.49554962	161032.83	35563
290.0	403.0	-0.49554962	161032.83	35563
345.5	346.0	0.49554962	161032.83	35563
214.875	312.0	0.49554962	161032.83	35563
469.0	449.0	-0.49554962	161032.83	35563
279.25	230.5	0.49554962	161032.83	35563
367.25	423.0	0.49554962	161032.83	35563
743.5	632.0	-0.49554962	161032.83	35563
391.25	343.0	0.49554962	161032.83	35563
362.25	337.0	-0.49554962	161032.83	35563
478.0	489.0	0.49554962	161032.83	35563
262.5	116.5	-0.49554962	161032.83	35563
566.0	516.0	0.49554962	161032.83	35563
640.0	576.0	0.49554962	161032.83	35563
255.5	273.0	0.49554962	161032.83	35563
398.5	401.0	-0.49554962	161032.83	35563
393.5	630.0	0.49554962	161032.83	35563
579.0	588.0	-0.49554962	161032.83	35563
409.0	360.0	0.49554962	161032.83	35563
297.25	193.5	0.49554962	161032.83	35563
363.0	373.0	0.49554962	161032.83	35563
293.5	332.0	0.49554962	161032.83	35563
641.0	626.0	0.49554962	161032.83	35563
534.5	489.0	0.49554962	161032.83	35563
348.5	318.0	0.49554962	161032.83	35563
324.75	255.0	0.49554962	161032.83	35563
208.5	217.5	0.49554962	161032.83	35563
593.5	654.0	0.49554962	161032.83	35563
403.25	423.0	0.49554962	161032.83	35563
500.75	466.0	0.49554962	161032.83	35563
273.75	77.5	0.49554962	161032.83	35563
620.5	626.0	-0.49554962	161032.83	35563
440.0	457.0	0.49554962	161032.83	35563
607.0	708.0	0.49554962	161032.83	35563
349.75	362.0	0.49554962	161032.83	35563
497.75	484.0	0.49554962	161032.83	35563
422.5	451.0	0.49554962	161032.83	35563
390.5	442.0	0.49554962	161032.83	35563
337.0	387.0	-0.49554962	161032.83	35563
404.5	370.0	0.49554962	161032.83	35563
