AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
413.0	477.0	0.49554962	289570.47	35563
303.75	244.5	0.49554962	289570.47	35563
829.5	838.0	-0.49554962	289570.47	35563
350.25	314.0	0.49554962	289570.47	35563
510.5	532.0	0.49554962	289570.47	35563
365.5	365.0	0.49554962	289570.47	35563
273.5	155.0	0.49554962	289570.47	35563
415.0	384.0	0.49554962	289570.47	35563
658.0	714.0	-0.49554962	289570.47	35563
453.75	443.0	0.49554962	289570.47	35563
244.0	226.5	0.49554962	289570.47	35563
597.5	578.0	0.49554962	289570.47	35563
535.5	431.0	-0.49554962	289570.47	35563
560.0	584.0	0.49554962	289570.47	35563
474.75	465.0	-0.49554962	289570.47	35563
472.75	500.0	-0.49554962	289570.47	35563
419.5	361.0	-0.49554962	289570.47	35563
446.25	486.0	0.49554962	289570.47	35563
246.5	282.0	-0.49554962	289570.47	35563
426.25	419.0	0.49554962	289570.47	35563
325.25	288.0	-0.49554962	289570.47	35563
326.5	258.0	-0.49554962	289570.47	35563
473.0	478.0	0.49554962	289570.47	35563
346.25	346.0	0.49554962	289570.47	35563
397.5	446.0	0.49554962	289570.47	35563
235.375	263.0	-0.49554962	289570.47	35563
248.0	248.5	-0.49554962	289570.47	35563
687.5	688.0	0.49554962	289570.47	35563
290.5	319.0	0.49554962	289570.47	35563
434.75	368.0	0.49554962	289570.47	35563
238.0	217.0	0.49554962	289570.47	35563
371.25	302.0	0.49554962	289570.47	35563
476.75	497.0	0.49554962	289570.47	35563
290.25	146.5	0.49554962	289570.47	35563
410.0	80.75	0.49554962	289570.47	35563
251.125	283.0	0.49554962	289570.47	35563
224.375	225.0	0.49554962	289570.47	35563
671.5	606.0	0.49554962	289570.47	35563
623.0	626.0	-0.49554962	289570.47	35563
518.0	550.0	-0.49554962	289570.47	35563
222.125	314.0	-0.49554962	289570.47	35563
738.0	634.0	0.49554962	289570.47	35563
527.0	508.0	0.49554962	289570.47	35563
226.375	165.5	0.49554962	289570.47	35563
242.75	218.5	0.49554962	289570.47	35563
350.25	391.0	-0.49554962	289570.47	35563
421.5	248.0	0.49554962	289570.47	35563
558.0	576.0	0.49554962	289570.47	35563
485.5	459.0	0.49554962	289570.47	35563
371.25	330.0	-0.49554962	289570.47	35563
239.125	54.0	0.49554962	289570.47	35563
311.5	342.0	0.49554962	289570.47	35563
296.75	106.5	0.49554962	289570.47	35563
435.5	437.0	-0.49554962	289570.47	35563
280.5	366.0	0.49554962	289570.47	35563
353.0	367.0	0.49554962	289570.47	35563
219.125	328.0	0.49554962	289570.47	35563
295.25	373.0	0.49554962	289570.47	35563
