AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
409.5	236.5	0.49554962	290180.0	35563
347.0	354.0	0.49554962	290180.0	35563
519.5	660.0	0.49554962	290180.0	35563
366.0	377.0	0.49554962	290180.0	35563
268.75	361.0	0.49554962	290180.0	35563
346.75	372.0	0.49554962	290180.0	35563
267.0	284.0	-0.49554962	290180.0	35563
467.0	398.0	0.49554962	290180.0	35563
411.5	431.0	0.49554962	290180.0	35563
514.5	499.0	0.49554962	290180.0	35563
265.75	355.0	-0.49554962	290180.0	35563
438.75	449.0	-0.49554962	290180.0	35563
277.0	335.0	0.49554962	290180.0	35563
489.75	457.0	0.49554962	290180.0	35563
215.25	150.0	-0.49554962	290180.0	35563
550.5	516.0	0.49554962	290180.0	35563
743.5	700.0	0.49554962	290180.0	35563
261.0	268.0	0.49554962	290180.0	35563
271.5	270.0	0.49554962	290180.0	35563
352.75	388.0	-0.49554962	290180.0	35563
336.5	271.0	0.49554962	290180.0	35563
378.25	405.0	0.49554962	290180.0	35563
399.75	353.0	0.49554962	290180.0	35563
468.25	350.0	0.49554962	290180.0	35563
403.75	370.0	-0.49554962	290180.0	35563
394.5	451.0	-0.49554962	290180.0	35563
317.0	394.0	0.49554962	290180.0	35563
413.25	364.0	0.49554962	290180.0	35563
349.25	308.0	0.49554962	290180.0	35563
358.5	385.0	0.49554962	290180.0	35563
634.5	568.0	0.49554962	290180.0	35563
668.5	530.0	-0.49554962	290180.0	35563
404.5	400.0	0.49554962	290180.0	35563
223.375	191.5	-0.49554962	290180.0	35563
242.625	248.0	0.49554962	290180.0	35563
385.0	386.0	0.49554962	290180.0	35563
313.5	262.0	0.49554962	290180.0	35563
260.25	171.0	0.49554962	290180.0	35563
349.0	144.0	-0.49554962	290180.0	35563
414.25	375.0	0.49554962	290180.0	35563
349.75	235.0	0.49554962	290180.0	35563
403.0	433.0	0.49554962	290180.0	35563
594.0	584.0	0.49554962	290180.0	35563
225.5	232.0	0.49554962	290180.0	35563
