lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
152.72833	400.25	1.1896362	1.091318130493164	1.041748	1.0762763023376465	1.1452637	1.0263125896453857	0.8817749	0.9785712957382202	0.94158936	0.9191241264343262	0.82873535	0.8923690915107727	0.49554962	80409.86	35563
343.50214	542.5	1.3760376	1.091318130493164	1.2843628	1.0762763023376465	1.0713501	1.0263125896453857	0.9365845	0.9785712957382202	0.794281	0.9191241264343262	0.7438965	0.8923690915107727	-0.49554962	80409.86	35563
134.6943	366.5	1.456604	1.091318130493164	1.3035889	1.0762763023376465	1.1173706	1.0263125896453857	0.9001465	0.9785712957382202	0.7844238	0.9191241264343262	0.7060852	0.8923690915107727	-0.49554962	80409.86	35563
95.441864	422.0	1.383667	1.091318130493164	1.2954102	1.0762763023376465	1.0681763	1.0263125896453857	0.93881226	0.9785712957382202	0.7885742	0.9191241264343262	0.7403259	0.8923690915107727	0.49554962	80409.86	35563
458.62823	489.0	0.9395447	1.091318130493164	1.1574097	1.0762763023376465	0.84576416	1.0263125896453857	1.1165771	0.9785712957382202	0.8725586	0.9191241264343262	0.95526123	0.8923690915107727	0.49554962	80409.86	35563
184.92668	300.0	1.4539795	1.091318130493164	1.307373	1.0762763023376465	1.1121216	1.0263125896453857	0.9038086	0.9785712957382202	0.7825012	0.9191241264343262	0.7072449	0.8923690915107727	-0.49554962	80409.86	35563
317.01077	329.75	1.4743042	1.091318130493164	1.295105	1.0762763023376465	1.1383667	1.0263125896453857	0.88534546	0.9785712957382202	0.7887268	0.9191241264343262	0.6983032	0.8923690915107727	-0.49554962	80409.86	35563
398.38867	387.25	1.4613037	1.091318130493164	1.2738647	1.0762763023376465	1.1471558	1.0263125896453857	0.8801575	0.9785712957382202	0.7998352	0.9191241264343262	0.703949	0.8923690915107727	0.49554962	80409.86	35563
164.27977	528.0	1.4797974	1.091318130493164	1.2875977	1.0762763023376465	1.149292	1.0263125896453857	0.87823486	0.9785712957382202	0.79260254	0.9191241264343262	0.69610596	0.8923690915107727	-0.49554962	80409.86	35563
60.984077	351.5	1.5581665	1.091318130493164	1.3736572	1.0762763023376465	1.1345215	1.0263125896453857	0.887146	0.9785712957382202	0.7416382	0.9191241264343262	0.6578064	0.8923690915107727	-0.49554962	80409.86	35563
67.75573	222.25	1.3582764	1.091318130493164	1.3017578	1.0762763023376465	1.043396	1.0263125896453857	0.9590454	0.9785712957382202	0.7853699	0.9191241264343262	0.75320435	0.8923690915107727	-0.49554962	80409.86	35563
164.95865	434.25	1.4801636	1.091318130493164	1.291565	1.0762763023376465	1.1460571	1.0263125896453857	0.87997437	0.9785712957382202	0.79055786	0.9191241264343262	0.6956787	0.8923690915107727	0.49554962	80409.86	35563
