lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
256.30606	750.0	1.2070923	1.0937812328338623	1.1975708	1.0769739151000977	1.0110474	1.0275955200195312	0.993927	0.9775804877281189	0.84765625	0.9181402325630188	0.8401489	0.8911513686180115	0.49554962	235359.3	35563
87.78462	377.0	1.1338501	1.0937812328338623	1.0090332	1.0769739151000977	1.1278076	1.0275955200195312	0.8942871	0.9775804877281189	0.9623718	0.9181402325630188	0.8587036	0.8911513686180115	0.49554962	235359.3	35563
126.433586	444.25	1.3681641	1.0937812328338623	1.2748413	1.0769739151000977	1.0742188	1.0275955200195312	0.934845	0.9775804877281189	0.8006897	0.9181402325630188	0.7479248	0.8911513686180115	0.49554962	235359.3	35563
276.95923	501.5	1.3063965	1.0937812328338623	0.9095459	1.0769739151000977	1.3284912	1.0275955200195312	0.7260132	0.9775804877281189	1.0253296	0.9181402325630188	0.7937622	0.8911513686180115	0.49554962	235359.3	35563
135.56381	291.5	1.0258179	1.0937812328338623	1.2212524	1.0769739151000977	0.8600464	1.0275955200195312	1.1132812	0.9775804877281189	0.8338318	0.9181402325630188	0.91638184	0.8911513686180115	0.49554962	235359.3	35563
297.8183	344.0	1.1506348	1.0937812328338623	1.0388184	1.0769739151000977	1.1106567	1.0275955200195312	0.9064331	0.9775804877281189	0.9441223	0.9181402325630188	0.85427856	0.8911513686180115	0.49554962	235359.3	35563
46.872314	616.5	1.5257568	1.0937812328338623	1.2897949	1.0769739151000977	1.1830444	1.0275955200195312	0.855011	0.9775804877281189	0.7911377	0.9181402325630188	0.6763916	0.8911513686180115	-0.49554962	235359.3	35563
139.7136	383.5	1.4932861	1.0937812328338623	1.2929077	1.0769739151000977	1.1549683	1.0275955200195312	0.8742981	0.9775804877281189	0.78985596	0.9181402325630188	0.69055176	0.8911513686180115	-0.49554962	235359.3	35563
112.99248	460.75	1.4239502	1.0937812328338623	1.2921143	1.0769739151000977	1.1020508	1.0275955200195312	0.9120178	0.9775804877281189	0.7902832	0.9181402325630188	0.72073364	0.8911513686180115	0.49554962	235359.3	35563
105.1698	284.25	1.3391724	1.0937812328338623	1.2055054	1.0769739151000977	1.111206	1.0275955200195312	0.9052429	0.9775804877281189	0.8432312	0.9181402325630188	0.76312256	0.8911513686180115	0.49554962	235359.3	35563
229.6328	462.75	1.2098389	1.0937812328338623	1.0165405	1.0769739151000977	1.1940308	1.0275955200195312	0.8497925	0.9775804877281189	0.9584961	0.9181402325630188	0.8128357	0.8911513686180115	0.49554962	235359.3	35563
102.66219	398.5	1.9951782	1.0937812328338623	0.9935303	1.0769739151000977	1.8062134	1.0275955200195312	0.38702393	0.9775804877281189	0.97232056	0.9181402325630188	0.46754456	0.8911513686180115	0.49554962	235359.3	35563
65.90627	472.0	1.0751343	1.0937812328338623	1.2214966	1.0769739151000977	0.8947754	1.0275955200195312	1.0778198	0.9775804877281189	0.833374	0.9181402325630188	0.8897095	0.8911513686180115	0.49554962	235359.3	35563
102.45136	427.5	1.0726929	1.0937812328338623	0.9176636	1.0769739151000977	1.1365967	1.0275955200195312	0.8817749	0.9775804877281189	1.0185547	0.9181402325630188	0.913147	0.8911513686180115	0.49554962	235359.3	35563
57.63257	333.25	1.3468628	1.0937812328338623	1.1887817	1.0769739151000977	1.1334839	1.0275955200195312	0.8896179	0.9775804877281189	0.85336304	0.9181402325630188	0.7588501	0.8911513686180115	0.49554962	235359.3	35563
102.6828	354.25	1.1028442	1.0937812328338623	0.9610901	1.0769739151000977	1.1455078	1.0275955200195312	0.88067627	0.9775804877281189	0.9919739	0.9181402325630188	0.87423706	0.8911513686180115	0.49554962	235359.3	35563
119.607086	619.5	1.3720093	1.0937812328338623	1.2749023	1.0769739151000977	1.0761719	1.0275955200195312	0.9328308	0.9775804877281189	0.7992554	0.9181402325630188	0.74557495	0.8911513686180115	-0.49554962	235359.3	35563
