lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
96.656235	375.75	1.206665	1.0920089483261108	1.0547485	1.0772579908370972	1.1470947	1.0261396169662476	0.8807678	0.9787363409996033	0.933136	0.9183215498924255	0.8204346	0.8919404149055481	0.49554962	177184.75	35563
101.2655	381.5	1.2305908	1.0920089483261108	1.2609863	1.0772579908370972	0.98065186	1.0261396169662476	1.0126953	0.9787363409996033	0.8099365	0.9183215498924255	0.81729126	0.8919404149055481	0.49554962	177184.75	35563
83.188515	388.75	1.1549072	1.0920089483261108	1.0956421	1.0772579908370972	1.0523682	1.0261396169662476	0.9510193	0.9787363409996033	0.91012573	0.9183215498924255	0.8665161	0.8919404149055481	0.49554962	177184.75	35563
100.42956	424.25	1.3574829	1.0920089483261108	1.3049316	1.0772579908370972	1.0402832	1.0261396169662476	0.9613037	0.9787363409996033	0.78375244	0.9183215498924255	0.75341797	0.8919404149055481	-0.49554962	177184.75	35563
408.4947	640.5	1.5050659	1.0920089483261108	1.2967529	1.0772579908370972	1.1606445	1.0261396169662476	0.8705139	0.9787363409996033	0.7865906	0.9183215498924255	0.6847534	0.8919404149055481	-0.49554962	177184.75	35563
177.89449	430.25	1.4538574	1.0920089483261108	1.2983398	1.0772579908370972	1.119751	1.0261396169662476	0.8983154	0.9787363409996033	0.78707886	0.9183215498924255	0.70703125	0.8919404149055481	-0.49554962	177184.75	35563
92.188965	494.75	1.1138916	1.0920089483261108	0.967926	1.0772579908370972	1.1271973	1.0261396169662476	0.89105225	0.9787363409996033	0.9874573	0.9183215498924255	0.8911438	0.8919404149055481	0.49554962	177184.75	35563
477.3137	421.75	1.4641724	1.0920089483261108	1.2885132	1.0772579908370972	1.1362915	1.0261396169662476	0.8871155	0.9787363409996033	0.79211426	0.9183215498924255	0.7027283	0.8919404149055481	-0.49554962	177184.75	35563
382.40866	327.0	1.3786011	1.0920089483261108	1.295105	1.0772579908370972	1.0645142	1.0261396169662476	0.9418335	0.9787363409996033	0.7887268	0.9183215498924255	0.7428589	0.8919404149055481	0.49554962	177184.75	35563
211.83191	331.5	1.8886108	1.0920089483261108	1.0874023	1.0772579908370972	1.6431885	1.0261396169662476	0.53619385	0.9787363409996033	0.9145508	0.9183215498924255	0.5328064	0.8919404149055481	0.49554962	177184.75	35563
69.897766	453.75	1.08844	1.0920089483261108	1.0302124	1.0772579908370972	1.0550537	1.0261396169662476	0.9491272	0.9787363409996033	0.9500122	0.9183215498924255	0.90249634	0.8919404149055481	0.49554962	177184.75	35563
333.14288	532.5	1.2532959	1.0920089483261108	1.255127	1.0772579908370972	1.0023193	1.0261396169662476	0.99212646	0.9787363409996033	0.81259155	0.9183215498924255	0.80392456	0.8919404149055481	0.49554962	177184.75	35563
149.48105	560.5	1.0531006	1.0920089483261108	0.9747009	1.0772579908370972	1.0782471	1.0261396169662476	0.9300232	0.9787363409996033	0.98535156	0.9183215498924255	0.917511	0.8919404149055481	0.49554962	177184.75	35563
203.1288	240.125	1.8270264	1.0920089483261108	1.6252441	1.0772579908370972	1.1270752	1.0261396169662476	0.8916626	0.9787363409996033	0.5935669	0.9183215498924255	0.52697754	0.8919404149055481	-0.49554962	177184.75	35563
415.46225	529.0	1.3106079	1.0920089483261108	1.2546387	1.0772579908370972	1.0473022	1.0261396169662476	0.9567261	0.9787363409996033	0.8125	0.9183215498924255	0.77578735	0.8919404149055481	0.49554962	177184.75	35563
87.34906	487.25	1.0957031	1.0920089483261108	1.2125244	1.0772579908370972	0.9177246	1.0261396169662476	1.0541382	0.9787363409996033	0.83847046	0.9183215498924255	0.875885	0.8919404149055481	0.49554962	177184.75	35563
241.44437	390.0	1.5223389	1.0920089483261108	1.3040771	1.0772579908370972	1.1674805	1.0261396169662476	0.8651123	0.9787363409996033	0.7836914	0.9183215498924255	0.677948	0.8919404149055481	-0.49554962	177184.75	35563
132.33408	280.5	1.510437	1.0920089483261108	1.3063354	1.0772579908370972	1.156189	1.0261396169662476	0.8736267	0.9787363409996033	0.78302	0.9183215498924255	0.68408203	0.8919404149055481	-0.49554962	177184.75	35563
77.02119	329.25	1.5079956	1.0920089483261108	1.3062134	1.0772579908370972	1.154541	1.0261396169662476	0.87280273	0.9787363409996033	0.78271484	0.9183215498924255	0.68310547	0.8919404149055481	-0.49554962	177184.75	35563
171.04326	300.0	1.4942627	1.0920089483261108	1.3422852	1.0772579908370972	1.1132812	1.0261396169662476	0.9027405	0.9787363409996033	0.7616272	0.9183215498924255	0.6875	0.8919404149055481	-0.49554962	177184.75	35563
274.63263	466.0	0.90960693	1.0920089483261108	1.1048584	1.0772579908370972	0.8581543	1.0261396169662476	1.1339111	0.9787363409996033	0.90460205	0.9183215498924255	1.0038452	0.8919404149055481	0.49554962	177184.75	35563
508.7472	566.5	1.105835	1.0920089483261108	1.0049438	1.0772579908370972	1.0986328	1.0261396169662476	0.9144592	0.9787363409996033	0.96676636	0.9183215498924255	0.88497925	0.8919404149055481	0.49554962	177184.75	35563
184.37848	362.5	1.1765747	1.0920089483261108	1.2530518	1.0772579908370972	0.9455261	1.0261396169662476	1.039978	0.9787363409996033	0.81451416	0.9183215498924255	0.8430786	0.8919404149055481	0.49554962	177184.75	35563
262.50638	248.125	1.4607544	1.0920089483261108	1.2994385	1.0772579908370972	1.1241455	1.0261396169662476	0.8956604	0.9787363409996033	0.78652954	0.9183215498924255	0.7044678	0.8919404149055481	0.49554962	177184.75	35563
131.58327	313.0	1.173584	1.0920089483261108	1.0444946	1.0772579908370972	1.12677	1.0261396169662476	0.8948364	0.9787363409996033	0.9398804	0.9183215498924255	0.83950806	0.8919404149055481	0.49554962	177184.75	35563
123.66175	330.5	1.4578247	1.0920089483261108	1.3134155	1.0772579908370972	1.1099243	1.0261396169662476	0.90563965	0.9787363409996033	0.779541	0.9183215498924255	0.70599365	0.8919404149055481	-0.49554962	177184.75	35563
122.34183	448.5	0.9994812	1.0920089483261108	1.1887207	1.0772579908370972	0.8661804	1.0261396169662476	1.0947266	0.9787363409996033	0.85336304	0.9183215498924255	0.92019653	0.8919404149055481	0.49554962	177184.75	35563
427.37543	739.5	1.0598755	1.0920089483261108	0.9961853	1.0772579908370972	1.0621948	1.0261396169662476	0.9434509	0.9787363409996033	0.97265625	0.9183215498924255	0.9186096	0.8919404149055481	0.49554962	177184.75	35563
208.72188	436.5	1.4591675	1.0920089483261108	1.2919312	1.0772579908370972	1.1294556	1.0261396169662476	0.89193726	0.9787363409996033	0.79037476	0.9183215498924255	0.70495605	0.8919404149055481	0.49554962	177184.75	35563
