lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	ISR_u	ISR_d	FSR_u	FSR_d	genWeights	sumWeight	N_exp
537.83307	763.5	1.2276611	1.0927191972732544	1.208435	1.0768747329711914	1.0255737	1.0267622470855713	0.96676636	0.9782336354255676	0.8406067	0.9180845618247986	0.8076172	0.8916244506835938	0.7055359	1.5058594	1.3980103	0.4265747	0.49554962	289157.1	35563
97.08437	434.25	1.4857178	1.0927191972732544	1.2885742	1.0768747329711914	1.1530151	1.0267622470855713	0.87545776	0.9782336354255676	0.79211426	0.9180845618247986	0.6934509	0.8916244506835938	1.0453491	0.9170227	0.6512146	1.326416	-0.49554962	289157.1	35563
133.33745	558.0	1.484436	1.0927191972732544	1.2808838	1.0768747329711914	1.1588745	1.0267622470855713	0.87176514	0.9782336354255676	0.79608154	0.9180845618247986	0.69400024	0.8916244506835938	1.1050415	0.8595276	0.51675415	2.262329	0.49554962	289157.1	35563
262.47415	465.75	1.7546387	1.0927191972732544	1.4987793	1.0768747329711914	1.1757202	1.0267622470855713	0.86483765	0.9782336354255676	0.663147	0.9180845618247986	0.5709839	0.8916244506835938	1.1567383	0.813385	1.0194702	0.7264404	-0.49554962	289157.1	35563
320.72284	548.0	1.1676636	1.0927191972732544	1.2119141	1.0768747329711914	0.9751587	1.0267622470855713	1.012146	0.9782336354255676	0.8389282	0.9180845618247986	0.84246826	0.8916244506835938	1.0568237	0.888855	1.1623535	0.38885498	0.49554962	289157.1	35563
227.94853	413.0	1.2219849	1.0927191972732544	1.0979614	1.0768747329711914	1.1143799	1.0267622470855713	0.90356445	0.9782336354255676	0.9082031	0.9180845618247986	0.81985474	0.8916244506835938	0.9263916	1.0795898	0.8223877	0.8836365	0.49554962	289157.1	35563
69.81099	733.5	1.2485962	1.0927191972732544	1.1560059	1.0768747329711914	1.079773	1.0267622470855713	0.92959595	0.9782336354255676	0.8739624	0.9180845618247986	0.8126526	0.8916244506835938	0.8696289	1.1504517	0.7364502	1.3062744	0.49554962	289157.1	35563
180.1562	380.25	1.2739868	1.0927191972732544	1.2695923	1.0768747329711914	1.0061035	1.0267622470855713	0.98880005	0.9782336354255676	0.80441284	0.9180845618247986	0.79382324	0.8916244506835938	1.0702515	0.8953552	0.33250427	2.762207	0.49554962	289157.1	35563
218.3919	572.0	1.5291138	1.0927191972732544	1.2861938	1.0768747329711914	1.1889038	1.0267622470855713	0.85006714	0.9782336354255676	0.79333496	0.9180845618247986	0.67437744	0.8916244506835938	1.0004883	0.9730835	1.3919678	0.44039917	0.49554962	289157.1	35563
160.36845	292.25	1.2496338	1.0927191972732544	1.0545044	1.0768747329711914	1.1821289	1.0267622470855713	0.85849	0.9782336354255676	0.9333801	0.9180845618247986	0.80218506	0.8916244506835938	1.0223999	0.9444885	0.78411865	0.7426758	0.49554962	289157.1	35563
