AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
320.75	101.75	-0.49554962	209915.81	35563
409.25	431.0	0.49554962	209915.81	35563
461.0	427.0	0.49554962	209915.81	35563
302.5	354.0	0.49554962	209915.81	35563
492.5	506.0	0.49554962	209915.81	35563
319.25	292.0	0.49554962	209915.81	35563
421.25	398.0	0.49554962	209915.81	35563
295.75	317.0	0.49554962	209915.81	35563
469.75	441.0	0.49554962	209915.81	35563
630.0	620.0	-0.49554962	209915.81	35563
248.875	266.0	0.49554962	209915.81	35563
597.0	548.0	0.49554962	209915.81	35563
528.0	546.0	-0.49554962	209915.81	35563
331.5	311.0	0.49554962	209915.81	35563
453.25	425.0	0.49554962	209915.81	35563
333.25	429.0	0.49554962	209915.81	35563
272.25	327.0	0.49554962	209915.81	35563
454.25	224.0	0.49554962	209915.81	35563
320.75	299.0	0.49554962	209915.81	35563
649.0	580.0	0.49554962	209915.81	35563
342.5	359.0	0.49554962	209915.81	35563
494.25	448.0	0.49554962	209915.81	35563
392.25	424.0	-0.49554962	209915.81	35563
499.5	514.0	0.49554962	209915.81	35563
469.25	414.0	0.49554962	209915.81	35563
319.25	301.0	0.49554962	209915.81	35563
539.0	484.0	-0.49554962	209915.81	35563
411.5	412.0	0.49554962	209915.81	35563
416.25	396.0	0.49554962	209915.81	35563
687.5	634.0	0.49554962	209915.81	35563
565.5	548.0	0.49554962	209915.81	35563
545.5	506.0	0.49554962	209915.81	35563
243.5	160.0	0.49554962	209915.81	35563
402.25	347.0	0.49554962	209915.81	35563
396.75	388.0	0.49554962	209915.81	35563
384.5	380.0	0.49554962	209915.81	35563
357.0	384.0	0.49554962	209915.81	35563
380.5	432.0	0.49554962	209915.81	35563
962.5	948.0	0.49554962	209915.81	35563
521.0	564.0	0.49554962	209915.81	35563
527.5	510.0	0.49554962	209915.81	35563
434.0	516.0	0.49554962	209915.81	35563
327.25	236.5	-0.49554962	209915.81	35563
555.0	127.5	0.49554962	209915.81	35563
422.0	83.75	0.49554962	209915.81	35563
353.25	403.0	0.49554962	209915.81	35563
580.0	528.0	0.49554962	209915.81	35563
460.5	255.0	-0.49554962	209915.81	35563
426.25	407.0	0.49554962	209915.81	35563
357.0	401.0	0.49554962	209915.81	35563
387.5	354.0	0.49554962	209915.81	35563
669.0	600.0	-0.49554962	209915.81	35563
365.0	368.0	0.49554962	209915.81	35563
260.25	168.0	0.49554962	209915.81	35563
333.5	145.0	0.49554962	209915.81	35563
379.5	397.0	0.49554962	209915.81	35563
318.0	267.0	0.49554962	209915.81	35563
398.5	365.0	0.49554962	209915.81	35563
565.0	498.0	0.49554962	209915.81	35563
528.0	397.0	-0.49554962	209915.81	35563
394.0	235.0	0.49554962	209915.81	35563
502.75	508.0	0.49554962	209915.81	35563
203.625	178.5	0.49554962	209915.81	35563
404.25	388.0	0.49554962	209915.81	35563
291.25	394.0	0.49554962	209915.81	35563
296.0	315.0	0.49554962	209915.81	35563
253.875	199.5	-0.49554962	209915.81	35563
808.0	410.0	0.49554962	209915.81	35563
287.75	248.0	0.49554962	209915.81	35563
354.0	396.0	0.49554962	209915.81	35563
752.5	664.0	0.49554962	209915.81	35563
278.75	325.0	-0.49554962	209915.81	35563
490.5	454.0	0.49554962	209915.81	35563
295.75	402.0	0.49554962	209915.81	35563
606.5	616.0	0.49554962	209915.81	35563
386.5	384.0	0.49554962	209915.81	35563
391.25	333.0	0.49554962	209915.81	35563
558.0	534.0	0.49554962	209915.81	35563
401.75	358.0	0.49554962	209915.81	35563
285.25	255.0	0.49554962	209915.81	35563
347.25	353.0	0.49554962	209915.81	35563
399.5	318.0	-0.49554962	209915.81	35563
531.0	682.0	0.49554962	209915.81	35563
651.0	628.0	-0.49554962	209915.81	35563
484.0	478.0	0.49554962	209915.81	35563
469.75	473.0	0.49554962	209915.81	35563
304.75	336.0	-0.49554962	209915.81	35563
453.25	423.0	0.49554962	209915.81	35563
441.25	363.0	-0.49554962	209915.81	35563
459.75	476.0	0.49554962	209915.81	35563
250.625	231.0	0.49554962	209915.81	35563
716.0	738.0	0.49554962	209915.81	35563
249.625	97.25	-0.49554962	209915.81	35563
393.5	336.0	-0.49554962	209915.81	35563
448.0	437.0	0.49554962	209915.81	35563
765.0	790.0	0.49554962	209915.81	35563
621.0	576.0	-0.49554962	209915.81	35563
251.125	398.0	-0.49554962	209915.81	35563
332.75	366.0	-0.49554962	209915.81	35563
329.0	311.0	0.49554962	209915.81	35563
491.5	494.0	0.49554962	209915.81	35563
307.25	353.0	0.49554962	209915.81	35563
568.5	504.0	0.49554962	209915.81	35563
297.25	338.0	0.49554962	209915.81	35563
346.25	358.0	0.49554962	209915.81	35563
404.75	550.0	0.49554962	209915.81	35563
433.75	406.0	-0.49554962	209915.81	35563
384.25	360.0	0.49554962	209915.81	35563
412.75	313.0	0.49554962	209915.81	35563
428.75	464.0	0.49554962	209915.81	35563
267.25	269.0	0.49554962	209915.81	35563
243.375	246.5	0.49554962	209915.81	35563
668.0	692.0	0.49554962	209915.81	35563
676.5	668.0	-0.49554962	209915.81	35563
324.5	319.0	0.49554962	209915.81	35563
1103.0	1052.0	0.49554962	209915.81	35563
375.5	370.0	0.49554962	209915.81	35563
455.75	460.0	0.49554962	209915.81	35563
1315.0	610.0	0.49554962	209915.81	35563
566.0	568.0	0.49554962	209915.81	35563
506.75	467.0	0.49554962	209915.81	35563
468.5	556.0	0.49554962	209915.81	35563
554.5	514.0	0.49554962	209915.81	35563
477.5	412.0	0.49554962	209915.81	35563
594.0	544.0	-0.49554962	209915.81	35563
364.0	339.0	0.49554962	209915.81	35563
254.5	196.5	-0.49554962	209915.81	35563
951.0	904.0	0.49554962	209915.81	35563
416.0	440.0	-0.49554962	209915.81	35563
403.25	425.0	0.49554962	209915.81	35563
365.25	344.0	0.49554962	209915.81	35563
351.25	272.0	0.49554962	209915.81	35563
394.5	317.0	0.49554962	209915.81	35563
375.0	379.0	0.49554962	209915.81	35563
580.0	588.0	0.49554962	209915.81	35563
232.25	221.5	-0.49554962	209915.81	35563
414.25	413.0	0.49554962	209915.81	35563
333.5	246.0	0.49554962	209915.81	35563
495.75	488.0	0.49554962	209915.81	35563
570.0	590.0	0.49554962	209915.81	35563
485.75	497.0	-0.49554962	209915.81	35563
536.0	511.0	0.49554962	209915.81	35563
329.5	333.0	0.49554962	209915.81	35563
364.25	364.0	-0.49554962	209915.81	35563
970.5	552.0	0.49554962	209915.81	35563
369.5	354.0	0.49554962	209915.81	35563
472.0	475.0	-0.49554962	209915.81	35563
467.0	457.0	0.49554962	209915.81	35563
330.25	388.0	0.49554962	209915.81	35563
437.0	406.0	-0.49554962	209915.81	35563
334.75	226.0	0.49554962	209915.81	35563
496.25	488.0	0.49554962	209915.81	35563
432.5	414.0	0.49554962	209915.81	35563
523.5	538.0	0.49554962	209915.81	35563
702.5	654.0	0.49554962	209915.81	35563
547.5	429.0	0.49554962	209915.81	35563
476.5	442.0	0.49554962	209915.81	35563
277.5	203.0	-0.49554962	209915.81	35563
381.25	335.0	0.49554962	209915.81	35563
418.75	405.0	0.49554962	209915.81	35563
287.25	300.0	-0.49554962	209915.81	35563
289.25	230.0	0.49554962	209915.81	35563
