AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
433.75	433.0	0.49554962	209628.39	35563
386.25	370.0	-0.49554962	209628.39	35563
437.5	424.0	0.49554962	209628.39	35563
414.75	446.0	0.49554962	209628.39	35563
512.5	407.0	0.49554962	209628.39	35563
346.25	370.0	0.49554962	209628.39	35563
292.25	304.0	0.49554962	209628.39	35563
422.0	448.0	0.49554962	209628.39	35563
349.0	378.0	-0.49554962	209628.39	35563
501.5	477.0	0.49554962	209628.39	35563
551.5	495.0	0.49554962	209628.39	35563
408.5	408.0	0.49554962	209628.39	35563
249.625	222.5	0.49554962	209628.39	35563
212.125	209.0	0.49554962	209628.39	35563
642.0	632.0	0.49554962	209628.39	35563
635.0	640.0	0.49554962	209628.39	35563
434.25	459.0	0.49554962	209628.39	35563
363.5	371.0	0.49554962	209628.39	35563
282.5	238.5	0.49554962	209628.39	35563
468.0	370.0	-0.49554962	209628.39	35563
284.75	325.0	0.49554962	209628.39	35563
477.5	483.0	0.49554962	209628.39	35563
306.0	222.0	0.49554962	209628.39	35563
449.5	476.0	0.49554962	209628.39	35563
487.75	500.0	-0.49554962	209628.39	35563
565.0	524.0	-0.49554962	209628.39	35563
522.5	548.0	-0.49554962	209628.39	35563
354.25	385.0	-0.49554962	209628.39	35563
649.0	430.0	0.49554962	209628.39	35563
338.75	316.0	-0.49554962	209628.39	35563
468.5	449.0	0.49554962	209628.39	35563
575.5	566.0	0.49554962	209628.39	35563
678.5	750.0	0.49554962	209628.39	35563
453.25	412.0	-0.49554962	209628.39	35563
406.25	440.0	0.49554962	209628.39	35563
459.75	422.0	0.49554962	209628.39	35563
273.25	333.0	0.49554962	209628.39	35563
254.5	354.0	-0.49554962	209628.39	35563
454.25	393.0	-0.49554962	209628.39	35563
581.0	550.0	0.49554962	209628.39	35563
193.0	367.0	0.49554962	209628.39	35563
527.0	316.0	0.49554962	209628.39	35563
257.0	180.0	0.49554962	209628.39	35563
706.5	686.0	0.49554962	209628.39	35563
270.5	347.0	0.49554962	209628.39	35563
504.25	467.0	-0.49554962	209628.39	35563
700.5	457.0	0.49554962	209628.39	35563
186.125	135.0	0.49554962	209628.39	35563
317.0	335.0	-0.49554962	209628.39	35563
361.5	430.0	0.49554962	209628.39	35563
251.75	382.0	-0.49554962	209628.39	35563
459.5	450.0	0.49554962	209628.39	35563
397.75	281.0	-0.49554962	209628.39	35563
423.0	486.0	0.49554962	209628.39	35563
764.0	748.0	0.49554962	209628.39	35563
372.75	396.0	0.49554962	209628.39	35563
481.5	329.0	0.49554962	209628.39	35563
977.5	758.0	0.49554962	209628.39	35563
400.0	180.0	0.49554962	209628.39	35563
385.75	379.0	0.49554962	209628.39	35563
254.125	300.0	-0.49554962	209628.39	35563
436.5	389.0	0.49554962	209628.39	35563
473.75	478.0	0.49554962	209628.39	35563
555.0	628.0	0.49554962	209628.39	35563
445.25	532.0	0.49554962	209628.39	35563
236.625	194.5	0.49554962	209628.39	35563
490.75	375.0	-0.49554962	209628.39	35563
532.0	570.0	0.49554962	209628.39	35563
504.75	468.0	0.49554962	209628.39	35563
427.75	393.0	0.49554962	209628.39	35563
287.75	332.0	0.49554962	209628.39	35563
458.25	480.0	0.49554962	209628.39	35563
927.0	870.0	-0.49554962	209628.39	35563
689.5	696.0	0.49554962	209628.39	35563
509.5	477.0	0.49554962	209628.39	35563
540.0	318.0	-0.49554962	209628.39	35563
625.5	588.0	0.49554962	209628.39	35563
291.5	298.0	0.49554962	209628.39	35563
364.75	386.0	-0.49554962	209628.39	35563
383.25	315.0	0.49554962	209628.39	35563
427.5	383.0	-0.49554962	209628.39	35563
546.5	560.0	0.49554962	209628.39	35563
481.25	427.0	0.49554962	209628.39	35563
438.75	407.0	0.49554962	209628.39	35563
317.75	342.0	-0.49554962	209628.39	35563
413.5	490.0	0.49554962	209628.39	35563
419.5	388.0	0.49554962	209628.39	35563
579.5	586.0	0.49554962	209628.39	35563
251.0	271.0	0.49554962	209628.39	35563
222.375	208.5	0.49554962	209628.39	35563
499.0	484.0	-0.49554962	209628.39	35563
312.0	294.0	0.49554962	209628.39	35563
405.25	430.0	0.49554962	209628.39	35563
200.5	185.5	0.49554962	209628.39	35563
437.0	400.0	0.49554962	209628.39	35563
397.25	374.0	0.49554962	209628.39	35563
563.0	536.0	0.49554962	209628.39	35563
424.75	424.0	0.49554962	209628.39	35563
269.5	221.5	0.49554962	209628.39	35563
877.0	844.0	-0.49554962	209628.39	35563
400.5	373.0	-0.49554962	209628.39	35563
400.0	373.0	0.49554962	209628.39	35563
330.75	376.0	0.49554962	209628.39	35563
404.75	378.0	0.49554962	209628.39	35563
375.0	419.0	0.49554962	209628.39	35563
734.0	606.0	0.49554962	209628.39	35563
223.125	211.0	0.49554962	209628.39	35563
654.0	688.0	0.49554962	209628.39	35563
569.0	542.0	0.49554962	209628.39	35563
331.5	345.0	0.49554962	209628.39	35563
258.25	295.0	0.49554962	209628.39	35563
237.25	187.0	-0.49554962	209628.39	35563
256.5	272.0	0.49554962	209628.39	35563
444.5	459.0	0.49554962	209628.39	35563
383.0	456.0	0.49554962	209628.39	35563
453.5	397.0	0.49554962	209628.39	35563
567.0	566.0	-0.49554962	209628.39	35563
431.25	434.0	0.49554962	209628.39	35563
1494.0	938.0	0.49554962	209628.39	35563
287.5	362.0	-0.49554962	209628.39	35563
423.0	368.0	-0.49554962	209628.39	35563
488.5	472.0	0.49554962	209628.39	35563
380.0	368.0	0.49554962	209628.39	35563
452.25	424.0	0.49554962	209628.39	35563
