lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
220.83322	454.25	264.875	143.375	0.39906833	194.75	-0.49554962	209915.81	35563
119.79713	402.5	75.75	75.75	0.6806347	89.75	-0.49554962	209915.81	35563
83.85582	412.0	80.75	80.75	0.6026469	152.375	0.49554962	209915.81	35563
442.11536	460.25	242.84375	96.5625	0.3031539	187.125	-0.49554962	209915.81	35563
135.0521	516.0	271.125	192.875	0.7474926	193.75	-0.49554962	209915.81	35563
112.43702	320.75	145.375	145.375	0.76978415	100.9375	-0.49554962	209915.81	35563
91.70221	666.0	71.375	71.375	0.6814016	178.75	0.49554962	209915.81	35563
34.76097	409.25	102.0625	102.0625	0.3166476	165.25	0.49554962	209915.81	35563
237.95897	461.0	173.125	173.125	0.39134276	193.125	0.49554962	209915.81	35563
104.18833	384.75	157.59375	108.875	0.38732004	169.75	0.49554962	209915.81	35563
211.31409	302.5	121.6875	121.6875	0.9068287	88.6875	0.49554962	209915.81	35563
77.94005	394.5	128.5	128.5	0.41950464	175.75	0.49554962	209915.81	35563
58.732315	492.5	101.0625	101.0625	0.38803682	161.25	0.49554962	209915.81	35563
108.81272	319.25	85.0	85.0	0.6995192	120.1875	0.49554962	209915.81	35563
132.47171	381.0	91.9375	91.9375	0.38446346	142.75	0.49554962	209915.81	35563
90.13835	421.25	195.25	127.75	0.41723776	175.875	0.49554962	209915.81	35563
170.854	295.75	71.125	71.125	0.6061198	81.9375	0.49554962	209915.81	35563
78.54537	435.75	91.9375	91.9375	0.53208554	188.75	-0.49554962	209915.81	35563
118.00696	469.75	94.875	94.875	0.51596093	174.625	0.49554962	209915.81	35563
233.46008	447.75	214.3125	143.125	0.401078	193.375	-0.49554962	209915.81	35563
77.92133	356.75	118.375	118.375	0.59130436	99.25	0.49554962	209915.81	35563
80.48909	393.75	111.0625	111.0625	0.8312531	137.5	0.49554962	209915.81	35563
305.80414	630.0	119.5	119.5	0.31198502	182.5	-0.49554962	209915.81	35563
115.97762	248.875	191.0	126.6875	0.51951736	106.5625	0.49554962	209915.81	35563
133.00146	597.0	62.09375	62.09375	0.57741934	101.75	0.49554962	209915.81	35563
96.530624	528.0	125.625	125.625	0.63081217	157.25	-0.49554962	209915.81	35563
92.06142	331.5	111.0	111.0	0.946318	54.25	0.49554962	209915.81	35563
54.34937	579.0	72.125	72.125	0.4829024	176.0	0.49554962	209915.81	35563
112.63036	285.25	74.1875	74.1875	0.9199384	110.8125	0.49554962	209915.81	35563
