lep_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
63.228367	1.3782349	1.100885033607483	1.2288818	1.0917093753814697	1.1219482	1.018546223640442	0.8985596	0.9860249161720276	0.82058716	0.9011425375938416	0.7371521	0.8831146955490112	0.61813426	9132.316	33941
99.731155	1.5776978	1.100885033607483	1.4188232	1.0917093753814697	1.1119995	1.018546223640442	0.9048462	0.9860249161720276	0.7256775	0.9011425375938416	0.6566162	0.8831146955490112	-0.61813426	9132.316	33941
105.772446	1.6399536	1.100885033607483	1.446106	1.0917093753814697	1.1340942	1.018546223640442	0.8894348	0.9860249161720276	0.7142334	0.9011425375938416	0.6352539	0.8831146955490112	-0.61813426	9132.316	33941
127.7877	1.6901245	1.100885033607483	1.4510498	1.0917093753814697	1.1647949	1.018546223640442	0.8681946	0.9860249161720276	0.71221924	0.9011425375938416	0.61834717	0.8831146955490112	-0.61813426	9132.316	33941
203.10062	1.609314	1.100885033607483	1.4108887	1.0917093753814697	1.1409912	1.018546223640442	0.88604736	0.9860249161720276	0.7301636	0.9011425375938416	0.64675903	0.8831146955490112	0.61813426	9132.316	33941
151.6764	1.6494751	1.100885033607483	1.4292603	1.0917093753814697	1.1538086	1.018546223640442	0.8742981	0.9860249161720276	0.7210083	0.9011425375938416	0.63046265	0.8831146955490112	0.61813426	9132.316	33941
44.89885	1.3839722	1.100885033607483	1.2959595	1.0917093753814697	1.06781	1.018546223640442	0.93930054	0.9860249161720276	0.7885132	0.9011425375938416	0.74072266	0.8831146955490112	0.61813426	9132.316	33941
126.26432	1.3675537	1.100885033607483	1.2089844	1.0917093753814697	1.1313477	1.018546223640442	0.8895874	0.9860249161720276	0.8334656	0.9011425375938416	0.741333	0.8831146955490112	0.61813426	9132.316	33941
220.27452	1.1282349	1.100885033607483	1.0471191	1.0917093753814697	1.0787964	1.018546223640442	0.9338989	0.9860249161720276	0.9107666	0.9011425375938416	0.8499756	0.8831146955490112	0.61813426	9132.316	33941
204.59033	1.102356	1.100885033607483	1.2063599	1.0917093753814697	0.92282104	1.018546223640442	1.071106	0.9860249161720276	0.8424072	0.9011425375938416	0.89611816	0.8831146955490112	0.61813426	9132.316	33941
36.509563	1.6199951	1.100885033607483	1.4910889	1.0917093753814697	1.0864258	1.018546223640442	0.9230652	0.9860249161720276	0.69644165	0.9011425375938416	0.6428528	0.8831146955490112	-0.61813426	9132.316	33941
95.51498	1.1591797	1.100885033607483	1.0998535	1.0917093753814697	1.0531616	1.018546223640442	0.95047	0.9860249161720276	0.90805054	0.9011425375938416	0.8635559	0.8831146955490112	0.61813426	9132.316	33941
128.13742	1.427185	1.100885033607483	1.2680054	1.0917093753814697	1.1253052	1.018546223640442	0.8951111	0.9860249161720276	0.80307007	0.9011425375938416	0.7189636	0.8831146955490112	0.61813426	9132.316	33941
112.657036	1.6939697	1.100885033607483	1.4193115	1.0917093753814697	1.1934814	1.018546223640442	0.84921265	0.9860249161720276	0.72546387	0.9011425375938416	0.61605835	0.8831146955490112	-0.61813426	9132.316	33941
248.1724	1.3030396	1.100885033607483	1.1726685	1.0917093753814697	1.1101685	1.018546223640442	0.9060669	0.9860249161720276	0.8489685	0.9011425375938416	0.7696533	0.8831146955490112	0.61813426	9132.316	33941
88.68837	1.4545898	1.100885033607483	1.3701172	1.0917093753814697	1.0621338	1.018546223640442	0.9458008	0.9860249161720276	0.7486572	0.9011425375938416	0.7077637	0.8831146955490112	0.61813426	9132.316	33941
108.430855	1.119812	1.100885033607483	0.98568726	1.0917093753814697	1.1102295	1.018546223640442	0.90097046	0.9860249161720276	0.97509766	0.9011425375938416	0.89172363	0.8831146955490112	0.61813426	9132.316	33941
117.33004	1.5233154	1.100885033607483	1.4210205	1.0917093753814697	1.0719604	1.018546223640442	0.9355774	0.9860249161720276	0.72772217	0.9011425375938416	0.68084717	0.8831146955490112	0.61813426	9132.316	33941
25.31466	1.1787109	1.100885033607483	1.0494385	1.0917093753814697	1.1242676	1.018546223640442	0.8965759	0.9860249161720276	0.91693115	0.9011425375938416	0.82162476	0.8831146955490112	0.61813426	9132.316	33941
80.18874	1.2088013	1.100885033607483	1.1760864	1.0917093753814697	1.0284424	1.018546223640442	0.9816284	0.9860249161720276	0.8611145	0.9011425375938416	0.84417725	0.8831146955490112	0.61813426	9132.316	33941
95.939896	1.3966675	1.100885033607483	1.359314	1.0917093753814697	1.0310059	1.018546223640442	0.9758606	0.9860249161720276	0.75582886	0.9011425375938416	0.73547363	0.8831146955490112	0.61813426	9132.316	33941
253.48102	1.595398	1.100885033607483	1.4063721	1.0917093753814697	1.1343994	1.018546223640442	0.8883362	0.9860249161720276	0.7310486	0.9011425375938416	0.64941406	0.8831146955490112	-0.61813426	9132.316	33941
185.9026	0.8385315	1.100885033607483	1.031189	1.0917093753814697	0.86035156	1.018546223640442	1.138977	0.9860249161720276	0.94750977	0.9011425375938416	1.0505371	0.8831146955490112	0.61813426	9132.316	33941
155.76971	1.6738281	1.100885033607483	1.4315186	1.0917093753814697	1.1692505	1.018546223640442	0.86538696	0.9860249161720276	0.7202759	0.9011425375938416	0.62332153	0.8831146955490112	0.61813426	9132.316	33941
220.04741	1.0944214	1.100885033607483	1.0039062	1.0917093753814697	1.088562	1.018546223640442	0.92263794	0.9860249161720276	0.96881104	0.9011425375938416	0.8947449	0.8831146955490112	0.61813426	9132.316	33941
30.048613	1.0567017	1.100885033607483	1.001709	1.0917093753814697	1.0531616	1.018546223640442	0.9507446	0.9860249161720276	0.96865845	0.9011425375938416	0.9219055	0.8831146955490112	0.61813426	9132.316	33941
52.690907	1.744751	1.100885033607483	1.4252319	1.0917093753814697	1.2242432	1.018546223640442	0.8310547	0.9860249161720276	0.72335815	0.9011425375938416	0.60113525	0.8831146955490112	0.61813426	9132.316	33941
99.91738	1.517334	1.100885033607483	1.3578491	1.0917093753814697	1.1174316	1.018546223640442	0.9008789	0.9860249161720276	0.7571411	0.9011425375938416	0.6821594	0.8831146955490112	0.61813426	9132.316	33941
55.4096	1.5797119	1.100885033607483	1.3798218	1.0917093753814697	1.1448975	1.018546223640442	0.8815918	0.9860249161720276	0.74295044	0.9011425375938416	0.65496826	0.8831146955490112	0.61813426	9132.316	33941
270.99054	1.3935547	1.100885033607483	1.3806763	1.0917093753814697	1.0141602	1.018546223640442	0.9831238	0.9860249161720276	0.745697	0.9011425375938416	0.73049927	0.8831146955490112	0.61813426	9132.316	33941
30.16872	1.4820557	1.100885033607483	1.3875732	1.0917093753814697	1.0680542	1.018546223640442	0.9381714	0.9860249161720276	0.74346924	0.9011425375938416	0.6975403	0.8831146955490112	0.61813426	9132.316	33941
102.15621	1.3530273	1.100885033607483	1.2793579	1.0917093753814697	1.0576172	1.018546223640442	0.94766235	0.9860249161720276	0.7969055	0.9011425375938416	0.7552185	0.8831146955490112	0.61813426	9132.316	33941
55.972256	1.3694458	1.100885033607483	1.3137207	1.0917093753814697	1.0413818	1.018546223640442	0.9605408	0.9860249161720276	0.779541	0.9011425375938416	0.7493286	0.8831146955490112	0.61813426	9132.316	33941
208.81738	0.8334961	1.100885033607483	1.171936	1.0917093753814697	0.7798767	1.018546223640442	1.1780396	0.9860249161720276	0.85180664	0.9011425375938416	0.969635	0.8831146955490112	0.61813426	9132.316	33941
108.85043	1.6465454	1.100885033607483	1.4576416	1.0917093753814697	1.1295776	1.018546223640442	0.8929138	0.9860249161720276	0.7095947	0.9011425375938416	0.63360596	0.8831146955490112	0.61813426	9132.316	33941
93.70635	1.0499268	1.100885033607483	1.1816406	1.0917093753814697	0.8998413	1.018546223640442	1.102478	0.9860249161720276	0.85775757	0.9011425375938416	0.9369812	0.8831146955490112	0.61813426	9132.316	33941
122.95605	1.4562988	1.100885033607483	1.2524414	1.0917093753814697	1.1630859	1.018546223640442	0.86990356	0.9860249161720276	0.8102112	0.9011425375938416	0.7046509	0.8831146955490112	0.61813426	9132.316	33941
55.403522	1.5633545	1.100885033607483	1.4244995	1.0917093753814697	1.0974731	1.018546223640442	0.9168701	0.9860249161720276	0.7232361	0.9011425375938416	0.66311646	0.8831146955490112	-0.61813426	9132.316	33941
121.19554	1.1889648	1.100885033607483	1.0734863	1.0917093753814697	1.1087646	1.018546223640442	0.9082947	0.9860249161720276	0.895874	0.9011425375938416	0.8132019	0.8831146955490112	0.61813426	9132.316	33941
