lep_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
68.65033	1.3810425	1.104407548904419	1.2185669	1.0972635746002197	1.133728	1.0167473554611206	0.890625	0.987437903881073	0.828125	0.8983387351036072	0.7373352	0.8815582990646362	0.61813426	6304.9697	33941
148.87074	1.0986328	1.104407548904419	1.038269	1.0972635746002197	1.0568848	1.0167473554611206	0.9477844	0.987437903881073	0.94577026	0.8983387351036072	0.89712524	0.8815582990646362	0.61813426	6304.9697	33941
53.033062	1.4707031	1.104407548904419	1.2884521	1.0972635746002197	1.1418457	1.0167473554611206	0.88412476	0.987437903881073	0.79193115	0.8983387351036072	0.6999817	0.8815582990646362	0.61813426	6304.9697	33941
178.88597	1.1849976	1.104407548904419	1.1141968	1.0972635746002197	1.0629883	1.0167473554611206	0.94277954	0.987437903881073	0.8991394	0.8983387351036072	0.848053	0.8815582990646362	0.61813426	6304.9697	33941
91.6989	1.411377	1.104407548904419	1.4069214	1.0972635746002197	1.0087891	1.0167473554611206	0.9895325	0.987437903881073	0.7342224	0.8983387351036072	0.72354126	0.8815582990646362	0.61813426	6304.9697	33941
144.36922	1.5944824	1.104407548904419	1.4873047	1.0972635746002197	1.0720825	1.0167473554611206	0.933136	0.987437903881073	0.6939392	0.8983387351036072	0.647522	0.8815582990646362	-0.61813426	6304.9697	33941
61.13065	1.392395	1.104407548904419	1.236023	1.0972635746002197	1.1265259	1.0167473554611206	0.8955078	0.987437903881073	0.8200073	0.8983387351036072	0.73428345	0.8815582990646362	0.61813426	6304.9697	33941
179.78688	1.5805664	1.104407548904419	1.4300537	1.0972635746002197	1.1052246	1.0167473554611206	0.9099121	0.987437903881073	0.72088623	0.8983387351036072	0.6559448	0.8815582990646362	-0.61813426	6304.9697	33941
29.01865	1.602417	1.104407548904419	1.4473877	1.0972635746002197	1.1071167	1.0167473554611206	0.90856934	0.987437903881073	0.7137146	0.8983387351036072	0.648468	0.8815582990646362	0.61813426	6304.9697	33941
120.02723	1.5864258	1.104407548904419	1.4545898	1.0972635746002197	1.0906372	1.0167473554611206	0.91833496	0.987437903881073	0.7107849	0.8983387351036072	0.6527405	0.8815582990646362	0.61813426	6304.9697	33941
105.961754	1.0900269	1.104407548904419	0.9871521	1.0972635746002197	1.0912476	1.0167473554611206	0.9208069	0.987437903881073	0.9480896	0.8983387351036072	0.87823486	0.8815582990646362	0.61813426	6304.9697	33941
27.90027	1.5394287	1.104407548904419	1.4864502	1.0972635746002197	1.0356445	1.0167473554611206	0.9624939	0.987437903881073	0.6982422	0.8983387351036072	0.6720581	0.8815582990646362	-0.61813426	6304.9697	33941
179.38187	1.6368408	1.104407548904419	1.4454346	1.0972635746002197	1.1324463	1.0167473554611206	0.89141846	0.987437903881073	0.71432495	0.8983387351036072	0.63674927	0.8815582990646362	-0.61813426	6304.9697	33941
42.335327	0.86587524	1.104407548904419	1.0980835	1.0972635746002197	0.8301697	1.0167473554611206	1.151001	0.987437903881073	0.90914917	0.8983387351036072	1.0214233	0.8815582990646362	0.61813426	6304.9697	33941
135.51773	0.9767151	1.104407548904419	1.1113281	1.0972635746002197	0.90179443	1.0167473554611206	1.0980835	0.987437903881073	0.90060425	0.8983387351036072	0.97369385	0.8815582990646362	0.61813426	6304.9697	33941
