lep_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	genWeights	sumWeight	N_exp
123.88379	1.4534302	1.1005889177322388	1.3970947	1.0941190719604492	1.0446167	1.0163888931274414	0.96066284	0.9877513647079468	0.7392578	0.9001279473304749	0.7077942	0.8834792375564575	0.61813426	7120.907	33941
37.54122	1.7949829	1.1005889177322388	1.4921875	1.0941190719604492	1.2029419	1.0163888931274414	0.8442383	0.9877513647079468	0.6949158	0.9001279473304749	0.5866699	0.8834792375564575	-0.61813426	7120.907	33941
86.9975	1.331604	1.1005889177322388	1.201416	1.0941190719604492	1.1071167	1.0163888931274414	0.908844	0.9877513647079468	0.838501	0.9001279473304749	0.7626648	0.8834792375564575	0.61813426	7120.907	33941
253.42679	1.5007324	1.1005889177322388	1.3131714	1.0941190719604492	1.1430054	1.0163888931274414	0.8830261	0.9877513647079468	0.7788696	0.9001279473304749	0.6877136	0.8834792375564575	0.61813426	7120.907	33941
64.50124	1.6227417	1.1005889177322388	1.4381714	1.0941190719604492	1.1283569	1.0163888931274414	0.8927002	0.9877513647079468	0.7175293	0.9001279473304749	0.64053345	0.8834792375564575	0.61813426	7120.907	33941
45.510998	1.6260376	1.1005889177322388	1.4952393	1.0941190719604492	1.0874634	1.0163888931274414	0.9204407	0.9877513647079468	0.6921997	0.9001279473304749	0.6371155	0.8834792375564575	-0.61813426	7120.907	33941
91.37878	1.1923218	1.1005889177322388	1.1230469	1.0941190719604492	1.062561	1.0163888931274414	0.94317627	0.9877513647079468	0.8710022	0.9001279473304749	0.82110596	0.8834792375564575	0.61813426	7120.907	33941
56.275936	1.5435791	1.1005889177322388	1.3843384	1.0941190719604492	1.1150513	1.0163888931274414	0.90289307	0.9877513647079468	0.74087524	0.9001279473304749	0.6689453	0.8834792375564575	-0.61813426	7120.907	33941
87.17726	0.8859863	1.1005889177322388	0.8336487	1.0941190719604492	1.0560913	1.0163888931274414	0.9473877	0.9877513647079468	1.0112305	0.9001279473304749	0.96047974	0.8834792375564575	0.61813426	7120.907	33941
109.12341	1.6586304	1.1005889177322388	1.4376221	1.0941190719604492	1.1536865	1.0163888931274414	0.8763428	0.9877513647079468	0.7177429	0.9001279473304749	0.6289978	0.8834792375564575	0.61813426	7120.907	33941
