lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
149.91606	560.0	79.1875	79.1875	0.5807068	178.625	1.0	50000.0	1380
347.83585	506.5	120.375	120.375	0.6555375	173.25	1.0	50000.0	1380
122.8203	448.0	89.875	89.875	0.39034566	161.125	1.0	50000.0	1380
164.47551	536.0	145.625	145.625	0.72915274	123.8125	1.0	50000.0	1380
131.19632	343.0	112.75	66.875	0.5090992	123.25	1.0	50000.0	1380
120.038475	421.5	75.8125	75.8125	0.2847258	188.25	1.0	50000.0	1380
546.5397	410.25	117.3125	117.3125	0.5610329	184.0	1.0	50000.0	1380
50.737434	434.0	119.9375	119.9375	0.32340968	182.625	1.0	50000.0	1380
82.487045	353.25	88.4375	88.4375	0.71459	85.75	1.0	50000.0	1380
103.6585	431.25	148.375	148.375	0.4763705	197.0	1.0	50000.0	1380
235.66246	721.5	150.375	150.375	0.6938349	112.0625	1.0	50000.0	1380
132.9364	368.5	92.484375	62.21875	0.32673487	157.625	1.0	50000.0	1380
396.1221	377.25	59.71875	59.71875	0.51384884	153.375	1.0	50000.0	1380
39.586227	628.5	144.25	144.25	0.38432056	175.0	1.0	50000.0	1380
254.77415	330.25	166.8125	86.8125	0.43678978	144.125	1.0	50000.0	1380
85.94154	427.25	104.875	104.875	0.7601078	126.9375	1.0	50000.0	1380
78.09061	451.0	217.125	150.5	0.5358166	99.4375	1.0	50000.0	1380
224.62167	429.0	263.0625	136.0	0.47440585	177.0	1.0	50000.0	1380
237.36974	363.5	256.5	178.5	0.40865892	126.6875	1.0	50000.0	1380
114.275154	371.75	204.375	131.0	0.39263457	180.0	1.0	50000.0	1380
65.135925	303.25	203.1875	132.25	0.70481926	110.9375	1.0	50000.0	1380
107.86193	360.75	321.125	151.25	0.66351503	141.25	1.0	50000.0	1380
313.05884	638.0	100.9375	100.9375	0.68802345	88.8125	1.0	50000.0	1380
118.72897	410.5	70.9375	70.9375	0.56948227	113.0	1.0	50000.0	1380
81.75343	372.0	149.75	149.75	0.44139785	161.875	1.0	50000.0	1380
73.19386	364.75	104.8125	104.8125	0.7710464	128.375	1.0	50000.0	1380
120.45396	309.5	73.75	73.75	0.79957205	97.75	1.0	50000.0	1380
251.66145	475.5	130.25	130.25	0.7063492	140.125	1.0	50000.0	1380
94.58595	397.5	149.125	104.0625	0.47106826	160.375	1.0	50000.0	1380
124.63241	455.75	176.28125	121.625	0.34793982	163.375	1.0	50000.0	1380
64.696144	397.25	280.34375	130.75	0.52305824	155.125	1.0	50000.0	1380
133.76158	417.75	137.625	137.625	0.5917226	158.75	1.0	50000.0	1380
211.8119	328.5	191.1875	100.8125	0.92609435	92.4375	1.0	50000.0	1380
60.091385	296.75	121.375	121.375	0.8227545	73.5625	1.0	50000.0	1380
128.01912	210.375	183.375	100.5	0.7524064	78.75	1.0	50000.0	1380
75.48821	388.75	120.4375	120.4375	0.8118162	142.875	1.0	50000.0	1380
125.558	406.5	73.4375	44.875	0.88143176	160.625	1.0	50000.0	1380
146.20436	475.0	64.875	64.875	0.4365546	162.875	1.0	50000.0	1380
68.890236	420.25	184.6875	117.5625	0.71137834	120.375	1.0	50000.0	1380
78.37874	494.25	181.8125	109.6875	0.40275285	184.25	1.0	50000.0	1380
109.94664	393.0	91.0625	91.0625	0.2426836	172.375	1.0	50000.0	1380
90.219666	499.5	93.3125	93.3125	0.58244896	191.875	1.0	50000.0	1380
246.9414	457.5	121.6875	121.6875	0.4863184	164.875	1.0	50000.0	1380
297.55338	584.0	109.0	57.03125	0.47293577	154.125	1.0	50000.0	1380
592.4839	799.0	196.5	110.0625	0.5769829	299.0	1.0	50000.0	1380
119.00346	266.0	100.0	100.0	0.6835735	125.5625	1.0	50000.0	1380
47.507328	350.75	188.6875	123.375	0.42606756	157.5	1.0	50000.0	1380
153.15213	406.25	251.875	137.25	0.24530457	171.875	1.0	50000.0	1380
250.28046	502.5	79.0	79.0	0.70409137	203.25	1.0	50000.0	1380
165.9523	360.75	130.625	130.625	0.63739514	152.375	1.0	50000.0	1380
62.951466	310.75	133.875	133.875	0.7606614	120.9375	1.0	50000.0	1380
99.65607	344.25	74.625	74.625	0.6968131	135.25	1.0	50000.0	1380
83.1673	354.0	119.734375	93.5625	0.40665838	137.25	1.0	50000.0	1380
79.178566	453.25	124.6875	124.6875	0.28831938	173.875	1.0	50000.0	1380
104.95601	381.75	83.0	83.0	0.6828935	150.25	1.0	50000.0	1380
84.20914	316.0	73.25	73.25	0.6039461	82.125	1.0	50000.0	1380
761.3174	553.0	79.9375	79.9375	0.31962252	184.125	1.0	50000.0	1380
84.432304	386.25	160.625	160.625	0.753122	121.25	1.0	50000.0	1380
286.9592	526.5	236.5	155.625	0.37998268	190.0	1.0	50000.0	1380
79.33007	312.5	59.46875	59.46875	0.85989225	72.4375	1.0	50000.0	1380
95.279076	397.5	100.71875	70.625	0.6181818	159.0	1.0	50000.0	1380
212.81657	493.5	151.25	151.25	0.5	192.25	1.0	50000.0	1380
108.95979	424.25	319.9375	198.75	0.59101	169.625	1.0	50000.0	1380
76.6828	663.0	116.0	116.0	0.612931	255.0	1.0	50000.0	1380
113.89631	622.5	204.46875	163.0	0.8292428	185.25	1.0	50000.0	1380
111.92052	327.75	119.875	119.875	0.6136095	89.375	1.0	50000.0	1380
361.4402	881.5	80.4375	80.4375	0.8293217	8.21875	1.0	50000.0	1380
142.53094	474.75	157.5	157.5	0.48957556	186.75	1.0	50000.0	1380
96.53926	449.25	102.9375	102.9375	0.7909638	164.375	1.0	50000.0	1380
166.21515	485.5	180.46875	151.0	0.795977	98.0	1.0	50000.0	1380
87.35269	452.5	129.5	129.5	0.42759708	162.375	1.0	50000.0	1380
96.031624	446.5	214.0625	127.375	0.5469697	187.125	1.0	50000.0	1380
