lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
187.29811	319.75	0.70690566	148.875	a	0.49554962	161032.83	35563
102.5589	300.25	0.81237787	127.125		0.49554962	161032.83	35563
79.197784	312.75	0.8420168	118.375		0.49554962	161032.83	35563
92.98329	541.5	0.6394892	138.625		-0.49554962	161032.83	35563
166.18932	274.25	0.67334443	123.375	b	-0.49554962	161032.83	35563
178.53258	527.5	0.53075767	190.25	a	0.49554962	161032.83	35563
233.91492	345.25	0.46984926	193.375	a	0.49554962	161032.83	35563
103.714905	401.25	0.3887448	187.75	a	-0.49554962	161032.83	35563
309.13416	386.75	0.37738302	163.0	a	-0.49554962	161032.83	35563
63.951393	382.75	0.44872555	157.375		-0.49554962	161032.83	35563
96.46328	353.75	0.57361114	122.375		-0.49554962	161032.83	35563
124.69681	500.75	0.47401246	179.25	a	0.49554962	161032.83	35563
74.56199	565.5	0.7833057	152.5		0.49554962	161032.83	35563
642.6655	771.5	0.39765102	179.25	a	0.49554962	161032.83	35563
102.4137	447.75	0.58394545	176.75	a	0.49554962	161032.83	35563
139.29486	455.25	0.83831775	12.5546875	d	0.49554962	161032.83	35563
232.19888	410.0	0.5455229	80.75	b	0.49554962	161032.83	35563
204.53442	309.0	0.8480326	118.625		0.49554962	161032.83	35563
142.02615	408.0	0.44602272	175.875		0.49554962	161032.83	35563
154.25145	421.25	0.9145343	158.125		0.49554962	161032.83	35563
226.57806	622.5	0.74394786	152.875		-0.49554962	161032.83	35563
75.87641	422.5	0.6472672	120.1875		-0.49554962	161032.83	35563
167.08337	387.25	0.6601375	168.5		0.49554962	161032.83	35563
168.86998	489.5	0.6573634	157.625		-0.49554962	161032.83	35563
93.69246	367.75	0.626754	163.875		-0.49554962	161032.83	35563
374.1718	387.5	0.6360515	149.125		0.49554962	161032.83	35563
70.4894	392.25	0.5462963	197.0		0.49554962	161032.83	35563
179.88553	304.5	0.83224875	10.9609375		0.49554962	161032.83	35563
118.3741	582.5	0.75395685	202.375	a	0.49554962	161032.83	35563
170.86357	368.25	0.90292555	138.625		0.49554962	161032.83	35563
285.3735	431.0	0.4079498	165.75	a	-0.49554962	161032.83	35563
65.784256	255.75	0.69329214	78.3125		0.49554962	161032.83	35563
185.66156	367.75	0.73216957	130.625		0.49554962	161032.83	35563
130.3681	364.75	0.8781491	30.671875	d	0.49554962	161032.83	35563
118.24051	455.5	0.63086337	230.5	a	0.49554962	161032.83	35563
336.09106	534.5	0.7564544	205.625		-0.49554962	161032.83	35563
225.02777	421.0	0.8054622	110.0		0.49554962	161032.83	35563
167.02979	418.25	0.5377136	160.25	a	0.49554962	161032.83	35563
109.573364	216.25	0.64116985	93.0	b	0.49554962	161032.83	35563
231.31421	435.0	0.4862259	214.875	a	-0.49554962	161032.83	35563
184.38896	524.0	0.5643154	180.75	a	0.49554962	161032.83	35563
120.77636	426.25	0.61631244	176.875	a	0.49554962	161032.83	35563
224.12921	298.0	0.8543112	97.1875		0.49554962	161032.83	35563
95.305275	298.25	0.5895349	106.875	d	0.49554962	161032.83	35563
229.06088	418.0	0.58979034	169.625	a	0.49554962	161032.83	35563
200.9298	313.0	0.8017384	126.9375		0.49554962	161032.83	35563
460.44308	414.5	0.79513514	145.625		0.49554962	161032.83	35563
254.45988	349.0	0.34872907	151.125	c	0.49554962	161032.83	35563
125.035446	434.25	0.35291138	179.625	a	0.49554962	161032.83	35563
184.83232	358.0	0.21838139	128.875	a	0.49554962	161032.83	35563
259.6147	836.0	0.3951049	158.25	a	0.49554962	161032.83	35563
248.82704	611.0	0.5239119	205.875	a	0.49554962	161032.83	35563
174.57924	283.5	0.8302443	89.125		0.49554962	161032.83	35563
216.24245	328.0	0.780365	107.1875		-0.49554962	161032.83	35563
352.8437	470.25	0.6449553	182.125	a	0.49554962	161032.83	35563
188.69714	560.0	0.6726944	152.5		-0.49554962	161032.83	35563
54.01497	486.5	0.6032258	181.5	a	0.49554962	161032.83	35563
99.277824	551.0	0.47473603	196.625		0.49554962	161032.83	35563
245.57072	227.5	0.7888465	78.4375	c	0.49554962	161032.83	35563
164.90584	401.75	0.37222221	191.375	a	0.49554962	161032.83	35563
111.16451	329.0	0.9140363	110.6875		-0.49554962	161032.83	35563
218.17503	406.25	0.40010542	171.25	a	0.49554962	161032.83	35563
82.54496	215.0	0.7233385	85.125		-0.49554962	161032.83	35563
207.85492	389.0	0.35682818	167.75		-0.49554962	161032.83	35563
91.56148	318.5	0.41899443	157.0		0.49554962	161032.83	35563
302.34866	410.75	0.31763393	190.875	a	0.49554962	161032.83	35563
