lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
54.46352	436.75	0.4046279	182.375	a	-0.49554962	224808.1	35563
74.89513	264.5	0.6684518	98.625		0.49554962	224808.1	35563
119.28299	293.0	0.8043796	73.75		-0.49554962	224808.1	35563
107.85223	433.75	0.33356103	139.75	a	0.49554962	224808.1	35563
148.42818	442.0	0.6457317	124.125		0.49554962	224808.1	35563
103.01144	422.5	0.7474849	182.875	a	0.49554962	224808.1	35563
189.54907	331.25	0.67284346	87.8125		0.49554962	224808.1	35563
328.07465	568.0	0.75215644	150.125		0.49554962	224808.1	35563
240.8376	353.5	0.47649863	144.0	b	0.49554962	224808.1	35563
185.55632	398.25	0.55233413	153.0	a	0.49554962	224808.1	35563
217.57289	319.25	0.85126585	2.7714844	d	0.49554962	224808.1	35563
209.65652	283.0	0.8598633	114.5		0.49554962	224808.1	35563
98.73026	394.25	0.50183487	185.625	a	0.49554962	224808.1	35563
133.02106	717.0	0.71852267	185.125		-0.49554962	224808.1	35563
188.19365	318.75	0.564473	117.4375		0.49554962	224808.1	35563
98.34526	378.25	0.62957466	116.4375		0.49554962	224808.1	35563
263.1418	440.75	0.47280845	159.875	a	0.49554962	224808.1	35563
302.84125	350.0	0.5126812	120.5		-0.49554962	224808.1	35563
104.92694	296.75	0.6421053	120.125	c	0.49554962	224808.1	35563
355.82465	629.0	0.527439	177.125	a	0.49554962	224808.1	35563
289.0018	359.0	0.5817734	174.625		0.49554962	224808.1	35563
218.03175	397.75	0.75156444	173.0		0.49554962	224808.1	35563
239.99222	397.75	0.6532663	187.875		0.49554962	224808.1	35563
144.24782	397.75	0.37577003	160.625	a	-0.49554962	224808.1	35563
50.152462	870.5	0.42857143	185.625	a	0.49554962	224808.1	35563
144.2346	425.5	0.28574878	184.375	a	0.49554962	224808.1	35563
230.33539	471.0	0.48066103	173.75	a	0.49554962	224808.1	35563
166.57198	312.0	0.7137905	103.0625		0.49554962	224808.1	35563
312.34396	221.375	0.7654639	91.8125		0.49554962	224808.1	35563
167.60426	249.125	0.66212267	98.1875		0.49554962	224808.1	35563
188.3241	442.75	0.53327054	173.5	a	-0.49554962	224808.1	35563
243.85132	296.75	0.45471597	136.875	d	0.49554962	224808.1	35563
63.42342	355.25	0.83978397	135.5		0.49554962	224808.1	35563
173.35326	503.0	0.8180039	164.375		0.49554962	224808.1	35563
626.00934	469.5	0.7902989	145.75		0.49554962	224808.1	35563
142.84346	232.5	0.739228	89.8125	c	0.49554962	224808.1	35563
343.90543	436.5	0.6074981	158.375	a	0.49554962	224808.1	35563
190.48698	332.0	0.56602114	119.5625		0.49554962	224808.1	35563
149.78386	344.75	0.6143524	123.3125		0.49554962	224808.1	35563
213.85211	370.25	0.5228864	158.25		0.49554962	224808.1	35563
139.27919	481.0	0.273291	184.375	a	0.49554962	224808.1	35563
