lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
439.76	276.75	0.5235883	89.875		0.49554962	290180.0	35563
130.50378	401.75	0.66932905	153.25	a	0.49554962	290180.0	35563
147.54533	412.75	0.67274755	157.0		0.49554962	290180.0	35563
267.49176	339.0	0.8646288	112.0		0.49554962	290180.0	35563
63.588013	418.0	0.7062999	102.8125		0.49554962	290180.0	35563
158.94278	317.0	0.9082661	79.1875		0.49554962	290180.0	35563
85.260956	650.5	0.64532185	103.5625	b	0.49554962	290180.0	35563
245.7919	415.75	0.3454401	184.125	a	0.49554962	290180.0	35563
133.8628	407.5	0.73067176	168.5	a	0.49554962	290180.0	35563
125.62894	372.0	0.56864566	161.625	a	0.49554962	290180.0	35563
235.99333	514.5	0.49455675	157.0	a	0.49554962	290180.0	35563
217.91827	588.0	0.46977508	175.0	a	-0.49554962	290180.0	35563
163.85977	532.5	0.7061856	55.46875		-0.49554962	290180.0	35563
169.88834	600.0	0.4085087	175.75	a	0.49554962	290180.0	35563
343.3206	456.75	0.62198144	170.0	a	-0.49554962	290180.0	35563
260.22845	370.0	0.6136248	161.625	a	0.49554962	290180.0	35563
201.22995	357.75	0.70157987	142.5	a	0.49554962	290180.0	35563
160.54156	245.375	0.7208308	112.875		0.49554962	290180.0	35563
80.29305	543.5	0.66740906	194.875	a	0.49554962	290180.0	35563
140.54924	747.0	0.43653673	169.0	a	-0.49554962	290180.0	35563
141.29962	650.5	0.46601072	142.375	a	0.49554962	290180.0	35563
342.1832	593.5	0.61132663	178.25	a	0.49554962	290180.0	35563
145.03918	341.25	0.8700812	7.3984375		0.49554962	290180.0	35563
274.80048	625.0	0.36639223	196.875	a	0.49554962	290180.0	35563
377.01556	402.5	0.75277776	134.0		-0.49554962	290180.0	35563
378.69467	1080.0	0.69883305	184.625	a	-0.49554962	290180.0	35563
163.07613	377.5	0.5475979	131.375		0.49554962	290180.0	35563
81.127556	642.0	0.4257384	203.5		0.49554962	290180.0	35563
121.27188	520.0	0.59017974	107.625	a	0.49554962	290180.0	35563
76.919	246.625	0.62841016	113.8125		-0.49554962	290180.0	35563
113.57124	308.75	0.85790277	114.375		0.49554962	290180.0	35563
323.77884	401.75	0.308234	177.375	a	0.49554962	290180.0	35563
197.88329	283.25	0.90214646	119.75		0.49554962	290180.0	35563
276.05542	264.25	0.7966981	136.375	b	0.49554962	290180.0	35563
130.42244	306.5	0.78798383	98.25		0.49554962	290180.0	35563
202.64146	449.5	0.53292686	195.25	a	-0.49554962	290180.0	35563
182.34099	295.5	0.8463316	104.5625		-0.49554962	290180.0	35563
113.24728	379.25	0.9076999	141.125		0.49554962	290180.0	35563
90.816925	287.0	0.44251102	121.125	b	-0.49554962	290180.0	35563
81.64358	284.0	0.869984	130.75		0.49554962	290180.0	35563
