lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
73.229454	447.0	0.44203502	187.375		0.49554962	256276.42	35563
101.21844	286.75	0.769392	97.0	c	0.49554962	256276.42	35563
358.296	402.0	0.6812541	96.0625		0.49554962	256276.42	35563
215.6278	317.25	0.5826772	106.75		0.49554962	256276.42	35563
162.03401	396.25	0.5063396	154.25	a	0.49554962	256276.42	35563
192.6543	412.75	0.43138424	161.625	a	-0.49554962	256276.42	35563
175.17935	550.5	0.43054757	175.125	a	0.49554962	256276.42	35563
111.61235	328.0	0.9160105	128.25		0.49554962	256276.42	35563
157.48785	460.25	0.91762936	1.4033203		0.49554962	256276.42	35563
118.86689	471.5	0.49118224	148.25	a	0.49554962	256276.42	35563
161.39296	385.5	0.6392562	175.5	c	-0.49554962	256276.42	35563
190.19547	275.25	0.9474146	100.9375	b	-0.49554962	256276.42	35563
292.9429	613.0	0.52272725	115.6875	a	0.49554962	256276.42	35563
80.99721	314.75	0.78541666	123.625		0.49554962	256276.42	35563
64.76208	318.75	0.7726064	133.375		0.49554962	256276.42	35563
277.47452	440.0	0.83361346	93.1875	d	0.49554962	256276.42	35563
68.4553	465.25	0.5570652	87.75		0.49554962	256276.42	35563
49.11525	277.75	0.8687259	123.8125		-0.49554962	256276.42	35563
445.51004	521.5	0.36785713	210.75	c	0.49554962	256276.42	35563
64.61471	316.0	0.6265394	123.8125	b	-0.49554962	256276.42	35563
214.13626	453.25	0.51938504	123.9375		0.49554962	256276.42	35563
69.44864	243.5	0.85863096	4.4453125	d	0.49554962	256276.42	35563
52.007156	269.0	0.48991752	107.0	c	-0.49554962	256276.42	35563
290.2983	560.5	0.49925706	176.5	a	0.49554962	256276.42	35563
99.27274	284.75	0.7605634	74.6875		0.49554962	256276.42	35563
205.54619	473.25	0.5607438	175.25	a	0.49554962	256276.42	35563
218.45453	573.0	0.6933819	181.25	a	0.49554962	256276.42	35563
151.81041	423.75	0.28484163	198.0	a	-0.49554962	256276.42	35563
119.00098	259.0	0.54988027	129.125	a	0.49554962	256276.42	35563
173.11282	255.75	0.82891023	99.25	d	0.49554962	256276.42	35563
170.6394	447.25	0.4664179	159.0		0.49554962	256276.42	35563
143.96158	356.0	0.7836338	123.9375		0.49554962	256276.42	35563
118.23328	230.75	0.6679331	96.75		-0.49554962	256276.42	35563
206.13892	450.0	0.39962548	168.375	a	0.49554962	256276.42	35563
213.43268	476.0	0.5485294	193.625	a	0.49554962	256276.42	35563
55.92027	387.25	0.39100096	178.75	a	0.49554962	256276.42	35563
106.45523	367.5	0.6991018	192.625		0.49554962	256276.42	35563
313.66357	467.5	0.74452955	88.4375	b	0.49554962	256276.42	35563
185.86447	243.25	0.60724896	91.5625	d	0.49554962	256276.42	35563
368.97775	682.0	0.82148695	179.75		-0.49554962	256276.42	35563
101.21977	378.5	0.6130045	153.625	a	-0.49554962	256276.42	35563
89.34989	212.0	0.757515	91.1875		-0.49554962	256276.42	35563
217.32939	336.25	0.62219906	85.625		0.49554962	256276.42	35563
187.21376	338.75	0.4152824	170.625	a	0.49554962	256276.42	35563
92.194626	434.25	0.34820485	176.25	a	-0.49554962	256276.42	35563
279.39352	567.5	0.36397058	158.375	a	0.49554962	256276.42	35563
109.05888	302.75	0.5389734	126.1875		-0.49554962	256276.42	35563
66.24479	219.5	0.55296725	84.5625	c	0.49554962	256276.42	35563
149.20323	409.25	0.83893394	103.4375		0.49554962	256276.42	35563
134.69339	328.0	0.78445834	118.3125		0.49554962	256276.42	35563
161.78519	442.0	0.78411216	99.25		0.49554962	256276.42	35563
140.89388	288.75	0.9462875	127.8125		0.49554962	256276.42	35563
62.099293	455.0	0.42844284	161.625		-0.49554962	256276.42	35563
202.44582	412.0	0.77965236	100.9375	a	-0.49554962	256276.42	35563
262.6085	490.25	0.39307228	196.0	a	-0.49554962	256276.42	35563
301.20966	702.0	0.48153278	180.75	a	0.49554962	256276.42	35563
87.65864	372.5	0.45370904	145.25		-0.49554962	256276.42	35563
469.9442	565.5	0.5065502	184.875	a	0.49554962	256276.42	35563
320.0939	625.0	0.3859589	200.25	a	-0.49554962	256276.42	35563
506.45337	417.5	0.6354101	133.75	a	0.49554962	256276.42	35563
92.04167	216.375	0.7889073	95.4375		-0.49554962	256276.42	35563
144.26927	282.25	0.8218182	99.375		-0.49554962	256276.42	35563
236.2561	399.5	0.6982289	107.6875	a	0.49554962	256276.42	35563
91.998825	288.75	0.895166	111.75		-0.49554962	256276.42	35563
144.49176	345.75	0.25159526	160.5	a	0.49554962	256276.42	35563
88.47043	330.0	0.35233778	159.25	a	0.49554962	256276.42	35563
123.53902	479.75	0.8676123	65.6875	d	0.49554962	256276.42	35563
65.4177	294.25	0.6943991	93.5625	b	0.49554962	256276.42	35563
133.13419	607.5	0.84248555	151.0		0.49554962	256276.42	35563
116.66715	382.75	0.58709943	153.375	a	0.49554962	256276.42	35563
113.98909	264.25	0.76428574	65.4375	c	0.49554962	256276.42	35563
175.51582	391.75	0.50792646	132.625		-0.49554962	256276.42	35563
308.62576	544.0	0.32993594	195.5	a	0.49554962	256276.42	35563
200.29971	401.25	0.47311828	169.25	a	0.49554962	256276.42	35563
93.7787	345.75	0.4301423	136.875		0.49554962	256276.42	35563
110.520134	478.5	0.82069457	146.75		0.49554962	256276.42	35563
355.8958	310.75	0.8718381	136.0		0.49554962	256276.42	35563
102.30744	311.5	0.72608435	114.875		0.49554962	256276.42	35563
104.35087	296.25	0.89274925	85.1875		0.49554962	256276.42	35563
69.01756	231.375	0.5480769	91.625		-0.49554962	256276.42	35563
194.76479	359.25	0.50184673	157.625	a	0.49554962	256276.42	35563
268.9597	444.75	0.65640193	90.8125	a	-0.49554962	256276.42	35563
303.40695	341.5	0.25954434	155.125	a	0.49554962	256276.42	35563
64.95505	209.875	0.49963424	65.25		0.49554962	256276.42	35563
197.26955	530.0	0.8966042	116.5		0.49554962	256276.42	35563
214.50667	570.0	0.7650664	94.1875	a	0.49554962	256276.42	35563
54.052914	386.25	0.4438911	150.0	a	-0.49554962	256276.42	35563
207.44882	595.5	0.6854575	189.75	a	0.49554962	256276.42	35563
149.16692	441.0	0.6980548	186.0	a	0.49554962	256276.42	35563
99.32181	287.5	0.55466104	150.5		0.49554962	256276.42	35563
270.48196	428.5	0.4279595	177.5		0.49554962	256276.42	35563
115.89774	733.0	0.6571668	171.875	a	0.49554962	256276.42	35563
395.09943	502.75	0.3413371	174.625	b	-0.49554962	256276.42	35563
96.88635	396.0	0.4332966	146.0	a	0.49554962	256276.42	35563
137.97147	241.875	0.7344932	102.4375		0.49554962	256276.42	35563
118.01166	620.5	0.38295054	192.75	a	0.49554962	256276.42	35563
189.09094	415.75	0.39715832	157.625		-0.49554962	256276.42	35563
58.877804	307.75	0.7202602	130.875		-0.49554962	256276.42	35563
189.21196	314.75	0.4473358	133.875	b	-0.49554962	256276.42	35563
45.700623	257.5	0.5304948	109.25	b	0.49554962	256276.42	35563
74.89674	504.0	0.29765674	178.5	a	0.49554962	256276.42	35563
298.80307	415.25	0.8103168	136.75	a	-0.49554962	256276.42	35563
200.69957	771.5	0.583237	226.25	a	-0.49554962	256276.42	35563
212.24323	479.5	0.82338184	89.1875	b	-0.49554962	256276.42	35563
126.08697	361.25	0.90472376	116.4375		0.49554962	256276.42	35563
73.64078	457.75	0.95936394	164.125		-0.49554962	256276.42	35563
53.772682	289.0	0.8018265	67.875	c	0.49554962	256276.42	35563
206.41731	347.5	0.84484196	154.375	c	0.49554962	256276.42	35563
241.84854	341.75	0.57186544	147.125		0.49554962	256276.42	35563
153.20505	247.5	0.77189606	112.5625		0.49554962	256276.42	35563
242.2813	352.5	0.8224299	125.5625		-0.49554962	256276.42	35563
229.90868	303.0	0.81968504	113.625		0.49554962	256276.42	35563
82.73739	557.0	0.50879765	178.125	a	0.49554962	256276.42	35563
168.45413	300.75	0.7897436	77.25		0.49554962	256276.42	35563
89.09848	320.5	0.3170609	133.125		0.49554962	256276.42	35563
57.378635	443.5	0.50520515	171.375	a	0.49554962	256276.42	35563
129.93954	234.5	0.79214627	100.375		-0.49554962	256276.42	35563
63.249493	342.75	0.33057228	169.375	a	0.49554962	256276.42	35563
126.0656	332.25	0.65080875	97.4375	d	0.49554962	256276.42	35563
255.15482	402.5	0.79299563	137.0		0.49554962	256276.42	35563
287.74838	449.75	0.88868725	166.75		0.49554962	256276.42	35563
153.43845	769.5	0.46007428	177.25	a	0.49554962	256276.42	35563
93.4845	428.75	0.6379822	124.9375	a	0.49554962	256276.42	35563
176.01921	346.25	0.2406383	172.5	a	-0.49554962	256276.42	35563
409.14664	471.25	0.36624205	165.375	a	0.49554962	256276.42	35563
235.41783	312.25	0.4411135	113.3125	c	0.49554962	256276.42	35563
132.03827	517.0	0.27508897	182.5	a	0.49554962	256276.42	35563
160.41545	435.0	0.4301233	183.0	a	-0.49554962	256276.42	35563
218.34236	287.0	0.6817766	141.5		0.49554962	256276.42	35563
84.354675	235.125	0.52363443	56.4375		-0.49554962	256276.42	35563
120.98839	518.5	0.21844284	200.25	a	0.49554962	256276.42	35563
465.946	784.5	0.6140873	179.125	a	0.49554962	256276.42	35563
83.84134	299.5	0.75683737	103.625		-0.49554962	256276.42	35563
122.4153	446.75	0.4167813	181.25	a	0.49554962	256276.42	35563
151.6973	603.5	0.61440676	196.875	a	0.49554962	256276.42	35563
106.33434	315.75	0.51577365	111.875	a	0.49554962	256276.42	35563
65.08118	469.0	0.8467318	157.75		-0.49554962	256276.42	35563
63.413425	492.5	0.55667204	199.0	a	-0.49554962	256276.42	35563
320.52368	895.0	0.7749155	142.0	b	-0.49554962	256276.42	35563
253.43314	366.25	0.5336866	164.75	a	0.49554962	256276.42	35563
252.83078	601.0	0.5459296	180.625	a	0.49554962	256276.42	35563
61.44785	297.25	0.73935556	120.0625		-0.49554962	256276.42	35563
171.86836	314.5	0.7559904	113.5625		0.49554962	256276.42	35563
198.54655	350.25	0.5423581	139.125		-0.49554962	256276.42	35563
214.99805	488.75	0.41988033	193.25	a	-0.49554962	256276.42	35563
115.46967	251.125	0.8193859	104.125	c	-0.49554962	256276.42	35563
209.509	456.75	0.9039179	133.625		0.49554962	256276.42	35563
70.62097	329.25	0.5382032	145.875		0.49554962	256276.42	35563
107.783646	473.0	0.38476756	215.75	a	0.49554962	256276.42	35563
176.78358	301.0	0.88987565	115.75		0.49554962	256276.42	35563
58.151253	379.25	0.5519958	165.0	a	0.49554962	256276.42	35563
123.57799	274.0	0.79087454	92.6875		0.49554962	256276.42	35563
196.45834	202.75	0.74600554	72.8125	c	0.49554962	256276.42	35563
197.83815	725.5	0.77483803	176.625	d	0.49554962	256276.42	35563
261.7179	515.0	0.78228533	181.0		0.49554962	256276.42	35563
320.93698	427.75	0.5943542	163.75		0.49554962	256276.42	35563
299.4769	372.75	0.8041458	129.375		0.49554962	256276.42	35563
240.51805	478.5	0.49817297	209.0		0.49554962	256276.42	35563
366.9897	581.5	0.7026627	181.125	a	-0.49554962	256276.42	35563
208.50085	268.0	0.45561665	147.375	b	-0.49554962	256276.42	35563
167.90271	377.0	0.7764505	163.0	b	-0.49554962	256276.42	35563
251.27359	304.0	0.8472091	86.875		0.49554962	256276.42	35563
54.570293	423.0	0.82457143	105.25		0.49554962	256276.42	35563
104.76087	289.75	0.7056701	108.3125		0.49554962	256276.42	35563
97.913994	349.25	0.3554817	142.375	a	-0.49554962	256276.42	35563
129.59808	396.0	0.91977483	126.5		0.49554962	256276.42	35563
58.930717	416.5	0.8763505	152.125		-0.49554962	256276.42	35563
161.55116	252.375	0.8033708	102.375		0.49554962	256276.42	35563
117.75865	474.5	0.6704893	165.625		0.49554962	256276.42	35563
125.20489	404.75	0.58153754	166.375	a	0.49554962	256276.42	35563
196.23613	999.5	0.47282898	354.5	a	0.49554962	256276.42	35563
262.90143	620.5	0.43200994	259.25	a	0.49554962	256276.42	35563
349.5547	666.5	0.3724293	220.875	a	0.49554962	256276.42	35563
123.611465	420.5	0.7115698	164.375		0.49554962	256276.42	35563
67.54707	409.0	0.72304994	98.0625	b	0.49554962	256276.42	35563
94.32874	452.75	0.43670383	172.625	a	0.49554962	256276.42	35563
216.47339	428.0	0.64281106	155.75		0.49554962	256276.42	35563
181.19617	328.0	0.39719847	144.25	b	0.49554962	256276.42	35563
289.8647	537.0	0.62349117	180.625		0.49554962	256276.42	35563
149.81845	250.625	0.6599424	106.375		0.49554962	256276.42	35563
105.00397	336.5	0.76583713	134.375		-0.49554962	256276.42	35563
356.55054	461.75	0.30770412	178.75	a	0.49554962	256276.42	35563
175.08133	479.25	0.30913728	197.125	a	0.49554962	256276.42	35563
98.35716	399.5	0.48441043	173.375	a	0.49554962	256276.42	35563
199.6612	257.75	0.5851911	100.25	b	0.49554962	256276.42	35563
82.14064	452.5	0.35849056	172.625	a	0.49554962	256276.42	35563
242.38692	324.25	0.57364917	139.5		0.49554962	256276.42	35563
216.69286	431.25	0.5085409	165.25	a	0.49554962	256276.42	35563
177.76161	216.25	0.54664725	83.5625		0.49554962	256276.42	35563
386.03632	360.5	0.68278086	137.5	a	0.49554962	256276.42	35563
70.07344	375.5	0.8946903	107.3125		0.49554962	256276.42	35563
73.307144	236.75	0.7021136	73.3125		0.49554962	256276.42	35563
69.04312	332.5	0.844373	104.625		-0.49554962	256276.42	35563
303.56757	506.5	0.85167956	162.0	c	0.49554962	256276.42	35563
87.49438	353.25	0.5715278	119.1875	a	0.49554962	256276.42	35563
304.0902	606.0	0.3571103	134.5	a	0.49554962	256276.42	35563
258.03204	384.75	0.52015644	152.75		0.49554962	256276.42	35563
201.41441	559.5	0.6968326	185.25	a	0.49554962	256276.42	35563
213.46143	355.0	0.8290196	141.25	c	-0.49554962	256276.42	35563
62.45981	557.0	0.7561644	167.375	a	0.49554962	256276.42	35563
216.86172	516.5	0.38457662	196.625	a	0.49554962	256276.42	35563
283.6554	723.0	0.83710694	131.25		-0.49554962	256276.42	35563
63.075314	271.0	0.8447155	98.75		0.49554962	256276.42	35563
187.61812	359.25	0.75644225	81.25		0.49554962	256276.42	35563
456.9376	785.5	0.6194332	202.75	a	-0.49554962	256276.42	35563
142.5253	399.0	0.48482758	172.625	a	0.49554962	256276.42	35563
187.07932	253.0	0.90123457	75.5		0.49554962	256276.42	35563
200.14714	457.25	0.39137134	188.125		0.49554962	256276.42	35563
181.52385	257.0	0.53190106	138.125	c	0.49554962	256276.42	35563
206.01466	281.5	0.7854507	139.875		0.49554962	256276.42	35563
292.93073	503.0	0.6547933	192.875	a	-0.49554962	256276.42	35563
92.26633	401.25	0.6475771	118.0625	a	0.49554962	256276.42	35563
103.50479	510.5	0.6646778	105.875		-0.49554962	256276.42	35563
346.4616	326.5	0.4344217	128.875	a	0.49554962	256276.42	35563
75.225815	383.0	0.7117078	142.5	a	0.49554962	256276.42	35563
128.95392	756.5	0.468393	184.0	a	0.49554962	256276.42	35563
118.1824	245.75	0.70971304	99.0625		0.49554962	256276.42	35563
172.93051	366.75	0.79840094	158.125	a	0.49554962	256276.42	35563
261.4933	455.0	0.69045454	65.875		0.49554962	256276.42	35563
104.58136	474.75	0.55686545	159.25	a	0.49554962	256276.42	35563
168.43237	306.0	0.6795276	99.5	a	0.49554962	256276.42	35563
143.80334	380.0	0.4070017	182.125	a	0.49554962	256276.42	35563
108.63689	356.25	0.9293544	139.875		0.49554962	256276.42	35563
80.76213	242.875	0.8382353	74.0	c	0.49554962	256276.42	35563
206.02022	360.75	0.66561264	193.875	c	-0.49554962	256276.42	35563
96.370705	538.0	0.29985756	175.5	a	0.49554962	256276.42	35563
220.50899	425.5	0.53891593	173.625	a	-0.49554962	256276.42	35563
