lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
160.88693	544.5	0.6886719	138.0	a	0.49554962	193245.5	35563
288.21948	208.625	0.7830688	89.9375		0.49554962	193245.5	35563
182.0657	265.0	0.787555	118.9375	c	0.49554962	193245.5	35563
61.636677	425.25	0.6967485	174.75	a	0.49554962	193245.5	35563
138.72992	266.75	0.48798078	105.375	b	-0.49554962	193245.5	35563
109.60712	236.25	0.8165345	84.3125	c	-0.49554962	193245.5	35563
198.26306	377.75	0.4470534	189.375		0.49554962	193245.5	35563
107.42235	473.75	0.6930362	132.375		0.49554962	193245.5	35563
347.3837	563.0	0.71955556	165.125		0.49554962	193245.5	35563
404.87637	1268.0	0.6536	187.75	a	0.49554962	193245.5	35563
96.94509	254.75	0.9201717	119.625	d	0.49554962	193245.5	35563
90.936195	353.25	0.4376644	151.875	a	-0.49554962	193245.5	35563
177.54962	511.75	0.57618654	170.5	a	0.49554962	193245.5	35563
93.955185	432.5	0.78341585	5.5742188	d	0.49554962	193245.5	35563
653.4589	906.5	0.48241502	376.75	a	-0.49554962	193245.5	35563
388.7101	409.25	0.33003953	148.5	b	0.49554962	193245.5	35563
314.3871	437.25	0.6207881	165.25	b	0.49554962	193245.5	35563
306.56964	268.25	0.8169324	85.75		0.49554962	193245.5	35563
158.8022	217.875	0.5065514	99.625	c	-0.49554962	193245.5	35563
149.69026	383.25	0.6563591	124.1875	a	-0.49554962	193245.5	35563
139.52626	296.5	0.6804734	96.125		-0.49554962	193245.5	35563
282.11185	377.75	0.832079	114.5625		0.49554962	193245.5	35563
108.03566	255.125	0.71428573	89.75		0.49554962	193245.5	35563
77.27575	228.0	0.68467474	15.2734375		0.49554962	193245.5	35563
302.24026	518.5	0.77096117	153.0		-0.49554962	193245.5	35563
228.00053	262.0	0.7619048	96.25		0.49554962	193245.5	35563
302.4099	243.5	0.51447874	97.625		0.49554962	193245.5	35563
221.22203	370.5	0.69132483	161.125		0.49554962	193245.5	35563
53.329308	276.25	0.7532467	110.0625		0.49554962	193245.5	35563
159.78792	419.0	0.3069335	168.375	a	0.49554962	193245.5	35563
249.04433	443.5	0.562323	164.375	a	0.49554962	193245.5	35563
224.81567	323.75	0.475	135.25		0.49554962	193245.5	35563
75.45654	211.875	0.67083335	86.3125	c	0.49554962	193245.5	35563
72.03555	417.25	0.45594126	177.25		0.49554962	193245.5	35563
76.03917	277.5	0.8239084	88.875		0.49554962	193245.5	35563
169.46436	281.25	0.5556144	115.875	b	0.49554962	193245.5	35563
168.98308	331.0	0.9231302	128.25		0.49554962	193245.5	35563
161.8739	550.0	0.76327866	157.625		0.49554962	193245.5	35563
275.69647	479.0	0.65321374	191.625		0.49554962	193245.5	35563
520.2184	759.5	0.5012854	169.125	a	-0.49554962	193245.5	35563
111.438835	263.5	0.51673496	109.5	b	0.49554962	193245.5	35563
346.91934	232.875	0.632874	84.1875		0.49554962	193245.5	35563
297.1276	460.0	0.9347235	181.875		-0.49554962	193245.5	35563
116.461174	338.5	0.76806724	90.0625		-0.49554962	193245.5	35563
245.54073	316.25	0.4986339	143.125		0.49554962	193245.5	35563
178.26593	497.75	0.57746476	165.25	a	0.49554962	193245.5	35563
73.66456	306.75	0.5917746	104.5		0.49554962	193245.5	35563
95.26732	251.625	0.669237	123.125		-0.49554962	193245.5	35563
542.3428	732.5	0.6295637	154.5	a	0.49554962	193245.5	35563
225.11917	434.25	0.4100237	163.75	a	-0.49554962	193245.5	35563
146.83217	453.0	0.52158487	180.25	a	0.49554962	193245.5	35563
182.5205	370.0	0.31568998	175.125	a	0.49554962	193245.5	35563
303.64917	453.5	0.69528794	7.96875	d	0.49554962	193245.5	35563
506.55878	790.5	0.3490427	92.125	a	-0.49554962	193245.5	35563
66.13467	261.75	0.30200946	110.5625	a	0.49554962	193245.5	35563
47.18878	422.5	0.8738004	95.4375		-0.49554962	193245.5	35563
113.39893	297.0	0.46461126	113.8125		-0.49554962	193245.5	35563
288.0778	434.25	0.506917	166.875	a	0.49554962	193245.5	35563
192.75436	505.0	0.76073617	142.5		-0.49554962	193245.5	35563
335.70728	267.5	0.56962025	104.25	b	0.49554962	193245.5	35563
133.1289	302.5	0.80037487	112.9375		0.49554962	193245.5	35563
390.88406	468.75	0.56798244	135.75	a	-0.49554962	193245.5	35563
100.92226	204.875	0.586722	80.0	a	0.49554962	193245.5	35563
51.19019	351.0	0.7999117	142.75		-0.49554962	193245.5	35563
159.64618	269.25	0.70187795	84.9375	d	0.49554962	193245.5	35563
173.69893	238.25	0.73696685	94.25		0.49554962	193245.5	35563
97.47165	298.25	0.41012397	123.375		-0.49554962	193245.5	35563
117.76852	261.5	0.6152987	106.625		0.49554962	193245.5	35563
235.90143	400.25	0.52014434	144.0	a	0.49554962	193245.5	35563
119.51461	399.0	0.7378486	141.25		0.49554962	193245.5	35563
229.67378	290.5	0.59694916	157.375	a	-0.49554962	193245.5	35563
188.36166	213.125	0.8223872	67.75	c	0.49554962	193245.5	35563
76.09432	403.0	0.83733827	154.625		0.49554962	193245.5	35563
