lep_pt	AK8_pt	genWeights	sumWeight	N_exp
225.71971	234.375	0.49554962	209915.81	35563
292.453	419.75	0.49554962	209915.81	35563
105.09216	333.75	0.49554962	209915.81	35563
103.30378	327.5	0.49554962	209915.81	35563
115.33255	231.625	0.49554962	209915.81	35563
134.39966	232.375	0.49554962	209915.81	35563
26.452742	259.5	0.49554962	209915.81	35563
136.53589	285.0	0.49554962	209915.81	35563
44.446796	216.0	0.49554962	209915.81	35563
157.3245	214.625	0.49554962	209915.81	35563
132.36986	304.5	0.49554962	209915.81	35563
96.82615	513.0	0.49554962	209915.81	35563
57.704845	229.25	-0.49554962	209915.81	35563
171.86397	309.0	0.49554962	209915.81	35563
236.14897	210.125	0.49554962	209915.81	35563
180.51666	235.625	0.49554962	209915.81	35563
238.30032	531.0	0.49554962	209915.81	35563
320.7353	401.75	-0.49554962	209915.81	35563
182.83498	264.25	0.49554962	209915.81	35563
64.65686	304.75	0.49554962	209915.81	35563
50.43508	384.5	0.49554962	209915.81	35563
254.49753	432.0	0.49554962	209915.81	35563
182.8434	391.25	-0.49554962	209915.81	35563
80.670105	340.5	0.49554962	209915.81	35563
209.78954	338.75	0.49554962	209915.81	35563
58.84004	211.0	-0.49554962	209915.81	35563
42.604637	274.75	0.49554962	209915.81	35563
65.96071	225.0	0.49554962	209915.81	35563
101.35426	216.625	0.49554962	209915.81	35563
25.279387	226.75	0.49554962	209915.81	35563
135.34277	254.0	-0.49554962	209915.81	35563
48.35418	383.0	0.49554962	209915.81	35563
117.92354	209.25	0.49554962	209915.81	35563
204.52489	269.25	0.49554962	209915.81	35563
110.07441	258.0	-0.49554962	209915.81	35563
254.9547	533.0	0.49554962	209915.81	35563
517.7176	451.25	0.49554962	209915.81	35563
65.39755	316.5	0.49554962	209915.81	35563
211.6046	456.25	-0.49554962	209915.81	35563
83.93191	215.625	0.49554962	209915.81	35563
38.198353	303.75	0.49554962	209915.81	35563
49.625923	410.0	0.49554962	209915.81	35563
