lep_pt	genWeights	sumWeight	N_exp
87.56084	2.8689086	24959.504	29118
743.2833	2.8689086	24959.504	29118
134.7199	-2.8689086	24959.504	29118
65.20208	2.8689086	24959.504	29118
96.397835	2.8689086	24959.504	29118
47.885906	2.8689086	24959.504	29118
56.69747	2.8689086	24959.504	29118
84.68452	2.8689086	24959.504	29118
60.14439	2.8689086	24959.504	29118
64.69004	2.8689086	24959.504	29118
17.474882	-2.8689086	24959.504	29118
21.811892	2.8689086	24959.504	29118
55.002567	2.8689086	24959.504	29118
15.279149	2.8689086	24959.504	29118
69.31627	-2.8689086	24959.504	29118
683.8513	-2.8689086	24959.504	29118
90.95746	2.8689086	24959.504	29118
37.058453	-2.8689086	24959.504	29118
85.916885	-2.8689086	24959.504	29118
44.66328	2.8689086	24959.504	29118
46.302784	2.8689086	24959.504	29118
86.95118	2.8689086	24959.504	29118
36.72264	-2.8689086	24959.504	29118
83.20327	2.8689086	24959.504	29118
90.314354	2.8689086	24959.504	29118
16.456125	-2.8689086	24959.504	29118
30.735641	2.8689086	24959.504	29118
20.332348	-2.8689086	24959.504	29118
58.890835	2.8689086	24959.504	29118
99.14473	-2.8689086	24959.504	29118
86.09907	-2.8689086	24959.504	29118
47.21162	-2.8689086	24959.504	29118
106.63234	-2.8689086	24959.504	29118
43.985943	2.8689086	24959.504	29118
70.38262	2.8689086	24959.504	29118
60.77792	2.8689086	24959.504	29118
29.134993	2.8689086	24959.504	29118
35.39113	2.8689086	24959.504	29118
46.271286	2.8689086	24959.504	29118
71.66323	2.8689086	24959.504	29118
26.879047	2.8689086	24959.504	29118
22.919502	2.8689086	24959.504	29118
25.04253	2.8689086	24959.504	29118
29.09961	-2.8689086	24959.504	29118
21.784184	2.8689086	24959.504	29118
144.64232	-2.8689086	24959.504	29118
64.05422	-2.8689086	24959.504	29118
86.788414	2.8689086	24959.504	29118
108.72409	2.8689086	24959.504	29118
54.336304	-2.8689086	24959.504	29118
116.59992	2.8689086	24959.504	29118
61.393578	2.8689086	24959.504	29118
89.419846	2.8689086	24959.504	29118
78.3107	2.8689086	24959.504	29118
89.80942	2.8689086	24959.504	29118
28.538733	-2.8689086	24959.504	29118
42.747803	-2.8689086	24959.504	29118
64.89217	2.8689086	24959.504	29118
101.60387	-2.8689086	24959.504	29118
42.68505	2.8689086	24959.504	29118
33.899002	2.8689086	24959.504	29118
28.807396	-2.8689086	24959.504	29118
166.90706	-2.8689086	24959.504	29118
39.777813	2.8689086	24959.504	29118
58.061913	2.8689086	24959.504	29118
80.9729	2.8689086	24959.504	29118
35.190792	2.8689086	24959.504	29118
256.2202	-2.8689086	24959.504	29118
34.312904	2.8689086	24959.504	29118
94.370735	2.8689086	24959.504	29118
284.3021	2.8689086	24959.504	29118
101.66425	2.8689086	24959.504	29118
85.98954	-2.8689086	24959.504	29118
28.12798	2.8689086	24959.504	29118
73.97487	2.8689086	24959.504	29118
45.494003	-2.8689086	24959.504	29118
47.48688	-2.8689086	24959.504	29118
42.69737	-2.8689086	24959.504	29118
31.089901	-2.8689086	24959.504	29118
33.679085	-2.8689086	24959.504	29118
33.51834	2.8689086	24959.504	29118
64.00465	2.8689086	24959.504	29118
75.96421	-2.8689086	24959.504	29118
42.995323	-2.8689086	24959.504	29118
