AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
25.859375	200.0	25.859375	7.599592e-07	0.27954102	0.9773293413568922	False
50.8125	330.5	50.8125	1.2889504e-05	0.13671875	1.1179852347608659	False
25.09375	316.25	25.09375	1.628697e-05	0.14086914	1.6154680143628894	False
41.9375	219.125	41.9375	0.00053167343	0.078552246	5.254323859226176	False
36.1875	236.5	36.1875	1.950562e-05	0.5673828	1.8128360882602408	False
102.1875	483.25	102.1875	6.6822395e-07	0.47998047	6.589931128900929	False
28.96875	192.5	28.96875	4.1583553e-07	0.2668457	0.9480204494829252	False
61.8125	276.5	61.8125	0.77197266	0.061584473	2.575930992761542	False
56.375	285.75	56.375	8.702278e-06	0.058929443	1.422322970175557	False
25.390625	187.25	25.390625	0.00014173985	0.06890869	0.43020180627569005	False
45.78125	176.0	45.78125	2.4050474e-05	0.058898926	1.6374628915796734	False
35.46875	347.5	74.40625	1.0207295e-05	0.054595947	3.3308298605334556	False
52.0625	266.25	52.0625	0.0010147095	0.78564453	7.897081746853203	False
68.6875	375.75	68.6875	0.00017309189	0.6611328	0.5875208928201943	False
28.109375	216.0	28.109375	0.000161767	0.06652832	4.216224917581741	False
123.1875	196.875	123.1875	2.4065375e-06	0.98535156	0.12588757207004164	False
110.75	246.625	110.75	1.3047829e-06	0.106933594	2.249148121535171	False
30.9375	285.5	30.9375	0.00920105	0.07867432	1.2490815640332613	False
27.140625	440.0	27.140625	1.6968697e-06	0.08630371	0.10911159017356908	False
127.375	186.0	127.375	2.2992492e-05	0.9746094	5.429494764712004	False
66.3125	275.5	66.3125	7.763505e-06	0.9980469	5.156478016867879	False
28.21875	365.75	28.21875	6.5863132e-06	0.090148926	2.9624652924809283	False
27.328125	416.5	27.328125	6.3963234e-06	0.066223145	1.207880736554273	False
25.9375	198.5	25.9375	0.0012989044	0.058288574	1.2086528774456013	False
65.4375	173.375	65.4375	4.0084124e-06	0.06530762	0.45409006557416376	False
33.5625	233.125	33.5625	3.5732985e-05	0.09527588	4.744638477255208	False
37.53125	479.5	37.53125	0.00094127655	0.08392334	1.1847090525726571	False
33.5625	227.75	33.5625	7.5638294e-05	0.33520508	4.756759706584731	False
27.03125	224.25	27.03125	3.3289194e-05	0.08081055	1.2335092124488085	False
45.28125	329.75	45.28125	0.000705719	0.7885742	0.6189393781100989	False
34.0625	199.375	34.0625	0.010620117	0.5361328	4.747029412348795	False
25.484375	204.875	25.484375	0.00040531158	0.18774414	3.942132227052042	False
26.59375	512.0	153.21875	7.275492e-06	0.05340576	1.9018336934995261	False
29.34375	194.0	29.34375	2.508983e-06	0.058929443	2.228593443970041	False
29.6875	195.125	29.6875	6.458722e-07	0.70703125	2.8806508386245184	False
25.765625	432.75	56.0	0.0001616478	0.04916382	2.5497308903812836	False
76.5625	211.125	76.5625	0.00042510033	0.44458008	3.2719242140584015	False
55.875	407.75	55.875	0.000104784966	0.9033203	1.9137552923509986	False
30.390625	445.5	30.390625	0.007850647	0.07684326	1.1914569831281199	False
79.0	589.5	79.0	0.017700195	0.09240723	6.840924135963732	False
25.28125	217.125	25.28125	8.2934275e-07	0.28808594	1.0209678732484662	False
26.953125	180.0	26.953125	0.027267456	0.08300781	9.13695332222916	False
27.21875	187.0	27.21875	0.00014042854	0.0881958	2.646329917183408	False
29.234375	178.75	29.234375	0.004398346	0.066223145	6.4031485829280115	False
28.734375	210.75	59.59375	0.0007715225	0.06463623	1.8915334328603564	False
31.328125	186.0	31.328125	0.00025892258	0.059265137	1.258212170570772	False
32.28125	194.0	32.28125	0.000562191	0.7421875	2.175389498960456	False
26.078125	185.625	134.04688	1.450628e-05	0.63183594	0.028305983069842	False
26.140625	200.75	26.140625	0.0007901192	0.56347656	1.1213895777283938	False
37.09375	244.75	92.9375	0.54785156	0.13391113	4.185752920786925	False
40.8125	221.875	40.8125	1.5690923e-05	0.087768555	1.1780741414780778	False
