lep_pt	AK4_pt	genWeights	sumWeight	N_exp
48.670757	78.875	0.005284793	763.3356	415
129.0411	112.625	0.005284793	763.3356	415
189.78625	64.125	-0.005284793	763.3356	415
149.31999	108.3125	0.005284793	763.3356	415
120.00474	55.75	0.005284793	763.3356	415
139.99445	125.125	-0.005284793	763.3356	415
182.11378	104.0	0.005284793	763.3356	415
75.073204	70.125	0.005284793	763.3356	415
39.57074	49.59375	-0.005284793	763.3356	415
68.829475	113.375	-0.005284793	763.3356	415
287.095	137.625	-0.005284793	763.3356	415
297.2881	141.875	0.005284793	763.3356	415
75.70212	68.8125	0.005284793	763.3356	415
219.10477	54.53125	0.005284793	763.3356	415
122.571785	81.1875	0.005284793	763.3356	415
160.05312	63.25	0.005284793	763.3356	415
104.57551	50.375	0.005284793	763.3356	415
163.46454	84.5	0.005284793	763.3356	415
125.07397	63.59375	0.005284793	763.3356	415
229.52945	145.5	0.005284793	763.3356	415
123.93127	62.65625	-0.005284793	763.3356	415
105.57387	81.625	0.005284793	763.3356	415
185.55795	64.6875	0.005284793	763.3356	415
124.7454	44.0625	0.005284793	763.3356	415
154.41187	101.0	0.005284793	763.3356	415
147.94803	47.8125	-0.005284793	763.3356	415
276.66772	54.03125	0.005284793	763.3356	415
239.54674	103.5	0.005284793	763.3356	415
121.442726	35.125	0.005284793	763.3356	415
52.196198	92.625	0.005284793	763.3356	415
68.14537	65.625	0.005284793	763.3356	415
366.9423	93.8125	-0.005284793	763.3356	415
93.75992	115.875	0.005284793	763.3356	415
320.30325	94.3125	0.005284793	763.3356	415
73.09655	148.0	0.005284793	763.3356	415
76.600235	165.125	0.005284793	763.3356	415
93.38332	89.1875	-0.005284793	763.3356	415
150.46729	98.3125	0.005284793	763.3356	415
191.24962	76.25	0.005284793	763.3356	415
199.38474	68.3125	-0.005284793	763.3356	415
135.81438	100.3125	-0.005284793	763.3356	415
145.05316	79.6875	0.005284793	763.3356	415
151.2109	83.875	0.005284793	763.3356	415
310.10297	48.96875	-0.005284793	763.3356	415
39.13851	68.0	-0.005284793	763.3356	415
61.743774	71.125	0.005284793	763.3356	415
66.656364	119.5625	0.005284793	763.3356	415
141.59048	78.1875	-0.005284793	763.3356	415
241.33337	76.75	0.005284793	763.3356	415
100.049614	73.6875	-0.005284793	763.3356	415
93.83835	110.0	0.005284793	763.3356	415
254.04189	36.25	-0.005284793	763.3356	415
92.703674	145.875	0.005284793	763.3356	415
84.02403	73.75	0.005284793	763.3356	415
201.2775	126.9375	-0.005284793	763.3356	415
74.6322	129.625	0.005284793	763.3356	415
143.10791	30.171875	0.005284793	763.3356	415
68.81752	146.125	0.005284793	763.3356	415
148.06685	57.96875	0.005284793	763.3356	415
56.328064	58.1875	0.005284793	763.3356	415
211.84332	96.875	0.005284793	763.3356	415
86.7805	93.6875	-0.005284793	763.3356	415
