lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
165.14616	320.25	119.75	119.75	0.78340083	154.125	15.384004	13820881.0	855600
236.86546	1011.0	142.125	85.625	0.7818182	2.1601562	15.384004	13820881.0	855600
289.23096	324.5	81.4375	81.4375	0.5024062	147.5	15.384004	13820881.0	855600
136.14442	230.125	88.5	88.5	0.89862806	93.5	15.384004	13820881.0	855600
79.875404	392.5	89.9375	89.9375	0.8937143	52.21875	15.384004	13820881.0	855600
170.77266	194.125	101.0	101.0	0.69131	89.3125	-15.384004	13820881.0	855600
605.03174	709.0	85.5	85.5	0.42778692	225.125	-15.384004	13820881.0	855600
99.70363	335.5	118.375	118.375	0.75448716	143.5	-15.384004	13820881.0	855600
351.46533	360.0	107.75	107.75	0.62051284	150.625	-15.384004	13820881.0	855600
160.14667	400.0	68.25	68.25	0.52814424	113.0	15.384004	13820881.0	855600
58.75296	494.75	96.5	96.5	0.7812114	99.0	15.384004	13820881.0	855600
279.46277	398.25	68.875	68.875	0.5365854	156.125	-15.384004	13820881.0	855600
84.658585	543.5	138.375	138.375	0.74958724	96.1875	15.384004	13820881.0	855600
60.235847	1097.0	76.0	76.0	0.9186047	44.875	15.384004	13820881.0	855600
210.75485	341.0	60.75	60.75	0.6960323	104.4375	15.384004	13820881.0	855600
58.26788	332.5	56.09375	56.09375	0.8700078	2.5175781	15.384004	13820881.0	855600
265.24768	469.75	205.125	205.125	0.4004569	206.875	15.384004	13820881.0	855600
