lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
182.24327	354.0	91.75	91.75	0.6765225	133.0	15.384004	15279902.0	855600
243.79709	358.0	144.625	144.625	0.58871746	158.875	15.384004	15279902.0	855600
80.17298	282.75	86.0	86.0	0.5122502	110.5	-15.384004	15279902.0	855600
192.7898	502.5	99.25	99.25	0.61583734	120.4375	15.384004	15279902.0	855600
137.72195	276.5	64.9375	64.9375	0.63820875	141.875	15.384004	15279902.0	855600
96.54038	368.75	119.625	119.625	0.46225786	137.75	-15.384004	15279902.0	855600
48.877846	282.0	116.375	116.375	0.40355554	145.5	15.384004	15279902.0	855600
180.53438	456.0	55.125	55.125	0.7962016	7.6289062	15.384004	15279902.0	855600
178.57562	506.0	187.0	187.0	0.6724351	246.0	15.384004	15279902.0	855600
214.30592	309.5	80.1875	80.1875	0.4374502	155.625	-15.384004	15279902.0	855600
328.9182	536.0	152.96875	110.9375	0.7143981	214.875	-15.384004	15279902.0	855600
189.6318	349.5	75.875	75.875	0.4791114	124.8125	-15.384004	15279902.0	855600
325.38733	877.0	318.5	318.5	0.49675852	375.0	15.384004	15279902.0	855600
332.34732	417.75	179.375	179.375	0.65292096	184.625	15.384004	15279902.0	855600
62.236782	904.0	256.0	256.0	0.59144384	312.75	15.384004	15279902.0	855600
266.46985	295.25	119.3125	119.3125	0.53090173	125.6875	15.384004	15279902.0	855600
275.26892	446.75	78.0	78.0	0.24458799	219.0	15.384004	15279902.0	855600
185.59918	409.0	129.25	129.25	0.5554435	155.875	15.384004	15279902.0	855600
