AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
288.25	201.0	-0.49554962	209915.81	35563
358.75	354.0	0.49554962	209915.81	35563
383.5	425.0	-0.49554962	209915.81	35563
255.875	342.0	0.49554962	209915.81	35563
405.5	297.0	0.49554962	209915.81	35563
353.0	379.0	0.49554962	209915.81	35563
320.5	427.0	0.49554962	209915.81	35563
553.5	284.0	0.49554962	209915.81	35563
408.0	406.0	0.49554962	209915.81	35563
319.0	270.0	0.49554962	209915.81	35563
496.25	486.0	0.49554962	209915.81	35563
361.5	212.5	-0.49554962	209915.81	35563
250.625	257.0	0.49554962	209915.81	35563
450.5	431.0	0.49554962	209915.81	35563
257.75	249.5	-0.49554962	209915.81	35563
445.75	413.0	0.49554962	209915.81	35563
399.0	369.0	0.49554962	209915.81	35563
386.25	439.0	0.49554962	209915.81	35563
279.75	293.0	0.49554962	209915.81	35563
355.75	338.0	0.49554962	209915.81	35563
307.25	282.0	0.49554962	209915.81	35563
245.75	285.0	0.49554962	209915.81	35563
352.25	350.0	0.49554962	209915.81	35563
436.5	317.0	0.49554962	209915.81	35563
223.5	304.0	0.49554962	209915.81	35563
290.75	301.0	-0.49554962	209915.81	35563
443.75	475.0	-0.49554962	209915.81	35563
542.0	546.0	0.49554962	209915.81	35563
583.0	538.0	0.49554962	209915.81	35563
307.5	277.0	0.49554962	209915.81	35563
291.5	269.0	0.49554962	209915.81	35563
257.5	283.0	-0.49554962	209915.81	35563
301.5	350.0	0.49554962	209915.81	35563
209.25	385.0	-0.49554962	209915.81	35563
352.25	286.0	0.49554962	209915.81	35563
475.25	422.0	-0.49554962	209915.81	35563
377.75	381.0	0.49554962	209915.81	35563
371.0	321.0	0.49554962	209915.81	35563
411.5	404.0	-0.49554962	209915.81	35563
637.5	636.0	0.49554962	209915.81	35563
410.0	354.0	0.49554962	209915.81	35563
495.5	409.0	-0.49554962	209915.81	35563
350.0	364.0	0.49554962	209915.81	35563
399.75	356.0	-0.49554962	209915.81	35563
315.0	218.5	-0.49554962	209915.81	35563
243.625	187.0	0.49554962	209915.81	35563
255.625	238.0	0.49554962	209915.81	35563
475.5	479.0	0.49554962	209915.81	35563
470.25	449.0	0.49554962	209915.81	35563
364.75	358.0	0.49554962	209915.81	35563
427.25	384.0	0.49554962	209915.81	35563
397.5	418.0	0.49554962	209915.81	35563
390.0	403.0	0.49554962	209915.81	35563
297.25	192.0	-0.49554962	209915.81	35563
541.5	476.0	-0.49554962	209915.81	35563
431.75	439.0	0.49554962	209915.81	35563
340.75	335.0	0.49554962	209915.81	35563
364.75	318.0	-0.49554962	209915.81	35563
339.25	288.0	0.49554962	209915.81	35563
340.5	396.0	0.49554962	209915.81	35563
393.25	364.0	-0.49554962	209915.81	35563
428.0	638.0	0.49554962	209915.81	35563
249.0	224.5	0.49554962	209915.81	35563
438.75	420.0	0.49554962	209915.81	35563
563.5	453.0	0.49554962	209915.81	35563
437.75	380.0	0.49554962	209915.81	35563
428.5	422.0	0.49554962	209915.81	35563
358.75	393.0	0.49554962	209915.81	35563
435.0	408.0	-0.49554962	209915.81	35563
533.5	516.0	0.49554962	209915.81	35563
402.75	353.0	-0.49554962	209915.81	35563
300.5	351.0	0.49554962	209915.81	35563
352.75	341.0	0.49554962	209915.81	35563
659.5	620.0	0.49554962	209915.81	35563
207.5	269.0	-0.49554962	209915.81	35563
445.5	467.0	0.49554962	209915.81	35563
368.25	413.0	0.49554962	209915.81	35563
380.75	373.0	0.49554962	209915.81	35563
321.25	355.0	0.49554962	209915.81	35563
289.5	257.0	-0.49554962	209915.81	35563
431.75	462.0	-0.49554962	209915.81	35563
725.5	740.0	0.49554962	209915.81	35563
361.25	330.0	-0.49554962	209915.81	35563
327.5	375.0	-0.49554962	209915.81	35563
537.5	580.0	0.49554962	209915.81	35563
754.5	726.0	0.49554962	209915.81	35563
206.625	217.0	-0.49554962	209915.81	35563
585.5	610.0	-0.49554962	209915.81	35563
486.25	389.0	0.49554962	209915.81	35563
878.5	774.0	-0.49554962	209915.81	35563
534.0	534.0	0.49554962	209915.81	35563
371.0	364.0	0.49554962	209915.81	35563
278.0	189.5	-0.49554962	209915.81	35563
460.25	463.0	0.49554962	209915.81	35563
597.5	612.0	-0.49554962	209915.81	35563
225.125	237.5	0.49554962	209915.81	35563
345.25	313.0	0.49554962	209915.81	35563
449.75	520.0	0.49554962	209915.81	35563
374.5	345.0	0.49554962	209915.81	35563
511.5	493.0	0.49554962	209915.81	35563
291.0	346.0	0.49554962	209915.81	35563
439.75	424.0	0.49554962	209915.81	35563
318.5	331.0	0.49554962	209915.81	35563
254.625	284.0	-0.49554962	209915.81	35563
202.5	219.5	-0.49554962	209915.81	35563
387.0	404.0	0.49554962	209915.81	35563
285.25	300.0	0.49554962	209915.81	35563
437.5	408.0	0.49554962	209915.81	35563
437.5	392.0	0.49554962	209915.81	35563
449.5	420.0	0.49554962	209915.81	35563
490.75	478.0	0.49554962	209915.81	35563
450.75	431.0	0.49554962	209915.81	35563
649.0	622.0	-0.49554962	209915.81	35563
588.0	604.0	0.49554962	209915.81	35563
477.25	468.0	-0.49554962	209915.81	35563
216.5	287.0	0.49554962	209915.81	35563
399.5	415.0	0.49554962	209915.81	35563
302.0	282.0	0.49554962	209915.81	35563
356.25	360.0	0.49554962	209915.81	35563
400.25	296.0	0.49554962	209915.81	35563
330.0	286.0	0.49554962	209915.81	35563
323.75	316.0	0.49554962	209915.81	35563
628.0	522.0	0.49554962	209915.81	35563
465.25	437.0	-0.49554962	209915.81	35563
420.75	456.0	0.49554962	209915.81	35563
574.5	548.0	0.49554962	209915.81	35563
402.25	409.0	0.49554962	209915.81	35563
277.0	278.0	0.49554962	209915.81	35563
464.5	426.0	0.49554962	209915.81	35563
451.75	474.0	0.49554962	209915.81	35563
201.5	315.0	0.49554962	209915.81	35563
670.5	586.0	-0.49554962	209915.81	35563
518.5	570.0	0.49554962	209915.81	35563
478.25	433.0	0.49554962	209915.81	35563
431.75	250.5	-0.49554962	209915.81	35563
263.5	300.0	0.49554962	209915.81	35563
333.75	330.0	-0.49554962	209915.81	35563
427.0	449.0	0.49554962	209915.81	35563
599.0	554.0	-0.49554962	209915.81	35563
377.5	376.0	0.49554962	209915.81	35563
343.0	396.0	0.49554962	209915.81	35563
876.5	854.0	0.49554962	209915.81	35563
538.5	473.0	-0.49554962	209915.81	35563
286.75	338.0	-0.49554962	209915.81	35563
322.75	339.0	0.49554962	209915.81	35563
364.5	353.0	0.49554962	209915.81	35563
472.0	464.0	0.49554962	209915.81	35563
411.0	396.0	0.49554962	209915.81	35563
509.5	504.0	0.49554962	209915.81	35563
411.5	388.0	0.49554962	209915.81	35563
249.75	318.0	0.49554962	209915.81	35563
414.5	377.0	0.49554962	209915.81	35563
250.75	334.0	0.49554962	209915.81	35563
276.25	327.0	-0.49554962	209915.81	35563
251.125	398.0	-0.49554962	209915.81	35563
364.75	355.0	0.49554962	209915.81	35563
240.375	298.0	0.49554962	209915.81	35563
495.0	481.0	0.49554962	209915.81	35563
561.5	590.0	-0.49554962	209915.81	35563
486.5	504.0	-0.49554962	209915.81	35563
458.75	356.0	0.49554962	209915.81	35563
208.0	229.0	0.49554962	209915.81	35563
448.25	396.0	0.49554962	209915.81	35563
439.25	487.0	-0.49554962	209915.81	35563
258.5	215.5	0.49554962	209915.81	35563
468.0	450.0	-0.49554962	209915.81	35563
385.75	402.0	0.49554962	209915.81	35563
340.5	352.0	0.49554962	209915.81	35563
507.5	399.0	0.49554962	209915.81	35563
661.5	688.0	0.49554962	209915.81	35563
343.5	388.0	-0.49554962	209915.81	35563
369.25	387.0	0.49554962	209915.81	35563
641.0	788.0	0.49554962	209915.81	35563
238.5	230.5	0.49554962	209915.81	35563
415.25	465.0	0.49554962	209915.81	35563
412.75	372.0	0.49554962	209915.81	35563
467.25	465.0	0.49554962	209915.81	35563
697.5	748.0	-0.49554962	209915.81	35563
582.0	586.0	0.49554962	209915.81	35563
447.5	383.0	-0.49554962	209915.81	35563
302.0	336.0	-0.49554962	209915.81	35563
415.0	418.0	0.49554962	209915.81	35563
462.5	472.0	0.49554962	209915.81	35563
297.75	332.0	-0.49554962	209915.81	35563
433.25	401.0	0.49554962	209915.81	35563
236.875	244.0	0.49554962	209915.81	35563
684.0	676.0	0.49554962	209915.81	35563
291.75	323.0	-0.49554962	209915.81	35563
304.0	258.0	0.49554962	209915.81	35563
506.0	506.0	0.49554962	209915.81	35563
283.75	249.0	-0.49554962	209915.81	35563
412.0	448.0	0.49554962	209915.81	35563
291.5	255.0	-0.49554962	209915.81	35563
423.75	440.0	0.49554962	209915.81	35563
478.25	464.0	0.49554962	209915.81	35563
354.75	305.0	0.49554962	209915.81	35563
620.5	306.0	0.49554962	209915.81	35563
219.625	168.0	-0.49554962	209915.81	35563
336.0	214.0	0.49554962	209915.81	35563
486.5	498.0	0.49554962	209915.81	35563
474.25	482.0	0.49554962	209915.81	35563
287.5	258.0	0.49554962	209915.81	35563
384.0	375.0	0.49554962	209915.81	35563
390.0	434.0	0.49554962	209915.81	35563
390.5	104.25	-0.49554962	209915.81	35563
322.0	311.0	0.49554962	209915.81	35563
403.5	403.0	0.49554962	209915.81	35563
337.0	184.0	-0.49554962	209915.81	35563
299.25	230.0	-0.49554962	209915.81	35563
225.625	305.0	0.49554962	209915.81	35563
322.75	321.0	-0.49554962	209915.81	35563
291.25	348.0	0.49554962	209915.81	35563
365.5	363.0	0.49554962	209915.81	35563
373.5	420.0	-0.49554962	209915.81	35563
549.5	518.0	-0.49554962	209915.81	35563
400.75	379.0	0.49554962	209915.81	35563
446.25	396.0	0.49554962	209915.81	35563
497.25	586.0	0.49554962	209915.81	35563
350.75	357.0	0.49554962	209915.81	35563
390.0	417.0	-0.49554962	209915.81	35563
294.25	300.0	0.49554962	209915.81	35563
382.25	339.0	0.49554962	209915.81	35563
328.0	323.0	0.49554962	209915.81	35563
254.625	268.0	0.49554962	209915.81	35563
328.25	334.0	0.49554962	209915.81	35563
388.0	375.0	0.49554962	209915.81	35563
345.0	355.0	0.49554962	209915.81	35563
305.0	320.0	0.49554962	209915.81	35563
723.0	453.0	-0.49554962	209915.81	35563
263.75	316.0	-0.49554962	209915.81	35563
439.5	416.0	0.49554962	209915.81	35563
705.0	463.0	-0.49554962	209915.81	35563
297.25	258.0	0.49554962	209915.81	35563
482.25	528.0	0.49554962	209915.81	35563
284.75	312.0	0.49554962	209915.81	35563
333.25	362.0	0.49554962	209915.81	35563
611.5	690.0	0.49554962	209915.81	35563
398.5	404.0	-0.49554962	209915.81	35563
491.25	432.0	0.49554962	209915.81	35563
225.625	390.0	0.49554962	209915.81	35563
342.5	73.0	0.49554962	209915.81	35563
239.0	297.0	-0.49554962	209915.81	35563
527.0	638.0	0.49554962	209915.81	35563
454.75	457.0	-0.49554962	209915.81	35563
386.25	393.0	-0.49554962	209915.81	35563
413.5	387.0	-0.49554962	209915.81	35563
287.0	138.0	0.49554962	209915.81	35563
321.5	437.0	-0.49554962	209915.81	35563
492.5	476.0	0.49554962	209915.81	35563
500.75	505.0	0.49554962	209915.81	35563
380.0	362.0	0.49554962	209915.81	35563
385.5	419.0	0.49554962	209915.81	35563
370.25	366.0	0.49554962	209915.81	35563
308.0	310.0	0.49554962	209915.81	35563
339.75	354.0	-0.49554962	209915.81	35563
592.5	552.0	0.49554962	209915.81	35563
274.5	241.5	-0.49554962	209915.81	35563
455.5	468.0	0.49554962	209915.81	35563
409.25	401.0	0.49554962	209915.81	35563
289.25	230.0	0.49554962	209915.81	35563
431.75	412.0	0.49554962	209915.81	35563
320.75	340.0	0.49554962	209915.81	35563
249.75	278.0	0.49554962	209915.81	35563
299.75	302.0	0.49554962	209915.81	35563
335.25	367.0	0.49554962	209915.81	35563
691.5	278.0	0.49554962	209915.81	35563
325.75	358.0	0.49554962	209915.81	35563
337.5	330.0	0.49554962	209915.81	35563
335.25	271.0	-0.49554962	209915.81	35563
298.75	197.0	0.49554962	209915.81	35563
241.875	245.0	0.49554962	209915.81	35563
397.5	367.0	-0.49554962	209915.81	35563
211.25	204.0	0.49554962	209915.81	35563
296.25	304.0	-0.49554962	209915.81	35563
453.75	427.0	0.49554962	209915.81	35563
301.75	332.0	0.49554962	209915.81	35563
563.0	504.0	0.49554962	209915.81	35563
441.25	462.0	0.49554962	209915.81	35563
516.5	534.0	-0.49554962	209915.81	35563
249.75	307.0	0.49554962	209915.81	35563
625.0	632.0	-0.49554962	209915.81	35563
551.0	550.0	0.49554962	209915.81	35563
437.5	466.0	-0.49554962	209915.81	35563
502.75	323.0	0.49554962	209915.81	35563
227.25	133.0	-0.49554962	209915.81	35563
341.25	380.0	0.49554962	209915.81	35563
693.5	596.0	0.49554962	209915.81	35563
305.0	291.0	0.49554962	209915.81	35563
401.5	407.0	0.49554962	209915.81	35563
326.25	349.0	0.49554962	209915.81	35563
675.5	660.0	-0.49554962	209915.81	35563
241.75	333.0	0.49554962	209915.81	35563
1030.0	1096.0	0.49554962	209915.81	35563
625.0	528.0	0.49554962	209915.81	35563
200.375	208.0	0.49554962	209915.81	35563
291.0	368.0	0.49554962	209915.81	35563
241.0	243.0	0.49554962	209915.81	35563
549.5	590.0	0.49554962	209915.81	35563
284.5	261.0	-0.49554962	209915.81	35563
273.25	318.0	-0.49554962	209915.81	35563
577.0	586.0	0.49554962	209915.81	35563
242.875	113.75	0.49554962	209915.81	35563
350.25	350.0	-0.49554962	209915.81	35563
356.75	273.0	0.49554962	209915.81	35563
618.0	558.0	0.49554962	209915.81	35563
341.25	488.0	-0.49554962	209915.81	35563
330.25	265.0	0.49554962	209915.81	35563
483.5	463.0	-0.49554962	209915.81	35563
415.5	378.0	0.49554962	209915.81	35563
428.75	400.0	0.49554962	209915.81	35563
441.25	402.0	0.49554962	209915.81	35563
445.25	339.0	0.49554962	209915.81	35563
515.5	490.0	0.49554962	209915.81	35563
464.25	351.0	0.49554962	209915.81	35563
444.0	449.0	0.49554962	209915.81	35563
323.5	578.0	0.49554962	209915.81	35563
456.75	163.5	0.49554962	209915.81	35563
383.0	395.0	0.49554962	209915.81	35563
208.375	273.0	-0.49554962	209915.81	35563
617.0	516.0	-0.49554962	209915.81	35563
286.0	328.0	-0.49554962	209915.81	35563
509.0	307.0	-0.49554962	209915.81	35563
674.0	654.0	0.49554962	209915.81	35563
379.5	120.25	0.49554962	209915.81	35563
341.75	330.0	-0.49554962	209915.81	35563
264.75	255.5	0.49554962	209915.81	35563
349.75	334.0	0.49554962	209915.81	35563
620.5	560.0	0.49554962	209915.81	35563
558.0	510.0	0.49554962	209915.81	35563
298.25	186.5	0.49554962	209915.81	35563
454.5	429.0	0.49554962	209915.81	35563
302.25	218.0	0.49554962	209915.81	35563
459.75	358.0	0.49554962	209915.81	35563
296.75	350.0	0.49554962	209915.81	35563
554.0	473.0	0.49554962	209915.81	35563
324.0	388.0	0.49554962	209915.81	35563
357.25	406.0	-0.49554962	209915.81	35563
556.5	606.0	0.49554962	209915.81	35563
367.75	361.0	-0.49554962	209915.81	35563
593.5	580.0	-0.49554962	209915.81	35563
277.75	310.0	0.49554962	209915.81	35563
260.75	285.0	0.49554962	209915.81	35563
245.375	264.0	-0.49554962	209915.81	35563
279.0	285.0	0.49554962	209915.81	35563
481.75	570.0	0.49554962	209915.81	35563
469.5	485.0	0.49554962	209915.81	35563
534.5	509.0	0.49554962	209915.81	35563
306.75	314.0	0.49554962	209915.81	35563
226.5	114.75	-0.49554962	209915.81	35563
244.75	290.0	0.49554962	209915.81	35563
353.75	339.0	-0.49554962	209915.81	35563
326.5	291.0	-0.49554962	209915.81	35563
612.5	590.0	-0.49554962	209915.81	35563
410.0	265.0	0.49554962	209915.81	35563
403.0	371.0	0.49554962	209915.81	35563
374.0	397.0	0.49554962	209915.81	35563
460.25	432.0	0.49554962	209915.81	35563
550.0	560.0	0.49554962	209915.81	35563
815.0	672.0	0.49554962	209915.81	35563
245.875	285.0	-0.49554962	209915.81	35563
522.0	490.0	0.49554962	209915.81	35563
438.75	455.0	0.49554962	209915.81	35563
622.5	382.0	0.49554962	209915.81	35563
248.625	292.0	0.49554962	209915.81	35563
210.25	152.0	-0.49554962	209915.81	35563
576.5	624.0	0.49554962	209915.81	35563
290.25	260.0	0.49554962	209915.81	35563
259.5	307.0	0.49554962	209915.81	35563
274.0	103.0	0.49554962	209915.81	35563
391.75	330.0	0.49554962	209915.81	35563
264.25	247.5	0.49554962	209915.81	35563
370.75	379.0	0.49554962	209915.81	35563
263.5	170.0	-0.49554962	209915.81	35563
463.25	425.0	0.49554962	209915.81	35563
544.5	564.0	0.49554962	209915.81	35563
608.0	686.0	-0.49554962	209915.81	35563
381.75	422.0	0.49554962	209915.81	35563
243.5	244.5	0.49554962	209915.81	35563
338.5	318.0	0.49554962	209915.81	35563
356.5	271.0	-0.49554962	209915.81	35563
432.75	469.0	0.49554962	209915.81	35563
541.5	502.0	0.49554962	209915.81	35563
233.375	310.0	0.49554962	209915.81	35563
424.0	432.0	0.49554962	209915.81	35563
611.5	484.0	-0.49554962	209915.81	35563
423.0	432.0	0.49554962	209915.81	35563
311.75	156.0	0.49554962	209915.81	35563
339.5	346.0	0.49554962	209915.81	35563
627.0	670.0	0.49554962	209915.81	35563
379.5	438.0	0.49554962	209915.81	35563
609.0	590.0	0.49554962	209915.81	35563
390.5	412.0	0.49554962	209915.81	35563
