AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
44.78125	204.5	94.28125	9.827316e-06	0.33251953	7.370493229589954	False
39.84375	234.75	163.28125	1.1727214e-05	0.9995117	0.8648056693063211	False
93.5	260.5	93.5	0.0034732819	0.99853516	1.6080623182144933	False
32.125	171.375	219.9375	-10.0	0.92822266	2.083790469834881	False
80.3125	224.75	80.3125	5.9194863e-06	0.99902344	9.651396788547103	False
32.6875	310.5	32.6875	6.623566e-06	0.52685547	9.608294552231953	False
108.6875	237.875	108.6875	5.9187412e-05	0.28710938	9.112855010161823	False
137.5	196.375	137.5	8.0406666e-05	0.5678711	5.823586650059212	False
55.96875	307.75	55.96875	0.11431885	0.06439209	8.428043621731248	False
72.0	172.0	72.0	-10.0	0.9926758	5.600863415427483	False
46.625	213.5	46.625	1.4945865e-05	0.23986816	0.21985950586937975	False
75.0	191.625	158.375	0.0028820038	0.120910645	1.6872604991075377	False
63.625	180.75	212.25	1.618173e-07	0.9765625	1.3759875055335584	False
35.6875	274.5	86.1875	0.0004172325	0.8652344	5.385077784733454	False
28.859375	205.25	75.578125	1.603365e-05	0.97509766	0.6809236570271224	False
26.1875	722.5	65.0	6.0386956e-06	0.14758301	9.330651570166637	False
25.03125	174.0	25.03125	-10.0	0.6660156	1.5615658653665037	False
29.140625	197.0	168.76562	1.1637807e-05	0.99658203	4.400895462144305	False
85.875	179.75	194.375	0.13891602	0.9975586	9.900362480691143	False
98.6875	182.875	98.6875	2.7954578e-05	0.9946289	4.833052131801466	False
119.125	256.75	119.125	0.0002913475	0.088256836	5.89406680544775	False
61.15625	180.125	61.15625	4.8056245e-06	0.99902344	7.0232583839461995	False
75.9375	175.375	75.9375	0.00016200542	0.5058594	8.245924464834275	False
33.25	393.5	78.03125	0.011245728	0.49902344	1.7063564175791157	False
104.5625	170.5	104.5625	0.45922852	0.7236328	2.377333596830951	False
86.9375	407.5	86.9375	5.78817e-07	0.9790039	3.522056218555875	False
53.25	329.25	53.25	1.26212835e-05	0.9980469	3.7800982775946466	False
96.6875	171.25	96.6875	-10.0	0.7548828	4.495798312132919	False
27.5	171.625	134.59375	0.023101807	0.7895508	3.403095273233987	False
27.75	173.5	58.625	0.0063934326	0.6645508	3.8717421610868428	False
104.8125	172.875	104.8125	6.1392784e-05	0.8618164	8.030267386326017	False
126.125	368.75	126.125	0.00044226646	0.9995117	8.012568469098412	False
131.25	251.5	131.25	8.165836e-06	0.8745117	4.31301676420324	False
32.46875	176.5	251.21875	-10.0	0.99609375	7.357246763451997	False
27.96875	242.875	152.84375	1.6361475e-05	0.9995117	8.044831872319392	False
93.5625	219.875	93.5625	0.023529053	0.9926758	5.551509592582605	False
55.875	368.25	182.8125	0.00018298626	0.9951172	6.945285186597317	False
32.59375	178.875	32.59375	0.00035452843	0.19970703	2.3468151791705907	False
25.875	206.0	61.25	0.0011148453	0.94384766	6.636172870646874	False
89.3125	204.25	89.3125	0.00014126301	0.36010742	1.5735411295448642	False
28.5625	256.5	93.125	0.0050811768	0.9995117	8.337969589881055	False
124.875	220.25	124.875	1.2949109e-05	0.9746094	2.280604334434784	False
48.25	253.75	48.25	4.6682544e-07	0.99072266	8.595020492986961	False
40.25	188.5	162.5625	0.00028967857	0.94433594	7.050217270987176	False
85.8125	190.625	192.4375	1.8462539e-05	0.9536133	0.8939453403243078	False
50.5625	185.0	126.875	0.0014572144	0.9770508	0.26133133351795834	False
87.1875	377.75	217.8125	0.0033092499	0.99902344	7.307855722012022	False
67.1875	183.625	67.1875	0.0009937286	0.076293945	5.904982152933471	False
135.0	230.5	286.5	3.3140182e-05	0.99902344	4.952368222236132	False
78.125	340.25	78.125	1.1742115e-05	0.94384766	9.257728509590365	False
27.0	234.5	27.0	0.0014047623	0.14086914	3.7427629832787943	False
67.625	214.5	67.625	3.1874515e-07	0.984375	3.08955642188441	False
34.875	180.625	139.375	2.8535724e-06	0.9355469	1.698883034157177	False
113.5625	177.0	113.5625	0.002494812	0.9633789	3.224083609064465	False
87.6875	176.75	87.6875	2.3981556e-07	0.074279785	8.667204985905983	False
28.21875	317.75	90.75	0.0013532639	0.99902344	7.954320574768801	False
27.1875	206.875	126.6875	7.9512596e-05	0.2006836	2.2473321428181094	False
57.75	183.25	222.875	0.007446289	0.12097168	5.872351166756985	False
57.84375	185.125	57.84375	0.00097084045	0.9707031	2.5293629009960057	False
65.875	188.75	65.875	8.4843487e-07	0.99121094	7.2320794783341285	False
59.21875	189.625	178.03125	1.4059246e-05	0.5410156	4.596664829367327	False
56.84375	235.5	56.84375	7.724762e-05	0.9980469	1.560428316882394	False
59.40625	256.25	157.84375	2.2873282e-05	0.45385742	7.150738616766191	False
136.375	321.5	136.375	0.042266846	0.99902344	3.888389748634367	False
88.5625	295.0	88.5625	1.5553087e-06	0.99902344	2.597281235010854	False
46.96875	283.25	46.96875	0.001502037	0.07800293	0.04375422136247664	False
33.125	273.25	90.21875	0.0033092499	0.30566406	5.57480541983432	False
35.625	211.5	35.625	0.00035572052	0.98535156	1.885643770565224	False
34.625	173.5	34.625	-10.0	0.07330322	2.067713052901823	False
32.71875	271.5	99.78125	0.0033740997	0.54296875	9.875795404100913	False
49.1875	293.5	113.1875	1.700595e-06	0.9707031	4.539829509331923	False
70.4375	343.75	70.4375	7.364899e-06	0.99902344	1.5424639288610678	False
49.9375	185.0	123.3125	0.0017614365	0.12261963	1.4829639048871286	False
