AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
27.4375	214.875	58.078125	0.0003247261	0.059692383	8.553859944503017	False
71.875	229.0	71.875	0.14733887	0.9951172	7.991357418274362	False
136.625	212.25	136.625	1.8049031e-06	0.44580078	8.015252758958056	False
56.375	176.125	117.46875	6.0535967e-06	0.9682617	3.3762534805868967	False
34.65625	312.5	34.65625	0.008605957	0.9995117	5.951491819197457	False
25.828125	197.875	108.328125	1.7598271e-05	0.625	4.499995131506253	False
50.84375	179.0	50.84375	4.6104193e-05	0.9975586	1.4959233561192633	False
37.15625	239.25	37.15625	0.00025510788	0.98828125	3.210974092912963	False
27.59375	217.625	107.59375	0.00023758411	0.9995117	4.839725326281709	False
153.375	232.5	153.375	0.00032758713	0.17736816	7.09317878787256	False
34.96875	287.0	34.96875	0.0011138916	0.7158203	0.18225853263523106	False
60.53125	175.125	60.53125	0.0012807846	0.60839844	2.173968553318929	False
55.4375	259.5	55.4375	0.0019264221	0.93408203	9.694407264367754	False
68.125	182.875	169.625	4.684925e-05	0.94921875	1.1610052039437733	False
49.34375	309.75	49.34375	3.0035153e-07	0.9995117	9.277386530960555	False
149.5	189.75	149.5	0.117248535	0.9995117	9.476517108806377	False
55.625	175.0	55.625	-10.0	0.9355469	6.721865246908706	False
51.4375	202.375	51.4375	0.0007786751	0.15026855	0.15809524763753302	False
52.59375	242.375	168.34375	0.00447464	0.99902344	2.910903853338297	False
40.59375	279.0	242.09375	8.171797e-05	0.17529297	8.645884409916192	False
41.34375	205.875	153.84375	3.9562583e-06	0.25170898	4.1028597455030535	False
122.1875	178.125	122.1875	0.0006957054	0.87597656	4.058655481414036	False
122.8125	179.625	122.8125	0.00016999245	0.86279297	5.771544049193338	False
38.28125	195.875	220.65625	0.0066223145	0.13098145	5.712375085861808	False
68.5	220.5	147.875	0.022720337	0.27563477	4.2406409015780895	False
26.21875	215.625	179.59375	5.7667494e-05	0.90625	9.808226511699559	False
49.75	208.375	49.75	0.0002515316	0.0546875	4.363982022828878	False
43.4375	245.0	43.4375	0.0029144287	0.118652344	9.165058122353017	False
51.5	247.0	125.5625	0.000110924244	0.40014648	5.564327192132126	False
122.625	174.5	122.625	-10.0	0.99560547	0.35831275095895876	False
27.390625	310.75	27.390625	0.66503906	0.9213867	5.132021615609602	False
75.125	179.0	75.125	6.0498714e-06	0.8095703	7.833996863030777	False
37.25	194.875	97.75	0.013648987	0.32104492	1.011521150146649	False
111.5	255.5	111.5	0.006401062	0.9580078	4.01960263230373	False
65.0625	184.125	65.0625	5.858019e-07	0.9658203	2.2218796998762826	False
34.1875	262.0	86.59375	0.0003604889	0.9995117	6.094730703326533	False
67.8125	257.5	150.0625	0.0004837513	0.99853516	7.355752866350258	False
28.609375	286.25	28.609375	3.7789345e-05	0.17883301	1.6549458365855259	False
70.9375	381.25	256.4375	0.094055176	0.9555664	0.6691246339093908	False
40.25	188.875	99.15625	0.00063610077	0.99560547	9.171129276474005	False
115.3125	193.625	115.3125	0.005519867	0.30151367	7.218341139353754	False
26.0625	183.375	26.0625	0.00018131733	0.7158203	6.737473263615129	False
29.46875	225.625	138.75	0.00053215027	0.98828125	2.7885685746335582	False
35.71875	225.125	35.71875	0.00040245056	0.05279541	9.231904773822691	False
121.8125	245.375	121.8125	0.003074646	0.96728516	8.746872191130976	False
33.75	193.375	33.75	0.0025749207	0.84765625	8.908403219258048	False
48.5625	181.5	103.25	0.03326416	0.06124878	6.193071345582439	False
29.125	311.75	170.3125	2.719462e-05	0.9042969	7.824955361748252	False
