lep_pt	AK8_pt	genWeights	sumWeight	N_exp
54.383884	254.875	-0.005284793	707.90857	415
126.7191	410.5	0.005284793	707.90857	415
103.90692	226.125	0.005284793	707.90857	415
147.70238	258.5	0.005284793	707.90857	415
91.11781	304.25	0.005284793	707.90857	415
222.30037	217.125	0.005284793	707.90857	415
98.49118	253.25	0.005284793	707.90857	415
151.39735	266.75	0.005284793	707.90857	415
211.30162	214.875	-0.005284793	707.90857	415
287.53244	225.75	0.005284793	707.90857	415
261.37006	212.0	0.005284793	707.90857	415
185.40889	212.75	0.005284793	707.90857	415
118.410286	229.0	0.005284793	707.90857	415
104.24583	202.75	0.005284793	707.90857	415
115.315094	485.5	0.005284793	707.90857	415
54.84016	241.0	-0.005284793	707.90857	415
106.413124	254.25	-0.005284793	707.90857	415
258.60498	353.75	0.005284793	707.90857	415
363.34076	283.25	0.005284793	707.90857	415
182.30946	322.25	0.005284793	707.90857	415
150.0413	235.625	-0.005284793	707.90857	415
121.87216	239.375	0.005284793	707.90857	415
207.9436	243.625	0.005284793	707.90857	415
135.83865	207.125	-0.005284793	707.90857	415
424.7508	552.5	-0.005284793	707.90857	415
86.45735	214.125	0.005284793	707.90857	415
96.36551	252.25	0.005284793	707.90857	415
128.45659	353.25	-0.005284793	707.90857	415
172.51141	468.5	0.005284793	707.90857	415
545.5911	733.0	-0.005284793	707.90857	415
350.0179	468.25	-0.005284793	707.90857	415
82.08569	234.5	0.005284793	707.90857	415
325.68826	248.75	0.005284793	707.90857	415
87.97347	216.75	-0.005284793	707.90857	415
98.2446	370.25	-0.005284793	707.90857	415
219.06847	225.125	0.005284793	707.90857	415
154.66608	222.375	0.005284793	707.90857	415
139.05356	256.5	0.005284793	707.90857	415
360.65506	319.75	0.005284793	707.90857	415
344.61362	418.0	0.005284793	707.90857	415
241.14429	452.0	0.005284793	707.90857	415
120.68393	273.0	-0.005284793	707.90857	415
83.18986	471.0	0.005284793	707.90857	415
189.32521	208.5	0.005284793	707.90857	415
179.13077	228.625	0.005284793	707.90857	415
176.24054	281.0	-0.005284793	707.90857	415
193.38655	277.75	-0.005284793	707.90857	415
273.95392	414.25	0.005284793	707.90857	415
205.7057	264.0	0.005284793	707.90857	415
139.615	356.75	0.005284793	707.90857	415
349.37936	318.25	0.005284793	707.90857	415
117.46726	285.5	0.005284793	707.90857	415
59.12838	291.0	0.005284793	707.90857	415
183.31392	330.25	-0.005284793	707.90857	415
168.47493	200.125	0.005284793	707.90857	415
136.41046	201.875	0.005284793	707.90857	415
154.95079	451.75	-0.005284793	707.90857	415
259.5859	427.0	0.005284793	707.90857	415
180.03519	405.5	0.005284793	707.90857	415
346.64893	419.5	-0.005284793	707.90857	415
347.25024	420.0	-0.005284793	707.90857	415
190.67282	474.5	0.005284793	707.90857	415
155.57617	473.0	0.005284793	707.90857	415
162.50542	382.25	0.005284793	707.90857	415
187.68176	307.75	0.005284793	707.90857	415
211.1022	328.5	-0.005284793	707.90857	415
132.712	218.5	0.005284793	707.90857	415
124.43027	270.0	-0.005284793	707.90857	415
244.35497	559.0	0.005284793	707.90857	415
193.18002	228.0	-0.005284793	707.90857	415
123.49481	271.25	0.005284793	707.90857	415
185.195	425.25	-0.005284793	707.90857	415
202.91641	217.875	0.005284793	707.90857	415
178.41756	221.125	0.005284793	707.90857	415
231.50233	267.75	0.005284793	707.90857	415
126.897125	223.375	0.005284793	707.90857	415
131.00389	246.375	-0.005284793	707.90857	415
168.9853	200.125	0.005284793	707.90857	415
290.1583	249.875	0.005284793	707.90857	415
149.01254	388.75	0.005284793	707.90857	415
255.13226	398.25	0.005284793	707.90857	415
232.54161	535.0	0.005284793	707.90857	415
155.62381	359.0	-0.005284793	707.90857	415
110.2311	244.5	0.005284793	707.90857	415
133.18329	218.0	-0.005284793	707.90857	415
364.60016	464.25	0.005284793	707.90857	415
177.14676	215.125	0.005284793	707.90857	415
114.15162	249.5	-0.005284793	707.90857	415
436.04248	445.5	0.005284793	707.90857	415
155.42113	273.75	0.005284793	707.90857	415
263.24194	328.75	0.005284793	707.90857	415
236.3713	272.75	-0.005284793	707.90857	415
284.48386	255.5	0.005284793	707.90857	415
390.9601	247.5	-0.005284793	707.90857	415
181.44447	206.375	0.005284793	707.90857	415
447.95187	673.5	0.005284793	707.90857	415
212.97559	202.375	0.005284793	707.90857	415
145.65659	247.0	0.005284793	707.90857	415
75.61282	223.875	0.005284793	707.90857	415
165.39343	542.5	-0.005284793	707.90857	415
197.38205	495.75	0.005284793	707.90857	415
118.12578	202.625	0.005284793	707.90857	415
236.52539	330.5	0.005284793	707.90857	415
226.3436	262.25	0.005284793	707.90857	415
292.4506	303.0	-0.005284793	707.90857	415
219.86247	559.5	-0.005284793	707.90857	415
131.28157	244.25	0.005284793	707.90857	415
335.06873	263.25	0.005284793	707.90857	415
72.32321	312.75	0.005284793	707.90857	415
149.3646	257.25	0.005284793	707.90857	415
104.33066	328.0	-0.005284793	707.90857	415
129.16078	214.625	-0.005284793	707.90857	415
536.6657	412.25	0.005284793	707.90857	415
210.75432	288.5	-0.005284793	707.90857	415
285.8581	422.0	-0.005284793	707.90857	415
169.75359	237.125	0.005284793	707.90857	415
150.82393	302.75	0.005284793	707.90857	415
232.08643	327.75	-0.005284793	707.90857	415
97.1108	214.5	0.005284793	707.90857	415
155.33829	233.375	-0.005284793	707.90857	415
261.01334	400.5	0.005284793	707.90857	415
182.48495	348.0	0.005284793	707.90857	415
42.654137	287.5	-0.005284793	707.90857	415
121.264366	240.25	0.005284793	707.90857	415
69.535355	457.25	0.005284793	707.90857	415
276.99875	462.0	-0.005284793	707.90857	415
255.54494	379.5	0.005284793	707.90857	415
683.24146	701.0	-0.005284793	707.90857	415
201.69896	379.75	0.005284793	707.90857	415
106.2164	263.0	0.005284793	707.90857	415
94.23046	261.0	0.005284793	707.90857	415
232.22733	400.25	0.005284793	707.90857	415
243.26901	580.5	0.005284793	707.90857	415
204.01843	247.25	0.005284793	707.90857	415
496.3931	457.25	-0.005284793	707.90857	415
78.76899	230.875	0.005284793	707.90857	415
70.20884	243.625	0.005284793	707.90857	415
275.33606	332.75	0.005284793	707.90857	415
147.4072	324.75	0.005284793	707.90857	415
277.39035	685.0	0.005284793	707.90857	415
144.58109	235.5	0.005284793	707.90857	415
90.50907	214.625	0.005284793	707.90857	415
320.65894	268.5	0.005284793	707.90857	415
177.61542	200.125	-0.005284793	707.90857	415
179.68657	265.0	0.005284793	707.90857	415
221.11914	642.5	-0.005284793	707.90857	415
224.70369	346.75	-0.005284793	707.90857	415
137.88063	271.25	0.005284793	707.90857	415
246.29082	303.25	0.005284793	707.90857	415
241.76971	254.875	0.005284793	707.90857	415
240.61392	375.75	0.005284793	707.90857	415
163.94164	242.625	0.005284793	707.90857	415
139.53299	235.5	-0.005284793	707.90857	415
148.73842	293.5	-0.005284793	707.90857	415
274.13046	571.0	0.005284793	707.90857	415
129.29533	276.75	0.005284793	707.90857	415
199.81941	318.75	0.005284793	707.90857	415
222.17581	281.0	0.005284793	707.90857	415
137.31032	280.0	0.005284793	707.90857	415
108.6091	205.75	-0.005284793	707.90857	415
128.65411	261.25	0.005284793	707.90857	415
41.77308	250.125	0.005284793	707.90857	415
60.95943	208.875	-0.005284793	707.90857	415
254.5984	241.5	-0.005284793	707.90857	415
200.81032	311.0	0.005284793	707.90857	415
299.85803	514.5	0.005284793	707.90857	415
162.92078	357.0	0.005284793	707.90857	415
220.20386	262.25	0.005284793	707.90857	415
109.17722	596.0	-0.005284793	707.90857	415
278.71204	272.0	0.005284793	707.90857	415
65.7223	240.75	0.005284793	707.90857	415
115.74074	226.5	0.005284793	707.90857	415
420.2161	440.25	-0.005284793	707.90857	415
149.14192	201.375	0.005284793	707.90857	415
184.46144	287.0	0.005284793	707.90857	415
136.06052	299.25	0.005284793	707.90857	415
