lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
139.18651	248.0	0.61276394	33.5625		0.49554962	80409.86	35563
280.12662	263.0	0.7551637	80.875	d	-0.49554962	80409.86	35563
170.43402	377.5	0.8565255	94.25	b	-0.49554962	80409.86	35563
159.8604	204.0	0.7734187	41.15625	c	-0.49554962	80409.86	35563
101.13128	187.375	0.7452597	-1.0		0.49554962	80409.86	35563
79.68696	214.375	0.7274194	78.375	b	-0.49554962	80409.86	35563
233.21086	237.5	0.8251218	49.875		0.49554962	80409.86	35563
152.72833	400.25	0.40963855	166.875		0.49554962	80409.86	35563
73.69852	221.625	0.7781856	91.0	b	0.49554962	80409.86	35563
72.62581	220.0	0.8122415	33.78125		-0.49554962	80409.86	35563
137.31024	284.5	0.63910216	117.5	b	0.49554962	80409.86	35563
139.50584	221.625	0.8882175	81.4375	b	0.49554962	80409.86	35563
165.85052	240.75	0.6679353	95.9375	c	-0.49554962	80409.86	35563
211.07993	271.0	0.9157065	4.6015625		-0.49554962	80409.86	35563
50.12344	293.5	0.8776908	3.484375		0.49554962	80409.86	35563
343.50214	542.5	0.3479705	178.0	a	-0.49554962	80409.86	35563
320.74387	329.5	0.777667	1.2314453	d	0.49554962	80409.86	35563
48.763103	205.0	0.8186453	53.875		0.49554962	80409.86	35563
66.68121	186.375	0.6218419	20.265625	c	-0.49554962	80409.86	35563
104.653885	189.5	0.83833176	25.515625		0.49554962	80409.86	35563
94.00783	196.25	0.8352085	6.4296875	d	0.49554962	80409.86	35563
133.54727	266.25	0.6053875	105.6875	b	0.49554962	80409.86	35563
134.6943	366.5	0.8730823	131.0		-0.49554962	80409.86	35563
95.441864	422.0	0.3976744	163.25	a	0.49554962	80409.86	35563
77.41906	272.25	0.7796158	84.6875		0.49554962	80409.86	35563
148.7645	202.5	0.86119634	59.65625	d	0.49554962	80409.86	35563
110.12394	234.875	0.45288575	86.9375	c	0.49554962	80409.86	35563
137.18515	197.0	0.87896943	55.8125	c	0.49554962	80409.86	35563
250.4021	192.625	0.91751415	2.109375		-0.49554962	80409.86	35563
97.48985	207.25	0.632672	79.0	b	0.49554962	80409.86	35563
121.911514	348.75	0.59262645	123.125	b	0.49554962	80409.86	35563
133.0764	219.0	0.82578945	77.6875	b	0.49554962	80409.86	35563
91.072464	263.0	0.670282	87.0625		-0.49554962	80409.86	35563
146.93816	215.0	0.8680162	40.125		0.49554962	80409.86	35563
42.68658	235.125	0.77190334	96.8125	b	0.49554962	80409.86	35563
161.42734	222.375	0.6219731	57.25		0.49554962	80409.86	35563
268.81284	252.5	0.79445875	36.46875	b	0.49554962	80409.86	35563
147.33911	278.25	0.79802954	125.25		0.49554962	80409.86	35563
286.11642	226.375	0.92175573	23.15625	d	0.49554962	80409.86	35563
123.304146	216.375	0.6623007	31.8125		0.49554962	80409.86	35563
458.62823	489.0	0.7974848	143.125		0.49554962	80409.86	35563
153.97446	646.5	0.78408253	151.625		0.49554962	80409.86	35563
198.74681	307.75	0.89603674	88.25	b	-0.49554962	80409.86	35563
