lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
233.90048	409.5	0.67811614	212.5		0.49554962	290180.0	35563
82.17705	347.0	0.7613438	143.125		0.49554962	290180.0	35563
74.0975	366.0	0.76480937	135.0		0.49554962	290180.0	35563
94.8858	268.75	0.842615	93.4375	a	0.49554962	290180.0	35563
316.68265	346.75	0.58582836	78.3125	b	0.49554962	290180.0	35563
291.68262	467.0	0.77686703	174.75		0.49554962	290180.0	35563
182.31604	514.5	0.51903653	175.25	a	0.49554962	290180.0	35563
94.897156	265.75	0.73425055	80.625	b	-0.49554962	290180.0	35563
108.62017	438.75	0.28652906	163.75	a	-0.49554962	290180.0	35563
207.10707	489.75	0.6070727	188.375	a	0.49554962	290180.0	35563
128.05171	550.5	0.4629491	161.125	a	0.49554962	290180.0	35563
73.96049	261.0	0.70747614	85.625	c	0.49554962	290180.0	35563
160.89836	352.75	0.31430155	156.75	a	-0.49554962	290180.0	35563
252.91557	399.75	0.5506879	158.875		0.49554962	290180.0	35563
485.1612	468.25	0.5748837	191.5		0.49554962	290180.0	35563
89.89305	403.75	0.90046144	161.875		-0.49554962	290180.0	35563
121.57073	394.5	0.7114407	107.5625		-0.49554962	290180.0	35563
364.56635	349.25	0.5885335	171.75	a	0.49554962	290180.0	35563
113.18736	358.5	0.21857707	163.625	a	0.49554962	290180.0	35563
131.91905	634.5	0.48418722	204.5	a	0.49554962	290180.0	35563
164.78545	404.5	0.66199815	151.0		0.49554962	290180.0	35563
153.51666	385.0	0.39367816	173.875	a	0.49554962	290180.0	35563
318.89197	414.25	0.8755138	156.125		0.49554962	290180.0	35563
103.96953	349.75	0.5871603	174.125		0.49554962	290180.0	35563
397.48282	403.0	0.59986085	187.5	a	0.49554962	290180.0	35563
109.74963	225.5	0.41499373	122.3125	b	0.49554962	290180.0	35563
201.21086	378.75	0.48019803	177.5		0.49554962	290180.0	35563
80.519264	335.25	0.8592	126.1875		0.49554962	290180.0	35563
245.88528	236.0	0.46890342	107.0		-0.49554962	290180.0	35563
138.3331	461.75	0.39563566	178.5	a	0.49554962	290180.0	35563
66.29002	204.125	0.62380195	98.3125	b	0.49554962	290180.0	35563
79.23035	544.0	0.5143136	181.0	a	-0.49554962	290180.0	35563
71.1647	295.25	0.88874924	98.9375		0.49554962	290180.0	35563
300.35858	400.0	0.4914712	170.125	a	-0.49554962	290180.0	35563
184.63106	489.75	0.3685294	198.0	a	0.49554962	290180.0	35563
93.29138	233.125	0.5335135	113.9375		0.49554962	290180.0	35563
52.56718	364.5	0.4259172	159.25	a	0.49554962	290180.0	35563
118.32412	361.5	0.38650307	155.375	a	0.49554962	290180.0	35563
303.30676	386.25	0.4301452	183.0	a	0.49554962	290180.0	35563
61.71331	660.5	0.7804878	85.75		0.49554962	290180.0	35563
72.692314	296.5	0.51796234	113.4375		0.49554962	290180.0	35563
101.951836	388.0	0.46975276	154.125		0.49554962	290180.0	35563
81.97205	330.5	0.3228669	142.75	a	0.49554962	290180.0	35563
61.472195	393.0	0.32292578	158.0	a	0.49554962	290180.0	35563
335.0775	316.25	0.7115839	148.875		-0.49554962	290180.0	35563
117.47677	377.0	0.57507217	87.75	a	0.49554962	290180.0	35563
151.4347	415.5	0.6565822	125.3125		0.49554962	290180.0	35563
236.36032	428.75	0.64702994	205.125	a	0.49554962	290180.0	35563
155.30795	264.75	0.6413117	117.1875		0.49554962	290180.0	35563
526.8456	989.0	0.6571429	354.25	a	0.49554962	290180.0	35563
227.24783	531.5	0.77112347	150.625		0.49554962	290180.0	35563
206.0698	492.0	0.28439748	219.875	a	0.49554962	290180.0	35563
68.79398	396.25	0.67719895	147.75		-0.49554962	290180.0	35563
136.0147	285.0	0.891416	98.125	a	0.49554962	290180.0	35563
104.63882	539.5	0.50273526	173.25	a	0.49554962	290180.0	35563
318.25784	654.5	0.7454637	170.0	a	-0.49554962	290180.0	35563
100.33665	370.5	0.5464646	150.875	a	0.49554962	290180.0	35563
462.93735	482.75	0.60660326	178.125		0.49554962	290180.0	35563
155.43633	408.25	0.56492335	163.875	a	-0.49554962	290180.0	35563
158.1925	458.5	0.6953602	1.7412109	d	0.49554962	290180.0	35563
62.338764	460.0	0.7160194	88.625	b	-0.49554962	290180.0	35563
305.7987	345.25	0.7475845	138.625		0.49554962	290180.0	35563
81.39402	281.75	0.32657993	125.0625	a	0.49554962	290180.0	35563
116.13487	410.75	0.6504975	125.6875	d	0.49554962	290180.0	35563
405.70435	318.25	0.5027365	144.0	b	0.49554962	290180.0	35563
114.46845	293.5	0.6117647	144.375	a	0.49554962	290180.0	35563
83.14695	528.0	0.44014338	174.875	a	-0.49554962	290180.0	35563
213.94832	399.25	0.3861692	182.75	a	-0.49554962	290180.0	35563
232.4308	224.875	0.8187281	83.1875	c	-0.49554962	290180.0	35563
381.1371	424.75	0.74357945	99.1875	b	0.49554962	290180.0	35563
81.914185	522.5	0.4114458	210.75	a	0.49554962	290180.0	35563
130.51595	461.0	0.8181149	160.25		0.49554962	290180.0	35563
178.88521	435.75	0.5571316	233.125		0.49554962	290180.0	35563
223.20839	274.75	0.68595374	90.3125	b	-0.49554962	290180.0	35563
253.82558	628.0	0.77225775	2.9277344		0.49554962	290180.0	35563
384.49158	622.0	0.43924665	225.375		0.49554962	290180.0	35563
260.8279	589.0	0.6919149	117.25	a	-0.49554962	290180.0	35563
152.42271	239.0	0.9431357	90.1875		-0.49554962	290180.0	35563
59.669075	381.0	0.8688259	129.25		0.49554962	290180.0	35563
66.137634	291.0	0.54064107	129.5		-0.49554962	290180.0	35563
68.98548	405.75	0.5565272	144.0	a	0.49554962	290180.0	35563
154.58276	548.0	0.8299275	175.125	a	0.49554962	290180.0	35563
174.50993	509.75	0.3808933	201.875	a	0.49554962	290180.0	35563
291.48145	389.5	0.5187536	156.375	a	0.49554962	290180.0	35563
129.96196	337.25	0.71598047	27.484375	d	-0.49554962	290180.0	35563
147.13254	559.5	0.6018323	177.5	a	0.49554962	290180.0	35563
322.91333	752.5	0.89883	1.2734375	d	0.49554962	290180.0	35563
205.28383	228.0	0.81407803	81.375		0.49554962	290180.0	35563
191.45026	338.75	0.78029376	153.0	a	0.49554962	290180.0	35563
