lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
260.51443	358.0	0.64404225	136.625		0.49554962	193245.5	35563
142.37556	493.75	0.4456255	175.375		0.49554962	193245.5	35563
64.4283	376.5	0.79587626	112.1875		0.49554962	193245.5	35563
117.37962	457.25	0.52884614	206.125		0.49554962	193245.5	35563
253.21516	646.0	0.74142724	127.8125		0.49554962	193245.5	35563
180.6963	408.25	0.69776535	7.8242188		0.49554962	193245.5	35563
92.31701	311.5	0.6114379	134.25	c	0.49554962	193245.5	35563
272.93576	307.0	0.56624424	147.75	a	0.49554962	193245.5	35563
186.88579	233.625	0.6622222	113.375	c	0.49554962	193245.5	35563
330.31506	214.625	0.935341	93.875	b	0.49554962	193245.5	35563
109.39154	533.5	0.2840447	92.6875	a	0.49554962	193245.5	35563
36.605473	269.5	0.87436223	98.5		0.49554962	193245.5	35563
203.9995	442.75	0.6681526	142.5	a	0.49554962	193245.5	35563
245.59624	236.625	0.7749783	106.375	a	0.49554962	193245.5	35563
213.67293	535.5	0.7172676	136.75	b	0.49554962	193245.5	35563
275.30908	681.0	0.4312652	179.75	a	0.49554962	193245.5	35563
94.8687	385.25	0.85196376	116.5		-0.49554962	193245.5	35563
87.18879	269.0	0.6314006	96.5		0.49554962	193245.5	35563
93.26382	221.125	0.9098814	85.9375	b	0.49554962	193245.5	35563
270.67157	421.25	0.29273328	165.5	a	-0.49554962	193245.5	35563
282.86316	429.0	0.62291664	176.75	a	-0.49554962	193245.5	35563
308.59064	451.75	0.6276908	127.9375	b	0.49554962	193245.5	35563
462.7042	475.25	0.62133074	156.625		-0.49554962	193245.5	35563
255.95576	501.5	0.48960832	162.5	a	0.49554962	193245.5	35563
278.373	551.5	0.77080894	165.5	a	-0.49554962	193245.5	35563
253.84201	467.5	0.4326466	159.0	a	0.49554962	193245.5	35563
47.040775	300.5	0.8113772	81.8125	c	0.49554962	193245.5	35563
96.75802	376.0	0.49130833	125.0		-0.49554962	193245.5	35563
176.26025	201.75	0.8388577	86.125		-0.49554962	193245.5	35563
467.46472	608.5	0.3041237	226.625		0.49554962	193245.5	35563
248.09467	388.0	0.56496924	105.0		0.49554962	193245.5	35563
357.3882	819.0	0.26352844	208.75	a	0.49554962	193245.5	35563
270.67102	324.0	0.49141455	163.875		-0.49554962	193245.5	35563
137.01463	429.0	0.5069606	170.125	a	-0.49554962	193245.5	35563
291.44788	834.5	0.4799118	204.375	a	0.49554962	193245.5	35563
351.76147	310.25	0.5494263	150.625	b	0.49554962	193245.5	35563
88.31921	344.0	0.49820575	149.875	c	0.49554962	193245.5	35563
163.08803	367.0	0.46196705	150.875		0.49554962	193245.5	35563
65.912056	376.5	0.43677846	164.0		0.49554962	193245.5	35563
90.68647	429.0	0.6900344	154.625		-0.49554962	193245.5	35563
261.19452	320.5	0.41922876	132.875		0.49554962	193245.5	35563
235.56706	576.0	0.85714287	155.0		0.49554962	193245.5	35563
96.94509	254.75	0.9201717	119.625	d	0.49554962	193245.5	35563
354.4605	345.75	0.89802855	86.125		0.49554962	193245.5	35563
97.212524	340.25	0.5353443	151.125	a	0.49554962	193245.5	35563
60.66152	423.5	0.8758782	120.3125		0.49554962	193245.5	35563
277.36093	497.25	0.64305365	186.375		0.49554962	193245.5	35563
185.85237	188.625	0.7136628	81.9375	c	0.49554962	193245.5	35563
196.03046	261.25	0.68903035	135.875	b	0.49554962	193245.5	35563
221.59709	488.25	0.6944647	129.125		0.49554962	193245.5	35563
208.32185	362.5	0.92595017	91.8125	b	0.49554962	193245.5	35563
186.36942	394.0	0.37384716	158.75	a	0.49554962	193245.5	35563
158.8022	217.875	0.5065514	99.625	c	-0.49554962	193245.5	35563
50.438244	246.75	0.71493804	99.875		0.49554962	193245.5	35563
104.12358	401.25	0.9191589	151.0		0.49554962	193245.5	35563
81.67907	270.5	0.71853656	120.8125		0.49554962	193245.5	35563
187.17252	509.0	0.7375279	171.375	a	-0.49554962	193245.5	35563
42.163937	249.25	0.8222453	76.9375		0.49554962	193245.5	35563
420.09848	506.0	0.7435255	154.0		0.49554962	193245.5	35563
447.10068	654.5	0.59648126	136.25	a	0.49554962	193245.5	35563
176.1393	395.25	0.70993376	93.5625	b	0.49554962	193245.5	35563
128.18794	286.75	0.81616163	103.5	b	0.49554962	193245.5	35563
158.06746	496.25	0.32279563	159.0	a	0.49554962	193245.5	35563
502.67538	934.5	0.665343	141.5	a	0.49554962	193245.5	35563
180.87675	272.5	0.45489892	133.75		0.49554962	193245.5	35563
316.54184	380.75	0.29995126	102.125		0.49554962	193245.5	35563
225.51273	240.125	0.48477367	88.25	c	0.49554962	193245.5	35563
123.15861	340.75	0.64366424	146.625		0.49554962	193245.5	35563
38.181152	276.25	0.7532467	110.0625		0.49554962	193245.5	35563
41.90235	483.25	0.3514357	182.625	a	0.49554962	193245.5	35563
74.5123	324.25	0.72027135	90.75	b	-0.49554962	193245.5	35563
51.351727	498.0	0.5080429	184.25	a	-0.49554962	193245.5	35563
