lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
138.91869	260.0	0.60084254	90.1875		0.49554962	289486.16	35563
104.20831	359.0	0.91938996	150.5	a	0.49554962	289486.16	35563
85.93742	351.25	0.79885566	127.375		-0.49554962	289486.16	35563
132.72162	324.75	0.50035137	166.0	b	0.49554962	289486.16	35563
176.43782	335.75	0.9191132	84.5625	b	0.49554962	289486.16	35563
71.52845	437.5	0.36438924	165.5	a	-0.49554962	289486.16	35563
104.69898	526.0	0.41738382	187.375	a	0.49554962	289486.16	35563
147.01598	231.625	0.75511646	73.0	c	0.49554962	289486.16	35563
129.57124	394.5	0.70390826	169.375	b	0.49554962	289486.16	35563
103.459885	403.25	0.74763834	168.375		0.49554962	289486.16	35563
57.56964	416.25	0.5582822	175.625	a	0.49554962	289486.16	35563
88.37626	451.5	0.29312354	159.75	a	-0.49554962	289486.16	35563
304.63898	596.0	0.4702925	251.625	c	0.49554962	289486.16	35563
360.68304	715.0	0.38559672	182.375	a	0.49554962	289486.16	35563
111.38882	340.75	0.5507559	171.5	b	0.49554962	289486.16	35563
52.473713	444.5	0.66736734	170.0	a	-0.49554962	289486.16	35563
266.31326	435.0	0.74767804	143.875	b	0.49554962	289486.16	35563
131.66377	203.375	0.6221471	67.75	b	0.49554962	289486.16	35563
290.61945	244.5	0.8983308	80.3125		-0.49554962	289486.16	35563
107.6102	359.25	0.8700823	148.625		-0.49554962	289486.16	35563
183.90361	350.75	0.3150035	133.875	a	-0.49554962	289486.16	35563
44.722004	339.75	0.19364598	173.625	a	0.49554962	289486.16	35563
256.8194	677.5	0.72680414	147.0		0.49554962	289486.16	35563
242.41547	569.0	0.54850405	151.625	a	0.49554962	289486.16	35563
391.15213	430.5	0.5706583	164.5		0.49554962	289486.16	35563
178.2208	358.75	0.8663793	159.0		-0.49554962	289486.16	35563
47.76216	629.0	0.84402925	88.875	a	0.49554962	289486.16	35563
253.26404	227.625	0.43754676	120.3125		0.49554962	289486.16	35563
265.03766	348.25	0.89016396	100.0		-0.49554962	289486.16	35563
41.554314	332.0	0.59905213	116.6875	b	0.49554962	289486.16	35563
213.41832	684.0	0.82653064	148.75		-0.49554962	289486.16	35563
337.37265	546.0	0.24968906	187.125	a	0.49554962	289486.16	35563
434.24344	617.5	0.6689967	208.75		-0.49554962	289486.16	35563
206.00932	540.0	0.6754926	185.0	a	0.49554962	289486.16	35563
314.52567	464.5	0.4309429	191.125	a	0.49554962	289486.16	35563
420.71024	371.5	0.5003737	147.0	a	-0.49554962	289486.16	35563
70.38932	364.0	0.60029644	159.875		0.49554962	289486.16	35563
261.9739	427.25	0.73910296	204.375		-0.49554962	289486.16	35563
281.56085	518.5	0.71172965	78.375		0.49554962	289486.16	35563
85.20094	286.75	0.717233	97.75	b	-0.49554962	289486.16	35563
185.64455	413.0	0.8979239	131.375		0.49554962	289486.16	35563
309.09714	322.5	0.78455514	134.125		-0.49554962	289486.16	35563
300.45508	480.75	0.6449563	167.0	a	0.49554962	289486.16	35563
351.18063	553.5	0.54728466	89.0	a	0.49554962	289486.16	35563
270.61023	539.0	0.29895768	198.0		0.49554962	289486.16	35563
124.66033	345.5	0.66292137	135.375		0.49554962	289486.16	35563
340.40735	363.75	0.72293943	132.625		0.49554962	289486.16	35563
316.75137	302.75	0.4736553	117.375	b	0.49554962	289486.16	35563
97.96483	313.75	0.65996987	154.5		0.49554962	289486.16	35563
175.58545	480.0	0.5684569	181.25	a	0.49554962	289486.16	35563
217.18016	360.75	0.6160762	94.125		-0.49554962	289486.16	35563
249.47147	841.5	0.3748873	198.875	a	0.49554962	289486.16	35563
148.2955	241.375	0.74464667	84.5625	b	0.49554962	289486.16	35563
153.89539	509.5	0.59782606	164.625	a	0.49554962	289486.16	35563
96.97548	453.25	0.9136578	159.375		0.49554962	289486.16	35563
129.08406	382.75	0.44833782	168.375	a	0.49554962	289486.16	35563
146.8449	605.0	0.69018114	176.75		-0.49554962	289486.16	35563
33.223038	416.25	0.618202	186.375	a	0.49554962	289486.16	35563
250.62596	470.5	0.41041243	168.5	a	0.49554962	289486.16	35563
98.94345	253.5	0.37759435	127.5625		-0.49554962	289486.16	35563
