lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
142.56981	378.25	0.6723485	146.5		-0.49554962	289558.6	35563
116.14909	356.0	0.6980545	143.625		-0.49554962	289558.6	35563
145.93231	317.25	0.33413205	119.0625	b	0.49554962	289558.6	35563
542.20825	566.0	0.7974428	89.5625		-0.49554962	289558.6	35563
182.8563	780.5	0.6559513	188.625	a	0.49554962	289558.6	35563
158.66434	476.5	0.43033335	180.25	a	0.49554962	289558.6	35563
96.78002	286.75	0.6101137	108.6875		0.49554962	289558.6	35563
175.87737	521.0	0.32486358	178.25	a	-0.49554962	289558.6	35563
67.16126	365.75	0.7897366	132.5		0.49554962	289558.6	35563
226.96056	216.125	0.5453225	98.625	b	0.49554962	289558.6	35563
94.023346	498.75	0.72103274	175.0		0.49554962	289558.6	35563
139.91626	304.75	0.6080972	94.5	d	-0.49554962	289558.6	35563
64.65397	670.0	0.3526542	243.375	a	0.49554962	289558.6	35563
102.08206	322.75	0.5356893	120.75		0.49554962	289558.6	35563
99.05323	241.0	0.4579468	122.1875	c	-0.49554962	289558.6	35563
279.60092	204.75	0.44636297	110.1875	c	-0.49554962	289558.6	35563
78.20013	386.0	0.8383428	146.875		-0.49554962	289558.6	35563
90.09903	416.5	0.79447234	123.0625		-0.49554962	289558.6	35563
97.57879	481.5	0.58911365	142.125		-0.49554962	289558.6	35563
69.078964	340.25	0.7616279	120.0		0.49554962	289558.6	35563
156.12337	439.0	0.28690305	175.125	a	0.49554962	289558.6	35563
55.939255	428.0	0.3588098	150.125	a	0.49554962	289558.6	35563
104.46778	290.25	0.80284727	108.625		0.49554962	289558.6	35563
63.84132	269.0	0.7818182	121.6875		0.49554962	289558.6	35563
182.83195	230.0	0.44720873	48.71875		-0.49554962	289558.6	35563
65.59817	325.25	0.7406225	114.25		0.49554962	289558.6	35563
298.612	580.5	0.6953522	149.125	a	0.49554962	289558.6	35563
448.18918	385.75	0.7588909	90.8125	a	0.49554962	289558.6	35563
93.440506	242.125	0.9108225	84.125	c	0.49554962	289558.6	35563
153.86612	471.25	0.7361543	179.25	a	0.49554962	289558.6	35563
83.27909	365.25	0.27561837	183.625	a	0.49554962	289558.6	35563
63.2541	582.5	0.62990654	221.0	a	-0.49554962	289558.6	35563
60.297005	361.25	0.89391893	156.375		0.49554962	289558.6	35563
354.971	367.75	0.8379501	106.4375	b	-0.49554962	289558.6	35563
68.20981	329.0	0.87227005	114.4375		0.49554962	289558.6	35563
161.36469	412.75	0.8048327	157.125		-0.49554962	289558.6	35563
142.31776	441.5	0.6872414	159.625	a	0.49554962	289558.6	35563
622.27155	1105.0	0.61634463	164.0	a	0.49554962	289558.6	35563
257.6724	401.25	0.6474181	145.5		0.49554962	289558.6	35563
132.74156	468.0	0.48392084	143.125	a	-0.49554962	289558.6	35563
264.293	454.0	0.3413284	174.75	a	0.49554962	289558.6	35563
285.7778	653.5	0.46765736	160.625	a	0.49554962	289558.6	35563
148.37335	377.25	0.33965698	184.0	a	0.49554962	289558.6	35563
243.13069	410.0	0.8955357	145.625		-0.49554962	289558.6	35563
137.1992	334.0	0.7579114	83.875	b	0.49554962	289558.6	35563
74.38473	505.5	0.7954164	92.1875	b	-0.49554962	289558.6	35563
431.92947	564.0	0.6577595	160.5	a	-0.49554962	289558.6	35563
156.69406	389.5	0.79607666	124.75		0.49554962	289558.6	35563
152.92592	219.0	0.80773306	88.375		0.49554962	289558.6	35563
59.248775	608.0	0.32228917	178.875		0.49554962	289558.6	35563
100.38919	389.5	0.48988137	148.625		0.49554962	289558.6	35563
90.66148	315.5	0.42508945	159.875		0.49554962	289558.6	35563
181.53429	578.5	0.8927944	54.53125		0.49554962	289558.6	35563
403.72195	353.0	0.35925645	168.75	a	0.49554962	289558.6	35563
50.781105	462.75	0.4187675	168.25	a	0.49554962	289558.6	35563
262.87875	432.75	0.4334488	197.25	a	0.49554962	289558.6	35563
261.0797	407.0	0.6257367	165.125	a	0.49554962	289558.6	35563
108.656555	338.0	0.63928914	126.9375		0.49554962	289558.6	35563
59.502167	334.25	0.6008892	144.125		0.49554962	289558.6	35563
180.78983	637.0	0.87834036	142.625		-0.49554962	289558.6	35563
47.249493	402.75	0.3453927	162.375	a	0.49554962	289558.6	35563
