lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
197.71613	971.5	0.6635742	11.515625	d	0.49554962	209628.39	35563
50.62259	274.25	0.73637074	87.25		0.49554962	209628.39	35563
395.77695	342.0	0.70724636	172.75		-0.49554962	209628.39	35563
238.49387	300.25	0.8041292	86.25	b	0.49554962	209628.39	35563
77.504715	433.75	0.88829786	159.375		0.49554962	209628.39	35563
80.40932	401.75	0.8709949	133.0		0.49554962	209628.39	35563
291.72134	386.25	0.7526519	102.875		-0.49554962	209628.39	35563
241.27777	553.0	0.39112535	188.375	a	0.49554962	209628.39	35563
268.83594	612.5	0.7781753	148.625	a	-0.49554962	209628.39	35563
66.86212	185.375	0.8977424	66.0	c	0.49554962	209628.39	35563
521.2366	245.375	0.378866	59.71875	b	0.49554962	209628.39	35563
249.28415	221.5	0.7600897	87.8125		0.49554962	209628.39	35563
129.39641	437.5	0.4894816	192.125	a	0.49554962	209628.39	35563
116.89112	360.5	0.62871534	154.5	a	0.49554962	209628.39	35563
90.41365	414.75	0.4266055	133.5	a	0.49554962	209628.39	35563
304.66922	562.5	0.4158784	182.625	a	0.49554962	209628.39	35563
155.27919	318.0	0.56565285	144.625	b	0.49554962	209628.39	35563
347.99078	471.25	0.7083333	78.0625		-0.49554962	209628.39	35563
51.879963	679.0	0.7621185	154.875		0.49554962	209628.39	35563
337.12128	552.0	0.3694422	146.75	a	0.49554962	209628.39	35563
266.13638	375.5	0.3780426	167.25	a	0.49554962	209628.39	35563
146.31558	512.5	0.27439377	196.125	b	0.49554962	209628.39	35563
66.2296	346.25	0.48221153	132.375		0.49554962	209628.39	35563
131.4009	504.75	0.39727065	194.125	a	0.49554962	209628.39	35563
126.45044	292.25	0.6452678	112.625	b	0.49554962	209628.39	35563
188.581	488.75	0.49305975	194.5	a	0.49554962	209628.39	35563
343.71033	639.0	0.6082569	140.75	a	-0.49554962	209628.39	35563
113.3018	526.5	0.5973796	108.6875	b	0.49554962	209628.39	35563
68.36902	588.5	0.2839791	192.875	a	0.49554962	209628.39	35563
71.94741	318.5	0.7971698	85.0625	c	0.49554962	209628.39	35563
209.14178	297.0	0.5751575	135.75	c	0.49554962	209628.39	35563
104.8851	231.0	0.84177214	90.0		-0.49554962	209628.39	35563
56.37724	411.0	0.71466845	124.3125		-0.49554962	209628.39	35563
61.866432	420.5	0.38421908	158.375	a	0.49554962	209628.39	35563
187.83398	422.0	0.5611588	153.125		0.49554962	209628.39	35563
397.81485	547.0	0.6322136	41.03125	a	0.49554962	209628.39	35563
56.093647	349.0	0.6211002	165.625	a	-0.49554962	209628.39	35563
367.9818	501.5	0.34137538	184.125	a	0.49554962	209628.39	35563
262.25797	382.25	0.69194514	110.5625	b	0.49554962	209628.39	35563
382.17633	377.75	0.85393775	102.5625		0.49554962	209628.39	35563
65.75804	551.5	0.49640805	198.0	a	0.49554962	209628.39	35563
127.024605	408.5	0.37788698	171.125	a	0.49554962	209628.39	35563
353.14246	333.5	0.46392667	121.6875		0.49554962	209628.39	35563
197.06607	249.625	0.46283472	128.125		0.49554962	209628.39	35563
216.6324	212.125	0.785755	100.3125		0.49554962	209628.39	35563
479.2688	642.0	0.4816092	196.375		0.49554962	209628.39	35563
71.07184	635.0	0.5181422	180.625	a	0.49554962	209628.39	35563
420.7838	267.25	0.8537879	97.0	c	0.49554962	209628.39	35563
202.12631	415.75	0.8638991	123.6875		-0.49554962	209628.39	35563
205.86743	527.0	0.565716	204.875	a	-0.49554962	209628.39	35563
596.35803	538.0	0.3335575	180.375	a	-0.49554962	209628.39	35563
506.22818	592.0	0.31366876	178.875	a	0.49554962	209628.39	35563
407.9637	544.5	0.6985931	167.875	a	0.49554962	209628.39	35563
410.9553	270.0	0.3934383	133.375	c	0.49554962	209628.39	35563
79.271164	263.25	0.7846473	111.125	b	-0.49554962	209628.39	35563
51.69108	393.75	0.7982401	99.0625	b	0.49554962	209628.39	35563
73.25223	234.125	0.7340425	81.625		0.49554962	209628.39	35563
101.39474	469.5	0.40432099	154.75	a	0.49554962	209628.39	35563
82.21345	263.0	0.696351	92.9375	b	0.49554962	209628.39	35563
200.06216	355.0	0.6170862	94.875		0.49554962	209628.39	35563
86.848305	583.5	0.41141734	198.125	a	0.49554962	209628.39	35563
58.705437	285.0	0.9193977	80.0		0.49554962	209628.39	35563
119.66115	476.75	0.30550486	175.25		0.49554962	209628.39	35563
329.60742	501.5	0.6140405	178.875	c	0.49554962	209628.39	35563
39.99836	434.25	0.30167922	167.125		0.49554962	209628.39	35563
437.92923	486.0	0.34378883	185.625	a	0.49554962	209628.39	35563
338.93945	460.5	0.4216691	253.75		0.49554962	209628.39	35563
182.84625	539.0	0.64719623	204.0	a	-0.49554962	209628.39	35563
284.69492	257.75	0.8102222	102.5	a	0.49554962	209628.39	35563
233.92807	689.0	0.5678733	217.5	a	0.49554962	209628.39	35563
107.054184	495.75	0.50260997	234.375	a	0.49554962	209628.39	35563
192.95003	392.25	0.92873216	143.25		0.49554962	209628.39	35563
217.13593	388.0	0.7479092	121.0625		-0.49554962	209628.39	35563
261.3348	547.0	0.3882632	188.125	a	0.49554962	209628.39	35563
188.64703	542.5	0.5937786	136.0		0.49554962	209628.39	35563
161.56488	348.25	0.67504334	142.75	a	0.49554962	209628.39	35563
163.99854	363.5	0.5466297	163.5	a	0.49554962	209628.39	35563
120.86685	243.0	0.8019024	9.2578125	d	0.49554962	209628.39	35563
267.74863	363.75	0.7940882	102.375		0.49554962	209628.39	35563
198.00116	575.0	0.42404228	200.375	a	0.49554962	209628.39	35563
104.62758	282.5	0.34262797	116.1875		0.49554962	209628.39	35563
162.8387	468.0	0.5946372	204.5		-0.49554962	209628.39	35563
118.186615	354.25	0.7734317	160.375		0.49554962	209628.39	35563
234.55489	502.0	0.6628314	127.25		0.49554962	209628.39	35563
133.56392	258.5	0.38671875	115.875	a	0.49554962	209628.39	35563
167.34369	452.25	0.27893835	175.375	a	-0.49554962	209628.39	35563
167.6074	240.5	0.54341227	123.125		0.49554962	209628.39	35563
201.13832	258.75	0.68942237	98.0625		0.49554962	209628.39	35563
200.2517	495.0	0.38082	79.8125	b	-0.49554962	209628.39	35563
78.258095	355.25	0.5490768	168.0		0.49554962	209628.39	35563
115.93418	306.5	0.6889226	105.125		0.49554962	209628.39	35563
129.60023	672.0	0.71158856	109.0625	b	0.49554962	209628.39	35563
157.44443	284.75	0.95760745	111.8125		0.49554962	209628.39	35563
202.60123	477.5	0.80573845	176.0	a	0.49554962	209628.39	35563
255.91965	794.0	0.49916318	185.75	a	0.49554962	209628.39	35563
272.01764	528.5	0.55170155	166.75	a	0.49554962	209628.39	35563
72.44023	218.0	0.6746931	60.34375		0.49554962	209628.39	35563
284.55832	699.5	0.2688356	193.375	a	-0.49554962	209628.39	35563
53.632996	393.5	0.46316034	179.375	a	-0.49554962	209628.39	35563
76.280785	486.75	0.47993404	193.25	a	0.49554962	209628.39	35563
70.68695	443.0	0.9321581	187.0		0.49554962	209628.39	35563
181.11923	304.0	0.66394055	110.875		0.49554962	209628.39	35563
172.55801	306.0	0.58701754	68.9375	c	0.49554962	209628.39	35563
78.77067	493.25	0.81298995	94.5625	b	-0.49554962	209628.39	35563
174.84134	449.5	0.622992	121.375		0.49554962	209628.39	35563
206.20753	328.75	0.44921404	123.4375		0.49554962	209628.39	35563
306.47137	551.5	0.7777018	174.5	a	0.49554962	209628.39	35563
101.70556	487.75	0.5237676	153.5	a	-0.49554962	209628.39	35563
606.8406	565.0	0.39187193	192.75	a	-0.49554962	209628.39	35563
336.7326	550.5	0.40041322	174.625	a	-0.49554962	209628.39	35563
88.799965	680.0	0.8252308	126.8125		-0.49554962	209628.39	35563
68.4439	277.0	0.4758755	103.9375	c	0.49554962	209628.39	35563
88.2411	218.625	0.635481	93.8125		0.49554962	209628.39	35563
105.95584	206.0	0.7957384	65.125	c	0.49554962	209628.39	35563
144.13889	335.75	0.3179325	168.25	a	0.49554962	209628.39	35563
127.71845	286.25	0.57019705	135.375		0.49554962	209628.39	35563
161.66248	595.0	0.28873238	201.875	a	-0.49554962	209628.39	35563
241.56363	410.75	0.7304878	134.0		0.49554962	209628.39	35563
402.84012	667.0	0.19217597	309.25		-0.49554962	209628.39	35563
212.18706	392.75	0.6613595	108.0625		-0.49554962	209628.39	35563
426.79742	679.0	0.5726496	263.0		0.49554962	209628.39	35563
138.75157	519.5	0.31715468	189.375	a	0.49554962	209628.39	35563
126.64329	344.5	0.28104725	167.625	a	0.49554962	209628.39	35563
367.27783	880.0	0.667382	163.5	a	0.49554962	209628.39	35563
87.945465	233.5	0.910422	17.578125	d	-0.49554962	209628.39	35563
95.228325	522.5	0.54985887	148.25	a	-0.49554962	209628.39	35563
131.58185	267.0	0.44869706	120.5625	b	0.49554962	209628.39	35563
90.67179	381.25	0.65750325	13.5234375	b	-0.49554962	209628.39	35563
115.3001	354.25	0.7730543	144.25		-0.49554962	209628.39	35563
324.35297	401.25	0.4037267	150.0	a	0.49554962	209628.39	35563
175.64008	251.75	0.79461884	87.125		0.49554962	209628.39	35563
217.05177	216.125	0.75235647	99.3125	c	-0.49554962	209628.39	35563
40.251446	350.5	0.65181774	127.4375		-0.49554962	209628.39	35563
97.13409	649.0	0.8236529	1.9521484	d	0.49554962	209628.39	35563
264.7728	201.75	0.6628506	82.9375		0.49554962	209628.39	35563
190.98848	386.5	0.41871625	156.25	a	-0.49554962	209628.39	35563
402.3793	398.5	0.7268293	148.625	a	-0.49554962	209628.39	35563
501.87308	626.0	0.43837535	154.75		-0.49554962	209628.39	35563
162.54897	338.75	0.35174915	166.75	a	-0.49554962	209628.39	35563
419.06186	791.5	0.46020943	173.875	a	0.49554962	209628.39	35563
210.68167	468.5	0.628537	166.5	a	0.49554962	209628.39	35563
125.66467	208.875	0.8160271	93.1875	b	0.49554962	209628.39	35563
203.02184	380.0	0.41398418	142.125	a	0.49554962	209628.39	35563
157.95436	575.5	0.796319	165.75		0.49554962	209628.39	35563
298.96136	898.5	0.68051493	85.0	d	0.49554962	209628.39	35563
339.38495	501.75	0.36411455	176.625	a	-0.49554962	209628.39	35563
80.09817	511.25	0.42558452	154.0	a	0.49554962	209628.39	35563
440.53647	558.5	0.7203588	93.375	b	0.49554962	209628.39	35563
192.63159	1183.0	0.5805035	52.65625	a	0.49554962	209628.39	35563
143.4882	257.0	0.60948646	127.6875	c	0.49554962	209628.39	35563
131.72993	196.625	0.7228831	72.5		-0.49554962	209628.39	35563
126.991066	350.75	0.7694323	139.125		-0.49554962	209628.39	35563
571.3459	678.5	0.6588694	74.25	a	0.49554962	209628.39	35563
329.6727	526.0	0.3248062	202.375	a	-0.49554962	209628.39	35563
285.15326	453.25	0.54264295	217.75	a	-0.49554962	209628.39	35563
223.69354	566.0	0.3066691	215.25		0.49554962	209628.39	35563
347.43152	323.0	0.80229795	139.125		-0.49554962	209628.39	35563
363.15622	235.125	0.6322674	92.4375	c	-0.49554962	209628.39	35563
184.59988	505.75	0.5208589	198.875	a	0.49554962	209628.39	35563
232.51373	748.5	0.7626636	26.21875	d	0.49554962	209628.39	35563
169.36865	247.5	0.804914	72.0		0.49554962	209628.39	35563
45.992634	406.25	0.76508296	118.5625		0.49554962	209628.39	35563
142.62885	662.0	0.4847059	264.25	a	-0.49554962	209628.39	35563
443.90683	308.0	0.6356275	142.375	a	0.49554962	209628.39	35563
202.78162	459.75	0.40745857	191.75	a	0.49554962	209628.39	35563
114.45138	413.75	0.3703408	196.25	a	0.49554962	209628.39	35563
319.86752	394.5	0.49828327	157.625		0.49554962	209628.39	35563
75.488655	273.25	0.8834587	100.0		0.49554962	209628.39	35563
149.73788	254.5	0.8668147	76.0625		-0.49554962	209628.39	35563
