lep_pt	AK8_pt	t32	Msd	Flag	genWeights	sumWeight	N_exp
131.68398	452.75	0.8527258	131.0		0.49554962	289079.88	35563
25.338482	346.75	0.59944445	130.75		0.49554962	289079.88	35563
359.6841	476.75	0.42450842	170.25		0.49554962	289079.88	35563
104.710594	311.25	0.55444014	119.3125	b	0.49554962	289079.88	35563
164.99355	277.5	0.74646354	83.9375	b	0.49554962	289079.88	35563
50.328434	261.75	0.41305637	115.1875		0.49554962	289079.88	35563
93.78476	394.0	0.8507235	145.0		0.49554962	289079.88	35563
371.64474	229.125	0.7153352	76.625	b	-0.49554962	289079.88	35563
156.60826	341.25	0.6060831	146.375		0.49554962	289079.88	35563
185.95627	237.0	0.48727274	99.75	d	-0.49554962	289079.88	35563
43.259674	433.0	0.8426916	171.25		-0.49554962	289079.88	35563
60.56673	297.25	0.51946247	123.9375		0.49554962	289079.88	35563
198.82167	336.5	0.65978926	90.875		0.49554962	289079.88	35563
105.47366	227.5	0.6358945	107.5625		0.49554962	289079.88	35563
398.28784	580.0	0.5910668	232.625		0.49554962	289079.88	35563
335.57687	409.0	0.7721873	108.0625		0.49554962	289079.88	35563
587.952	696.5	0.66727406	288.5	b	0.49554962	289079.88	35563
78.42348	516.0	0.30397728	176.5	a	0.49554962	289079.88	35563
131.76476	475.75	0.87531805	133.0		0.49554962	289079.88	35563
125.773056	271.5	0.6330049	103.75		-0.49554962	289079.88	35563
81.50634	664.5	0.8021327	6.1445312	d	0.49554962	289079.88	35563
385.8967	581.0	0.42008734	287.0		-0.49554962	289079.88	35563
81.962814	493.25	0.56831884	175.375	a	0.49554962	289079.88	35563
214.68233	396.25	0.8768769	126.625		0.49554962	289079.88	35563
406.9863	415.5	0.78959274	133.625		0.49554962	289079.88	35563
138.61392	458.75	0.8187686	140.875		0.49554962	289079.88	35563
102.99935	209.625	0.64467764	96.3125	c	0.49554962	289079.88	35563
331.43063	497.0	0.39858282	150.125	a	0.49554962	289079.88	35563
197.65485	269.25	0.5508537	85.25	c	-0.49554962	289079.88	35563
64.253265	511.5	0.60162	45.28125		0.49554962	289079.88	35563
158.41798	387.75	0.37434095	180.875	a	0.49554962	289079.88	35563
409.15173	427.75	0.44817072	184.375	a	0.49554962	289079.88	35563
410.73703	487.0	0.47851002	170.75	a	0.49554962	289079.88	35563
47.538544	442.75	0.5071721	175.5	a	0.49554962	289079.88	35563
177.94708	393.75	0.78281146	150.75		0.49554962	289079.88	35563
183.30792	243.375	0.6606476	77.3125		0.49554962	289079.88	35563
176.58374	370.0	0.6222339	108.625		-0.49554962	289079.88	35563
172.59747	394.0	0.39994007	178.375	a	-0.49554962	289079.88	35563
387.55392	542.5	0.60830617	151.75	a	0.49554962	289079.88	35563
128.02641	501.5	0.60907423	129.125		-0.49554962	289079.88	35563
249.18915	544.0	0.48889837	169.875	a	0.49554962	289079.88	35563
87.1499	550.5	0.56745255	175.75	a	0.49554962	289079.88	35563
81.8423	216.5	0.6946064	92.0		0.49554962	289079.88	35563
113.440155	393.25	0.32744497	165.5	a	0.49554962	289079.88	35563
