lep_pt	genWeights	sumWeight	N_exp
93.338585	1.0	990000.0	306360
77.94977	1.0	990000.0	306360
56.146824	1.0	990000.0	306360
192.3826	1.0	990000.0	306360
43.382866	1.0	990000.0	306360
52.817657	1.0	990000.0	306360
29.697594	1.0	990000.0	306360
23.95683	1.0	990000.0	306360
62.41486	1.0	990000.0	306360
30.522835	1.0	990000.0	306360
48.99173	1.0	990000.0	306360
66.83684	1.0	990000.0	306360
135.75085	1.0	990000.0	306360
43.86477	1.0	990000.0	306360
72.23241	1.0	990000.0	306360
35.46672	1.0	990000.0	306360
76.8371	1.0	990000.0	306360
83.67752	1.0	990000.0	306360
201.468	1.0	990000.0	306360
28.164566	1.0	990000.0	306360
43.467953	1.0	990000.0	306360
51.766758	1.0	990000.0	306360
23.395245	1.0	990000.0	306360
115.45859	1.0	990000.0	306360
98.57397	1.0	990000.0	306360
73.42159	1.0	990000.0	306360
56.875515	1.0	990000.0	306360
41.447697	1.0	990000.0	306360
62.82797	1.0	990000.0	306360
95.60649	1.0	990000.0	306360
123.8807	1.0	990000.0	306360
71.537254	1.0	990000.0	306360
90.71637	1.0	990000.0	306360
94.70613	1.0	990000.0	306360
60.414036	1.0	990000.0	306360
44.75814	1.0	990000.0	306360
101.54351	1.0	990000.0	306360
39.372765	1.0	990000.0	306360
160.48145	1.0	990000.0	306360
56.615303	1.0	990000.0	306360
64.59171	1.0	990000.0	306360
39.817593	1.0	990000.0	306360
50.357563	1.0	990000.0	306360
95.527916	1.0	990000.0	306360
43.4319	1.0	990000.0	306360
37.003418	1.0	990000.0	306360
58.93214	1.0	990000.0	306360
62.557938	1.0	990000.0	306360
37.47975	1.0	990000.0	306360
48.067825	1.0	990000.0	306360
49.443966	1.0	990000.0	306360
46.429657	1.0	990000.0	306360
82.25918	1.0	990000.0	306360
169.80959	1.0	990000.0	306360
51.77734	1.0	990000.0	306360
225.96309	1.0	990000.0	306360
45.654247	1.0	990000.0	306360
34.840496	1.0	990000.0	306360
53.90167	1.0	990000.0	306360
79.21314	1.0	990000.0	306360
110.78299	1.0	990000.0	306360
53.42414	1.0	990000.0	306360
56.60831	1.0	990000.0	306360
26.740776	1.0	990000.0	306360
96.287	1.0	990000.0	306360
86.87338	1.0	990000.0	306360
35.409836	1.0	990000.0	306360
51.65619	1.0	990000.0	306360
90.47329	1.0	990000.0	306360
55.723225	1.0	990000.0	306360
81.83457	1.0	990000.0	306360
108.317726	1.0	990000.0	306360
93.76609	1.0	990000.0	306360
32.774197	1.0	990000.0	306360
106.092545	1.0	990000.0	306360
36.994274	1.0	990000.0	306360
29.911716	1.0	990000.0	306360
79.97818	1.0	990000.0	306360
62.20298	1.0	990000.0	306360
47.477684	1.0	990000.0	306360
105.512726	1.0	990000.0	306360
94.48967	1.0	990000.0	306360
92.00594	1.0	990000.0	306360
139.1356	1.0	990000.0	306360
19.081446	1.0	990000.0	306360
97.16717	1.0	990000.0	306360
48.753548	1.0	990000.0	306360
107.789185	1.0	990000.0	306360
105.43022	1.0	990000.0	306360
24.374735	1.0	990000.0	306360
75.77315	1.0	990000.0	306360
45.452526	1.0	990000.0	306360
150.82227	1.0	990000.0	306360
24.735317	1.0	990000.0	306360
21.629787	1.0	990000.0	306360
191.96753	1.0	990000.0	306360
30.134499	1.0	990000.0	306360
73.6567	1.0	990000.0	306360
81.01298	1.0	990000.0	306360
131.95825	1.0	990000.0	306360
67.24605	1.0	990000.0	306360
39.417572	1.0	990000.0	306360
116.03099	1.0	990000.0	306360
75.12889	1.0	990000.0	306360
39.821968	1.0	990000.0	306360
72.658264	1.0	990000.0	306360
74.47954	1.0	990000.0	306360
34.929157	1.0	990000.0	306360
56.59518	1.0	990000.0	306360
27.581217	1.0	990000.0	306360
42.02651	1.0	990000.0	306360
172.89253	1.0	990000.0	306360
42.776997	1.0	990000.0	306360
72.507935	1.0	990000.0	306360
124.90587	1.0	990000.0	306360
38.873486	1.0	990000.0	306360
42.713203	1.0	990000.0	306360
20.306091	1.0	990000.0	306360
29.639915	1.0	990000.0	306360
59.507698	1.0	990000.0	306360
65.78492	1.0	990000.0	306360
101.581055	1.0	990000.0	306360
140.42816	1.0	990000.0	306360
70.17458	1.0	990000.0	306360
63.09925	1.0	990000.0	306360
60.395287	1.0	990000.0	306360
28.108397	1.0	990000.0	306360
75.935905	1.0	990000.0	306360
58.50307	1.0	990000.0	306360
65.33593	1.0	990000.0	306360
85.15942	1.0	990000.0	306360
