lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	ISR_u	ISR_d	FSR_u	FSR_d	genWeights	sumWeight	N_exp
256.30606	750.0	1.2070923	1.0937812328338623	1.1975708	1.0769739151000977	1.0110474	1.0275955200195312	0.993927	0.9775804877281189	0.84765625	0.9181402325630188	0.8401489	0.8911513686180115	1.0032349	0.97402954	0.84555054	1.083313	0.49554962	235359.3	35563
87.78462	377.0	1.1338501	1.0937812328338623	1.0090332	1.0769739151000977	1.1278076	1.0275955200195312	0.8942871	0.9775804877281189	0.9623718	0.9181402325630188	0.8587036	0.8911513686180115	1.1514282	0.81744385	0.55075073	1.5529175	0.49554962	235359.3	35563
126.433586	444.25	1.3681641	1.0937812328338623	1.2748413	1.0769739151000977	1.0742188	1.0275955200195312	0.934845	0.9775804877281189	0.8006897	0.9181402325630188	0.7479248	0.8911513686180115	0.9004822	1.1079102	1.2194214	0.44665527	0.49554962	235359.3	35563
276.95923	501.5	1.3063965	1.0937812328338623	0.9095459	1.0769739151000977	1.3284912	1.0275955200195312	0.7260132	0.9775804877281189	1.0253296	0.9181402325630188	0.7937622	0.8911513686180115	0.99176025	0.9972534	1.1986694	0.5019226	0.49554962	235359.3	35563
135.56381	291.5	1.0258179	1.0937812328338623	1.2212524	1.0769739151000977	0.8600464	1.0275955200195312	1.1132812	0.9775804877281189	0.8338318	0.9181402325630188	0.91638184	0.8911513686180115	0.93130493	1.0751343	0.8758545	0.7168884	0.49554962	235359.3	35563
297.8183	344.0	1.1506348	1.0937812328338623	1.0388184	1.0769739151000977	1.1106567	1.0275955200195312	0.9064331	0.9775804877281189	0.9441223	0.9181402325630188	0.85427856	0.8911513686180115	0.8013916	1.2838135	0.6533203	1.152832	0.49554962	235359.3	35563
46.872314	616.5	1.5257568	1.0937812328338623	1.2897949	1.0769739151000977	1.1830444	1.0275955200195312	0.855011	0.9775804877281189	0.7911377	0.9181402325630188	0.6763916	0.8911513686180115	1.0712891	0.8966675	0.8305054	0.95617676	-0.49554962	235359.3	35563
139.7136	383.5	1.4932861	1.0937812328338623	1.2929077	1.0769739151000977	1.1549683	1.0275955200195312	0.8742981	0.9775804877281189	0.78985596	0.9181402325630188	0.69055176	0.8911513686180115	0.91296387	1.1019287	1.3024902	0.41789246	-0.49554962	235359.3	35563
112.99248	460.75	1.4239502	1.0937812328338623	1.2921143	1.0769739151000977	1.1020508	1.0275955200195312	0.9120178	0.9775804877281189	0.7902832	0.9181402325630188	0.72073364	0.8911513686180115	1.0327759	0.93255615	1.0136108	0.6246948	0.49554962	235359.3	35563
105.1698	284.25	1.3391724	1.0937812328338623	1.2055054	1.0769739151000977	1.111206	1.0275955200195312	0.9052429	0.9775804877281189	0.8432312	0.9181402325630188	0.76312256	0.8911513686180115	1.1836548	0.7909546	1.2275391	0.52297974	0.49554962	235359.3	35563
229.6328	462.75	1.2098389	1.0937812328338623	1.0165405	1.0769739151000977	1.1940308	1.0275955200195312	0.8497925	0.9775804877281189	0.9584961	0.9181402325630188	0.8128357	0.8911513686180115	1.2529297	0.7366028	0.5491638	1.2861938	0.49554962	235359.3	35563
102.66219	398.5	1.9951782	1.0937812328338623	0.9935303	1.0769739151000977	1.8062134	1.0275955200195312	0.38702393	0.9775804877281189	0.97232056	0.9181402325630188	0.46754456	0.8911513686180115	0.8578186	1.1903076	1.4993896	0.29551697	0.49554962	235359.3	35563
65.90627	472.0	1.0751343	1.0937812328338623	1.2214966	1.0769739151000977	0.8947754	1.0275955200195312	1.0778198	0.9775804877281189	0.833374	0.9181402325630188	0.8897095	0.8911513686180115	1.3615723	0.6608887	0.9741211	0.7324524	0.49554962	235359.3	35563
102.45136	427.5	1.0726929	1.0937812328338623	0.9176636	1.0769739151000977	1.1365967	1.0275955200195312	0.8817749	0.9775804877281189	1.0185547	0.9181402325630188	0.913147	0.8911513686180115	1.1755981	0.8016968	0.94277954	0.941803	0.49554962	235359.3	35563
57.63257	333.25	1.3468628	1.0937812328338623	1.1887817	1.0769739151000977	1.1334839	1.0275955200195312	0.8896179	0.9775804877281189	0.85336304	0.9181402325630188	0.7588501	0.8911513686180115	0.86657715	1.1777344	1.7260742	0.26831055	0.49554962	235359.3	35563
102.6828	354.25	1.1028442	1.0937812328338623	0.9610901	1.0769739151000977	1.1455078	1.0275955200195312	0.88067627	0.9775804877281189	0.9919739	0.9181402325630188	0.87423706	0.8911513686180115	1.1467285	0.81973267	0.66174316	1.0396118	0.49554962	235359.3	35563
119.607086	619.5	1.3720093	1.0937812328338623	1.2749023	1.0769739151000977	1.0761719	1.0275955200195312	0.9328308	0.9775804877281189	0.7992554	0.9181402325630188	0.74557495	0.8911513686180115	0.9451904	1.0582886	0.8340149	0.6425171	-0.49554962	235359.3	35563
115.72073	505.75	1.4245605	1.0937812328338623	1.2885742	1.0769739151000977	1.1055298	1.0275955200195312	0.9099426	0.9775804877281189	0.79208374	0.9181402325630188	0.72076416	0.8911513686180115	0.9017639	1.1051025	1.2090454	0.53079224	-0.49554962	235359.3	35563
238.47586	276.75	1.5046387	1.0937812328338623	1.2977295	1.0769739151000977	1.1594238	1.0275955200195312	0.8704834	0.9775804877281189	0.78738403	0.9181402325630188	0.6854248	0.8911513686180115	1.1043091	0.8715515	0.78500366	0.8013916	-0.49554962	235359.3	35563
248.52458	647.0	1.2469482	1.0937812328338623	1.2269287	1.0769739151000977	1.0223999	1.0275955200195312	0.97436523	0.9775804877281189	0.8291626	0.9181402325630188	0.8044739	0.8911513686180115	0.774292	1.333313	0.8213196	0.9605713	0.49554962	235359.3	35563
98.38409	400.5	1.0717773	1.0937812328338623	0.9873657	1.0769739151000977	1.0903931	1.0275955200195312	0.92074585	0.9775804877281189	0.9735718	0.9181402325630188	0.89401245	0.8911513686180115	0.9183655	1.0874634	0.5895691	1.1149292	0.49554962	235359.3	35563
298.57153	315.0	1.2878418	1.0937812328338623	1.2680664	1.0769739151000977	1.0180054	1.0275955200195312	0.9806824	0.9775804877281189	0.80511475	0.9181402325630188	0.7880554	0.8911513686180115	0.96868896	1.0195312	0.8619995	0.84484863	0.49554962	235359.3	35563
261.0672	341.75	1.3821411	1.0937812328338623	1.2946777	1.0769739151000977	1.0675049	1.0275955200195312	0.9395752	0.9775804877281189	0.7889404	0.9181402325630188	0.741272	0.8911513686180115	1.0003662	0.98114014	0.52993774	1.8451538	-0.49554962	235359.3	35563
