lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	ISR_u	ISR_d	FSR_u	FSR_d	genWeights	sumWeight	N_exp
59.13625	236.75	1.4360352	1.0936464071273804	1.3192749	1.0780611038208008	1.088501	1.026519775390625	0.92092896	0.9784425497055054	0.77664185	0.9174386262893677	0.7152405	0.891143798828125	0.94021606	1.0421143	1.2660522	0.35975647	-0.49554962	290511.84	35563
376.19382	491.0	1.5072021	1.0936464071273804	1.2790527	1.0780611038208008	1.1784058	1.026519775390625	0.858551	0.9784425497055054	0.7970886	0.9174386262893677	0.6843262	0.891143798828125	1.0338135	0.9357605	0.6882324	0.7694397	0.49554962	290511.84	35563
128.31831	608.5	1.2470093	1.0936464071273804	1.0979614	1.0780611038208008	1.1373291	1.026519775390625	0.8868103	0.9784425497055054	0.90927124	0.9174386262893677	0.8055115	0.891143798828125	0.96813965	1.0149536	0.3599701	3.8051758	0.49554962	290511.84	35563
82.248955	297.25	1.352356	1.0936464071273804	1.3112183	1.0780611038208008	1.0313721	1.026519775390625	0.9690857	0.9784425497055054	0.78063965	0.9174386262893677	0.75650024	0.891143798828125	0.93881226	1.0712891	1.1033325	0.55300903	-0.49554962	290511.84	35563
252.40952	507.25	1.4785156	1.0936464071273804	1.2860107	1.0780611038208008	1.1497192	1.026519775390625	0.8779602	0.9784425497055054	0.79345703	0.9174386262893677	0.69662476	0.891143798828125	1.0825195	0.8895874	0.4308777	2.6516113	0.49554962	290511.84	35563
189.1834	415.5	1.208313	1.0936464071273804	1.1357422	1.0780611038208008	1.0629272	1.026519775390625	0.94241333	0.9784425497055054	0.8854675	0.9174386262893677	0.8350525	0.891143798828125	0.92459106	1.0928345	0.8066406	1.1408081	0.49554962	290511.84	35563
143.24402	375.75	2.1018066	1.0936464071273804	0.8330078	1.0780611038208008	2.0168457	1.026519775390625	0.19408417	0.9784425497055054	1.0673218	0.9174386262893677	0.40626526	0.891143798828125	0.8369751	1.2155151	1.3456421	0.29856873	0.49554962	290511.84	35563
220.03586	307.5	1.571228	1.0936464071273804	1.3894653	1.0780611038208008	1.1311646	1.026519775390625	0.88998413	0.9784425497055054	0.73150635	0.9174386262893677	0.6508484	0.891143798828125	1.1005859	0.8744507	1.6240234	0.24773407	-0.49554962	290511.84	35563
314.29343	430.25	1.1540527	1.0936464071273804	1.232605	1.0780611038208008	0.94503784	1.026519775390625	1.0372925	0.9784425497055054	0.8258972	0.9174386262893677	0.851593	0.891143798828125	0.88848877	1.1187744	1.145935	0.43251038	0.49554962	290511.84	35563
268.4199	571.5	1.3078613	1.0936464071273804	1.2575684	1.0780611038208008	1.0429077	1.026519775390625	0.95526123	0.9784425497055054	0.8110657	0.9174386262893677	0.7731323	0.891143798828125	1.0913696	0.87576294	0.5352173	1.0125122	0.49554962	290511.84	35563
282.39484	516.5	1.4082642	1.0936464071273804	1.2015381	1.0780611038208008	1.1726685	1.026519775390625	0.8627014	0.9784425497055054	0.845459	0.9174386262893677	0.7290039	0.891143798828125	1.0004272	0.97216797	1.4401245	0.39105225	0.49554962	290511.84	35563
94.22131	400.75	1.0958252	1.0936464071273804	1.1952515	1.0780611038208008	0.93374634	1.026519775390625	1.0513306	0.9784425497055054	0.8484802	0.9174386262893677	0.88223267	0.891143798828125	0.8765869	1.1405029	0.6158142	1.2568359	0.49554962	290511.84	35563
193.20131	479.75	1.5512085	1.0936464071273804	1.3660278	1.0780611038208008	1.1357422	1.026519775390625	0.88687134	0.9784425497055054	0.74560547	0.9174386262893677	0.6611328	0.891143798828125	1.0621948	0.8903198	0.88378906	0.70578	-0.49554962	290511.84	35563
55.409084	640.5	1.0655518	1.0936464071273804	1.0081177	1.0780611038208008	1.0552368	1.026519775390625	0.94866943	0.9784425497055054	0.96435547	0.9174386262893677	0.9158325	0.891143798828125	1.0716553	0.91000366	0.8233032	1.0604248	0.49554962	290511.84	35563
486.98505	521.5	1.5117798	1.0936464071273804	1.3192749	1.0780611038208008	1.1459961	1.026519775390625	0.8804016	0.9784425497055054	0.772522	0.9174386262893677	0.6800842	0.891143798828125	1.0594482	0.9046936	3.4052734	0.059415817	-0.49554962	290511.84	35563
353.0641	547.0	1.4603882	1.0936464071273804	1.2808228	1.0780611038208008	1.1401978	1.026519775390625	0.8847656	0.9784425497055054	0.79611206	0.9174386262893677	0.7043762	0.891143798828125	0.9115906	1.0944214	0.68688965	1.048523	-0.49554962	290511.84	35563
85.3911	222.5	1.029541	1.0936464071273804	1.0179443	1.0780611038208008	1.0095825	1.026519775390625	0.98669434	0.9784425497055054	0.95251465	0.9174386262893677	0.94091797	0.891143798828125	0.88949585	1.1296997	0.8114624	0.73205566	0.49554962	290511.84	35563
