AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
139.875	396.25	139.875	2.2560358e-05	0.80566406	7.502931664319604	False
56.59375	289.75	56.59375	0.87841797	0.99853516	0.35828653121485843	False
30.609375	234.875	30.609375	2.1710992e-05	0.13903809	3.9009391837464307	False
44.78125	395.75	44.78125	0.0005440712	0.055664062	0.11245251671824974	False
31.96875	179.375	31.96875	4.4261105e-07	0.058135986	0.6489077651918507	False
33.3125	266.25	33.3125	0.00082445145	0.1772461	3.123116376119995	False
59.25	556.0	313.0	0.0015850067	0.47851562	1.0183915869970974	False
43.3125	452.25	43.3125	5.2712858e-06	0.07318115	1.1470294946010426	False
26.109375	321.75	26.109375	0.047668457	0.07775879	0.9424598131448647	False
70.4375	196.625	70.4375	7.5638294e-05	0.118774414	3.0955836382732116	False
247.25	199.875	247.25	0.012763977	0.10021973	5.560879380500268	False
111.625	468.25	111.625	0.018173218	0.050323486	2.46088310985607	False
33.875	604.5	33.875	0.0007081032	0.08282471	1.6465939895255133	False
133.25	267.25	133.25	1.3187528e-06	0.08630371	0.6251032784941657	False
25.890625	672.0	25.890625	0.007545471	0.14221191	0.5726232039591963	False
34.78125	342.25	80.3125	0.00843811	0.21508789	1.1106948596859496	False
44.09375	257.5	44.09375	0.00012981892	0.9995117	7.352942907364195	False
26.34375	197.75	26.34375	0.005279541	0.15588379	4.576995463224165	False
26.734375	582.0	26.734375	0.01512146	0.060791016	0.9065788412240465	False
36.78125	380.75	146.78125	0.9760742	0.99902344	2.1683818898464864	False
79.3125	425.25	79.3125	0.00013172626	0.9995117	0.15713398337295814	False
27.109375	444.25	27.109375	1.3157725e-05	0.55126953	4.950776965122458	False
30.34375	379.5	30.34375	9.529293e-06	0.19506836	1.395437530849918	False
63.8125	459.0	63.8125	0.0026550293	0.07678223	8.201552227393435	False
123.625	301.75	123.625	5.3308904e-06	0.16015625	0.13089450075864306	False
40.40625	442.25	40.40625	2.9116869e-05	0.07598877	0.03234953581714706	False
27.828125	175.875	27.828125	1.822412e-05	0.05328369	3.313209752445104	False
